ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1602	"ENSDARG00000071469"	"znf618"	chr5	+	70313457	70313502	70313809	70313887	70311230	70311323	70315587	70315710	1602	9,7,8,13,14,11	2,5,2,13,2,3	4,12,26,10,21,14	3,2,7,6,3,4	194	227	0.43509179152	1.0	0.84,0.621,0.824,0.539,0.891,0.811	0.609,0.875,0.813,0.661,0.891,0.804	-0.021
1603	"ENSDARG00000068247"	"luzp2"	chr18	-	37877144	37877207	37879166	37879229	37866407	37866482	37894823	37894886	1603	11,15,21,17,25,17	17,12,18,20,15,19	8,9,32,8,28,28	19,21,21,9,19,27	212	212	0.576662999355	1.0	0.393,0.556,0.538,0.459,0.625,0.472	0.296,0.3,0.604,0.471,0.596,0.509	0.045
1604	"ENSDARG00000068247"	"luzp2"	chr18	-	37879166	37879229	37894823	37894886	37877144	37877207	37906196	37906278	1604	16,16,20,24,14,11	7,13,6,23,17,21	8,18,29,10,29,31	16,16,31,11,28,36	212	212	0.262210849087	1.0	0.696,0.552,0.769,0.511,0.452,0.344	0.333,0.529,0.483,0.476,0.509,0.463	0.088
1605	"ENSDARG00000025338"	"hagh"	chr3	-	18786300	18786365	18787808	18787972	18785024	18785142	18792417	18792492	1605	93,67,74,117,107,83	45,33,31,48,57,40	84,89,108,76,131,117	30,26,45,38,58,40	313	214	0.144225144559	1.0	0.586,0.581,0.62,0.625,0.562,0.587	0.657,0.701,0.621,0.578,0.607,0.667	-0.045
1607	"ENSDARG00000004034"	"arhgdig"	chr3	+	27759609	27759686	27764053	27764117	27746510	27746594	27766659	27769232	1607	142,130,109,189,123,127	125,98,83,152,106,83	108,148,184,126,159,127	87,105,144,82,136,116	226	213	0.983361966045	1.0	0.517,0.556,0.553,0.54,0.522,0.591	0.539,0.571,0.546,0.592,0.524,0.508	-0.0
1608	"ENSDARG00000058820"	"bin1b"	chr6	-	7004203	7004554	7005171	7005195	7003978	7004044	7011069	7011201	1608	0,0,1,0,0,0	8,11,10,16,12,18	1,0,0,0,0,0	8,14,26,11,16,7	173	500	1	1.0	0.0,0.0,0.224,0.0,0.0,0.0	0.265,0.0,0.0,0.0,0.0,0.0	-0.007
1609	"ENSDARG00000113969"	"supt4h1"	chr5	+	3121423	3121479	3125230	3125284	3120313	3120420	3127340	3128683	1609	35,45,39,76,43,23	47,57,54,92,47,56	32,48,79,24,44,76	57,63,71,51,63,73	205	203	0.764286476413	1.0	0.424,0.439,0.417,0.45,0.475,0.289	0.357,0.43,0.524,0.318,0.409,0.508	-0.009
1610	"ENSDARG00000075164"	"mylk5"	chr3	+	31669002	31669155	31672047	31672215	31668643	31668793	31674068	31674104	1610	65,36,29,51,28,41	59,63,62,121,83,47	36,37,57,39,39,35	95,81,125,54,172,88	302	317	0.06741906797	0.87109716393	0.536,0.375,0.329,0.307,0.262,0.478	0.285,0.324,0.324,0.431,0.192,0.295	0.073
1611	"ENSDARG00000075164"	"mylk5"	chr3	+	31686800	31687004	31688272	31688490	31683489	31683589	31689383	31689507	1611	133,117,119,204,131,93	113,98,139,199,132,94	131,119,138,80,144,128	105,136,168,129,175,141	353	367	0.098216229536	1.0	0.55,0.554,0.471,0.516,0.508,0.507	0.565,0.476,0.461,0.392,0.461,0.486	0.044
1612	"ENSDARG00000028485"	"cabp5b"	chr3	+	15304744	15304775	15307282	15307426	15302497	15302597	15310354	15310464	1612	2,8,6,21,15,6	40,41,36,43,47,25	8,15,13,7,7,11	34,49,43,52,68,91	180	293	0.411946620095	1.0	0.075,0.241,0.213,0.443,0.342,0.281	0.277,0.333,0.33,0.18,0.144,0.164	0.028
1613	"ENSDARG00000098591"	"tubb2b"	chr8	-	52714518	52714629	52714733	52714842	52713231	52714437	52715769	52715911	1613	1596,1639,1217,2581,1441,1520	1315,1405,1087,2094,1363,1212	1802,1812,2726,1787,2224,2538	1509,1637,2320,1551,1967,2313	258	260	0.669536742105	1.0	0.55,0.54,0.53,0.554,0.516,0.558	0.546,0.527,0.542,0.537,0.533,0.525	0.006
1614	"ENSDARG00000010563"	"spopla"	chr9	-	10063101	10063223	10066358	10066495	10062869	10063021	10067101	10067224	1614	20,9,12,18,11,18	18,16,12,17,21,16	17,15,31,15,31,27	18,27,27,16,15,26	286	271	0.451882773804	1.0	0.513,0.348,0.487,0.501,0.332,0.516	0.472,0.345,0.521,0.47,0.662,0.496	-0.045
1615	"ENSDARG00000068409"	"vgll4l"	chr8	-	31103345	31103577	31104737	31104861	31100333	31100409	31107331	31107537	1615	19,35,19,43,24,20	40,30,46,64,37,32	46,32,77,29,50,52	51,47,65,45,75,57	273	381	0.140955077996	1.0	0.399,0.62,0.366,0.484,0.475,0.466	0.557,0.487,0.623,0.474,0.482,0.56	-0.062
1616	"ENSDARG00000105415"	"si:ch211-163c2.1"	chr7	-	7915308	7915445	7994177	7994314	7909347	7909528	7996399	7996637	1616	4,9,0,1,2,0	0,0,0,0,0,0	0,0,0,0,0,0	0,2,0,0,0,0	286	286	1	1.0	1.0,1.0,NA,1.0,1.0,NA	NA,0.0,NA,NA,NA,NA	1.0
1617	"ENSDARG00000008278"	"rcor2"	chr7	-	24989908	24989989	24990662	24990785	24985481	24985534	24995544	24995631	1617	7,3,7,6,9,5	11,4,5,18,12,7	0,7,11,1,11,3	9,11,18,8,9,19	272	230	0.138841591805	1.0	0.35,0.388,0.542,0.22,0.388,0.377	0.0,0.35,0.341,0.096,0.508,0.118	0.142
1618	"ENSDARG00000104251"	"prdm10"	chr18	-	44327865	44328003	44331008	44331179	44325459	44325631	44332659	44332806	1618	20,27,23,46,29,24	22,20,15,43,46,12	30,39,62,31,37,28	21,17,47,25,49,20	320	287	0.484627283643	1.0	0.449,0.548,0.579,0.49,0.361,0.642	0.562,0.673,0.542,0.527,0.404,0.557	-0.033
1619	"ENSDARG00000033832"	"ampd1"	chr8	-	11098274	11098494	11104646	11104812	11096312	11096442	11111897	11112058	1619	552,506,398,631,599,460	1718,1564,1397,1962,2014,1636	452,703,748,399,932,805	1178,1416,1739,1011,2442,2177	315	369	6.44114523396e-06	0.00196615958267	0.273,0.275,0.25,0.274,0.258,0.248	0.31,0.368,0.335,0.316,0.309,0.302	-0.06
1620	"ENSDARG00000070174"	NA	chr3	+	36999891	36999947	37018679	37018768	36972297	36972720	37022387	37022570	1620	5,3,11,7,10,4	20,13,6,17,28,16	6,8,8,10,10,9	9,18,21,17,20,15	205	238	0.443351768566	1.0	0.225,0.211,0.68,0.323,0.293,0.225	0.436,0.34,0.307,0.406,0.367,0.411	-0.052
1621	"ENSDARG00000101631"	"etfa"	chr25	+	32781442	32781508	32782465	32782546	32769327	32769410	32786656	32787247	1621	87,71,71,127,83,73	121,134,85,194,116,112	80,95,129,93,123,131	108,132,205,150,182,173	215	230	0.850353738488	1.0	0.435,0.362,0.472,0.412,0.434,0.411	0.442,0.435,0.402,0.399,0.42,0.448	-0.003
1622	"ENSDARG00000014366"	"luc7l3"	chr3	-	58818758	58818903	58820779	58820819	58816971	58817046	58820899	58820966	1622	49,40,45,65,57,37	113,106,97,185,94,92	23,63,70,47,68,55	82,94,166,123,127,139	189	294	0.863580277337	1.0	0.403,0.37,0.419,0.353,0.485,0.385	0.304,0.51,0.396,0.373,0.454,0.381	-0.001
1623	"ENSDARG00000008184"	"mia3"	chr20	-	51775721	51775835	51787327	51787428	51775331	51775400	51789516	51789584	1623	74,89,50,114,74,77	55,36,53,57,61,30	60,74,108,50,118,85	43,69,76,33,80,73	250	263	0.173204080851	1.0	0.586,0.722,0.498,0.678,0.561,0.73	0.595,0.53,0.599,0.614,0.608,0.551	0.046
1624	"ENSDARG00000062081"	"tbc1d1"	chr1	-	18699654	18699774	18701853	18701952	18698413	18698544	18704469	18704750	1624	8,2,2,3,2,1	5,2,5,12,8,4	3,4,10,5,2,8	0,2,7,1,14,4	248	269	0.016975879356	0.474676687641	0.634,0.52,0.303,0.213,0.213,0.213	1.0,0.684,0.608,0.844,0.134,0.684	-0.31
1625	"ENSDARG00000063539"	"slc25a15a"	chr15	-	3273987	3274246	3277575	3277659	3264545	3264686	3282074	3282220	1625	5,1,12,10,1,1	16,13,17,27,15,10	1,7,9,3,10,17	17,30,28,19,18,24	233	408	0.548811789373	1.0	0.354,0.119,0.553,0.393,0.105,0.149	0.093,0.29,0.36,0.217,0.493,0.554	-0.056
1626	"ENSDARG00000008573"	"fam20b"	chr20	-	15876698	15876870	15879201	15879311	15866255	15866447	15903296	15903383	1626	67,52,37,90,51,54	96,68,73,150,124,61	49,53,83,60,67,58	71,111,126,79,122,124	259	321	0.685304022088	1.0	0.464,0.487,0.386,0.426,0.338,0.523	0.461,0.372,0.449,0.485,0.405,0.367	0.014
1627	"ENSDARG00000008573"	"fam20b"	chr20	-	15879201	15879311	15903296	15903383	15876698	15876870	15911796	15912279	1627	26,31,30,40,34,25	77,49,58,86,54,34	31,30,47,33,32,40	62,67,99,60,106,73	236	259	0.372589876208	1.0	0.27,0.41,0.362,0.338,0.409,0.447	0.354,0.329,0.343,0.376,0.249,0.376	0.035
1628	"ENSDARG00000029263"	"hoxb3a"	chr3	+	23726147	23726351	23740140	23740207	23698033	23698465	23746026	23746627	1628	5,6,11,7,15,11	27,25,21,40,38,17	15,24,18,18,21,30	15,21,50,30,35,30	353	216	0.000556807216235	0.0551239144073	0.102,0.128,0.243,0.097,0.195,0.284	0.38,0.412,0.181,0.269,0.269,0.38	-0.14
1629	"ENSDARG00000102372"	"cert1b"	chr21	-	2547987	2548083	2554858	2554951	2547026	2547159	2556920	2557007	1629	49,74,37,79,62,42	75,48,48,111,66,52	41,53,80,64,85,67	62,75,77,59,83,58	242	245	0.608353800962	1.0	0.398,0.609,0.438,0.419,0.487,0.45	0.401,0.417,0.513,0.523,0.509,0.539	-0.017
1630	"ENSDARG00000053019"	"rnft2"	chr5	-	11921516	11921666	11933061	11933215	11920744	11920810	11935363	11935464	1630	27,23,22,29,27,26	11,18,20,49,14,8	28,14,34,20,38,37	9,31,32,24,22,22	303	299	0.573215144415	1.0	0.708,0.558,0.52,0.369,0.656,0.762	0.754,0.308,0.512,0.451,0.63,0.624	0.049
1631	"ENSDARG00000097537"	"wwp1"	chr24	+	42139811	42139908	42140041	42140114	42139358	42139463	42140281	42140381	1631	135,145,114,207,155,137	108,89,63,124,76,72	109,162,244,138,236,212	67,100,139,79,159,145	246	222	0.605630725496	1.0	0.53,0.595,0.62,0.601,0.648,0.632	0.595,0.594,0.613,0.612,0.573,0.569	0.012
1632	"ENSDARG00000003189"	"psmd1"	chr22	+	37635880	37635954	37639169	37639339	37635755	37635799	37640147	37640356	1632	55,57,34,70,48,57	187,159,124,218,198,147	38,39,74,56,60,46	157,140,292,175,202,218	223	319	0.139358241075	1.0	0.296,0.339,0.282,0.315,0.257,0.357	0.257,0.285,0.266,0.314,0.298,0.232	0.032
1633	"ENSDARG00000103453"	"zfpl1"	chr5	-	52939141	52939265	52944691	52944853	52938283	52938898	52948039	52948112	1633	28,33,37,50,45,31	34,24,25,52,41,27	27,41,50,35,43,49	21,40,53,32,54,62	311	273	0.297638319216	1.0	0.42,0.547,0.565,0.458,0.491,0.502	0.53,0.474,0.453,0.49,0.411,0.41	0.036
1634	"ENSDARG00000103453"	"zfpl1"	chr5	-	52944691	52944853	52948039	52948112	52939141	52939265	52962534	52962728	1634	11,17,19,14,15,20	29,26,31,43,39,26	13,17,24,11,17,17	24,30,62,33,50,44	222	311	0.352451747879	1.0	0.347,0.478,0.462,0.313,0.35,0.519	0.431,0.443,0.352,0.318,0.323,0.351	0.042
1635	"ENSDARG00000103453"	"zfpl1"	chr5	-	52948039	52948112	52963607	52963719	52944691	52944853	52963842	52963953	1635	76,66,62,122,83,86	15,20,14,28,23,13	70,86,143,86,109,81	15,25,19,15,14,24	261	222	0.378822121684	1.0	0.812,0.737,0.79,0.788,0.754,0.849	0.799,0.745,0.865,0.83,0.869,0.742	-0.02
1636	"ENSDARG00000105882"	"CABZ01041495.1"	chr18	+	46784804	46784880	46790050	46790330	46773197	46773319	46793140	46793211	1636	40,43,40,66,58,40	105,158,153,273,174,173	40,61,49,39,77,59	111,240,206,176,258,226	225	429	0.712931902361	1.0	0.421,0.342,0.333,0.316,0.389,0.306	0.407,0.326,0.312,0.297,0.363,0.332	0.012
1637	"ENSDARG00000101171"	"FO704786.1"	chr12	-	10688555	10688892	10692846	10693004	10685846	10685934	10703359	10703409	1637	17,14,14,16,17,8	25,23,41,17,29,21	12,19,22,11,29,24	25,30,29,22,40,25	307	486	0.368311879504	1.0	0.518,0.491,0.351,0.598,0.481,0.376	0.432,0.501,0.546,0.442,0.534,0.603	-0.041
1638	"ENSDARG00000012981"	"osbpl7"	chr12	-	28788137	28788161	28788337	28788379	28787164	28787315	28788460	28788547	1638	13,5,4,13,9,5	14,7,8,12,8,13	7,14,6,11,25,9	12,30,9,7,12,15	191	173	0.752431496485	1.0	0.457,0.393,0.312,0.495,0.505,0.258	0.346,0.297,0.376,0.587,0.654,0.352	-0.032
1639	"ENSDARG00000057903"	"si:ch211-266g18.10"	chr17	-	15468141	15468189	15468820	15468868	15468001	15468049	15468991	15469039	1639	5,5,7,3,1,9	8,4,2,13,2,1	7,7,14,5,21,12	6,5,9,6,9,1	197	197	0.341641117642	1.0	0.385,0.556,0.778,0.188,0.333,0.9	0.538,0.583,0.609,0.455,0.7,0.923	-0.111
1640	"ENSDARG00000057903"	"si:ch211-266g18.10"	chr17	-	15468343	15468391	15468991	15469039	15468141	15468189	15469155	15469203	1640	4,9,7,14,7,2	0,0,1,0,0,1	10,6,7,7,7,10	1,0,0,0,0,1	197	197	1	1.0	1.0,1.0,0.875,1.0,1.0,0.667	0.909,1.0,1.0,1.0,1.0,0.909	-0.046
1641	"ENSDARG00000057903"	"si:ch211-266g18.10"	chr17	-	15468507	15468555	15469155	15469203	15468343	15468391	15469277	15469322	1641	7,8,4,9,3,2	3,0,0,1,0,0	6,11,8,10,12,4	2,0,5,0,0,5	197	197	0.000535454771063	0.0537361870248	0.7,1.0,1.0,0.9,1.0,1.0	0.75,1.0,0.615,1.0,1.0,0.444	0.132
1642	"ENSDARG00000057903"	"si:ch211-266g18.10"	chr17	-	15468991	15469039	15469643	15469688	15468820	15468868	15469782	15469824	1642	4,7,10,7,7,4	4,4,4,5,4,0	10,13,12,8,12,6	6,7,11,0,17,8	194	197	0.403417522846	1.0	0.504,0.64,0.717,0.587,0.64,1.0	0.629,0.653,0.526,1.0,0.418,0.432	0.072
1643	"ENSDARG00000057903"	"si:ch211-266g18.10"	chr17	-	15473673	15473721	15473984	15474029	15473540	15473588	15474459	15474498	1643	6,9,1,4,7,5	13,22,7,25,17,8	7,13,11,4,11,9	12,17,30,12,28,24	194	197	0.305667363506	1.0	0.319,0.293,0.127,0.14,0.295,0.388	0.372,0.437,0.271,0.253,0.285,0.276	-0.055
1644	"ENSDARG00000042025"	NA	chr9	-	6611653	6611999	6615743	6615901	6607513	6608262	6617886	6618067	1644	20,29,16,54,29,24	46,60,54,97,62,42	28,17,49,20,57,30	37,43,126,71,114,93	307	495	0.493882740078	1.0	0.412,0.438,0.323,0.473,0.43,0.48	0.55,0.389,0.385,0.312,0.446,0.342	0.022
1645	"ENSDARG00000061640"	"sipa1l2"	chr11	+	31450215	31450435	31458989	31459121	31444193	31444323	31467313	31467434	1645	56,66,60,109,97,69	25,34,29,37,37,32	43,97,146,77,106,134	27,29,40,40,49,46	369	281	0.60987708143	1.0	0.63,0.596,0.612,0.692,0.666,0.622	0.548,0.718,0.735,0.594,0.622,0.689	-0.015
1646	"ENSDARG00000098076"	"kcnq1.2"	chr25	+	2431977	2432004	2434140	2434191	2428119	2428261	2436461	2436574	1646	0,3,0,0,0,0	2,6,3,8,5,2	1,0,0,0,0,2	2,2,5,4,10,7	176	200	1	1.0	0.0,0.362,0.0,0.0,0.0,0.0	0.362,0.0,0.0,0.0,0.0,0.245	-0.041
1647	"ENSDARG00000025073"	"rpl18a"	chr4	+	393241	393421	393984	394114	391296	391409	397509	397619	1647	7310,6946,5565,9760,7622,6045	7298,6969,5663,10133,8254,6119	5986,7144,10018,7176,11199,10481	5925,7321,10261,7090,10812,10516	329	279	0.664605606175	1.0	0.459,0.458,0.455,0.45,0.439,0.456	0.461,0.453,0.453,0.462,0.468,0.458	-0.006
1648	"ENSDARG00000059906"	"sdc4"	chr6	-	52667334	52667533	52668376	52668580	52663096	52664759	52675390	52675630	1648	246,199,149,317,223,171	387,294,238,548,337,265	128,155,243,199,287,244	295,283,429,270,432,354	353	348	0.532046761388	1.0	0.385,0.4,0.382,0.363,0.395,0.389	0.3,0.351,0.358,0.421,0.396,0.405	0.014
1649	"ENSDARG00000098081"	NA	chr17	-	53274901	53275042	53275156	53275239	53274459	53274612	53276213	53276437	1649	12,15,3,15,14,7	12,13,14,20,32,22	5,10,15,10,9,16	14,9,19,20,24,21	232	290	0.871554876334	1.0	0.556,0.591,0.211,0.484,0.354,0.285	0.309,0.581,0.497,0.385,0.319,0.488	-0.016
1650	"ENSDARG00000104696"	"apooa"	chr5	-	4384668	4384725	4387050	4387149	4382377	4382592	4394923	4395015	1650	43,64,27,83,74,37	1,0,0,0,0,0	35,33,87,49,64,73	0,0,1,0,0,2	248	206	1	1.0	0.973,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.986,1.0,1.0,0.968	0.003
1651	"ENSDARG00000023495"	"ift74"	chr5	+	466120	466182	467466	467605	465960	466020	467748	467811	1651	27,30,21,66,17,33	56,106,65,229,63,76	31,24,46,23,33,40	98,96,127,69,93,123	211	288	0.862225278055	1.0	0.397,0.279,0.306,0.282,0.269,0.372	0.302,0.254,0.331,0.313,0.326,0.307	0.012
1652	"ENSDARG00000023495"	"ift74"	chr5	+	470740	470820	471459	471513	470374	470415	471605	471703	1652	36,46,29,90,35,43	18,38,47,111,26,36	38,50,73,24,53,53	45,66,81,18,38,76	229	203	0.391304299677	1.0	0.639,0.518,0.354,0.418,0.544,0.514	0.428,0.402,0.444,0.542,0.553,0.382	0.039
1653	"ENSDARG00000023495"	"ift74"	chr5	+	471459	471513	471605	471703	470740	470820	471828	471955	1653	16,26,14,44,22,28	39,61,53,149,75,69	19,28,36,23,18,36	86,75,91,61,97,111	203	247	0.529867145339	1.0	0.333,0.342,0.243,0.264,0.263,0.331	0.212,0.312,0.325,0.314,0.184,0.283	0.024
1654	"ENSDARG00000030020"	"agfg1a"	chr15	-	35167098	35167302	35172196	35172316	35163602	35163762	35174432	35174592	1654	18,7,26,20,21,19	44,32,51,59,46,34	10,20,30,15,22,22	24,48,65,61,96,68	269	353	0.252895689832	1.0	0.349,0.223,0.401,0.308,0.375,0.423	0.353,0.353,0.377,0.244,0.231,0.298	0.037
1655	"ENSDARG00000026801"	"stau2"	chr24	+	13101071	13101284	13105084	13105222	13091112	13091220	13115551	13115683	1655	899,852,690,1305,1012,673	578,560,467,758,665,459	711,920,1246,754,1270,1188	449,666,862,498,860,858	362	287	0.388104832286	1.0	0.552,0.547,0.539,0.577,0.547,0.538	0.557,0.523,0.534,0.546,0.539,0.523	0.013
1656	"ENSDARG00000026801"	"stau2"	chr24	+	13137866	13138171	13165285	13165399	13118281	13118339	13229384	13229473	1656	1260,1282,1047,1724,1588,1115	442,377,391,583,557,372	1092,1347,1781,1154,1952,1795	324,473,599,404,558,667	454	263	0.706097209036	1.0	0.623,0.663,0.608,0.631,0.623,0.635	0.661,0.623,0.633,0.623,0.67,0.609	-0.006
1657	"ENSDARG00000026801"	"stau2"	chr24	+	13165285	13165399	13229384	13229473	13137866	13138171	13238914	13240057	1657	471,426,367,634,563,336	262,242,256,370,303,237	348,463,660,472,747,635	235,279,399,234,442,360	263	238	0.726071561638	1.0	0.619,0.614,0.565,0.608,0.627,0.562	0.573,0.6,0.6,0.646,0.605,0.615	-0.007
1658	"ENSDARG00000099014"	"fxyd1"	chr16	-	45207675	45207719	45208352	45208389	45202601	45203248	45209280	45209355	1658	75,61,54,122,54,66	176,112,112,245,173,110	59,80,107,48,85,93	121,139,200,136,191,137	186	193	0.466884292984	1.0	0.307,0.361,0.333,0.341,0.245,0.384	0.336,0.374,0.357,0.268,0.316,0.413	-0.016
1659	"ENSDARG00000099014"	"fxyd1"	chr16	-	45208352	45208389	45209280	45209355	45207675	45207719	45209500	45209524	1659	166,109,94,217,120,116	114,76,60,152,89,61	90,145,179,142,176,175	74,113,137,86,124,107	224	186	0.54884827126	1.0	0.547,0.544,0.565,0.542,0.528,0.612	0.502,0.516,0.52,0.578,0.541,0.576	0.018
1660	"ENSDARG00000090369"	"zgc:86896"	chr3	+	36280822	36281029	36281209	36281285	36280631	36280739	36283363	36283557	1660	573,356,598,931,733,350	237,188,261,413,302,145	491,922,923,576,1216,837	170,389,442,245,514,368	356	225	0.641591650513	1.0	0.604,0.545,0.592,0.588,0.605,0.604	0.646,0.6,0.569,0.598,0.599,0.59	-0.011
1661	"ENSDARG00000102452"	"eif3ha"	chr16	-	48297987	48298108	48310042	48310192	48286632	48286765	48318088	48318188	1661	391,359,312,503,349,299	395,374,292,492,352,252	307,403,524,400,502,490	272,386,476,337,523,505	299	270	0.715252055021	1.0	0.472,0.464,0.491,0.48,0.472,0.517	0.505,0.485,0.499,0.517,0.464,0.467	-0.007
1662	"ENSDARG00000016856"	"pon2"	chr16	-	24672105	24672158	24672586	24672657	24671780	24671946	24672794	24672919	1662	15,9,11,27,22,20	22,21,19,31,15,18	12,9,21,26,33,21	11,15,39,19,18,16	220	202	0.337139409125	1.0	0.385,0.282,0.347,0.444,0.574,0.505	0.5,0.355,0.331,0.557,0.627,0.547	-0.063
1663	"ENSDARG00000010681"	"tjap1"	chr13	-	4000546	4000654	4018581	4018648	3995305	3995389	4036965	4037127	1663	14,7,5,15,13,11	21,17,9,27,16,13	15,5,10,7,12,11	15,14,35,17,36,28	216	257	0.112679924007	1.0	0.442,0.329,0.398,0.398,0.492,0.502	0.543,0.298,0.254,0.329,0.284,0.319	0.089
1664	"ENSDARG00000010681"	"tjap1"	chr13	-	4054689	4054718	4058437	4058629	4036965	4037127	4068745	4068805	1664	41,25,18,35,49,15	2,5,2,4,2,1	41,21,49,15,77,42	6,1,2,2,4,0	341	178	0.382867543986	1.0	0.915,0.723,0.824,0.82,0.927,0.887	0.781,0.916,0.927,0.797,0.909,1.0	-0.039
1665	"ENSDARG00000029995"	"tnni2b.2"	chr7	+	39389272	39389303	39389813	39389850	39386981	39387106	39391922	39392051	1665	11,5,0,1,0,4	506,441,339,571,414,394	0,2,2,2,2,2	345,366,565,369,505,503	180	186	1	1.0	0.022,0.012,0.0,0.002,0.0,0.01	0.0,0.006,0.004,0.006,0.004,0.004	0.004
1666	"ENSDARG00000029995"	"tnni2b.2"	chr7	+	39389813	39389850	39391922	39392051	39389272	39389303	39392138	39392228	1666	31,16,19,25,29,22	2002,1767,1391,2426,1849,1404	11,22,24,15,14,15	1391,1508,2370,1442,2169,2209	186	278	0.0102541739009	0.365809675635	0.023,0.013,0.02,0.015,0.023,0.023	0.012,0.021,0.015,0.015,0.01,0.01	0.006
1667	"ENSDARG00000032175"	"puf60a"	chr2	-	32660702	32660814	32664733	32664790	32655373	32655621	32665092	32665283	1667	39,43,19,56,45,39	196,184,134,237,216,166	29,48,81,35,63,62	126,174,270,200,226,276	206	261	0.140341636553	1.0	0.201,0.228,0.152,0.23,0.209,0.229	0.226,0.259,0.275,0.181,0.261,0.222	-0.029
1668	"ENSDARG00000025789"	"chd4b"	chr16	-	31789278	31789388	31790221	31790285	31785685	31785943	31790897	31791165	1668	10,16,15,25,23,13	55,41,45,72,67,51	17,19,25,20,27,35	60,50,85,66,98,62	213	259	0.517664140059	1.0	0.181,0.322,0.288,0.297,0.294,0.237	0.256,0.316,0.263,0.269,0.251,0.407	-0.024
1669	"ENSDARG00000086950"	"si:ch211-269k10.2"	chr16	+	53218030	53218147	53224447	53224717	53213605	53213783	53239306	53239542	1669	62,59,30,49,29,33	108,148,63,124,52,125	56,60,121,24,35,74	130,128,205,44,80,180	266	419	0.383820543494	1.0	0.475,0.386,0.429,0.384,0.468,0.294	0.404,0.425,0.482,0.462,0.408,0.393	-0.023
1670	"ENSDARG00000019962"	"dop1a"	chr16	-	33073028	33073138	33073392	33073472	33070159	33070309	33073591	33073736	1670	15,15,7,18,17,16	13,16,5,13,18,10	8,15,18,9,24,16	18,31,20,21,23,17	229	259	0.021810070021	0.537427722464	0.566,0.515,0.613,0.61,0.516,0.644	0.335,0.354,0.504,0.326,0.541,0.516	0.148
1671	"ENSDARG00000030933"	"ksr1b"	chr15	-	31082656	31082696	31086153	31086322	31081711	31081772	31087397	31087510	1671	11,15,19,41,18,12	3,2,3,4,12,1	29,15,34,18,24,38	0,3,5,1,6,7	318	189	0.279758121069	1.0	0.685,0.817,0.79,0.859,0.471,0.877	1.0,0.748,0.802,0.915,0.704,0.763	-0.072
1672	"ENSDARG00000055080"	"rbm4.2"	chr7	+	22796886	22797316	22799117	22799877	22796116	22796314	22800061	22801248	1672	160,170,156,236,194,163	386,353,365,489,409,356	169,188,337,197,219,273	286,364,544,259,379,510	579	909	0.000626981342876	0.0596527963365	0.394,0.431,0.402,0.431,0.427,0.418	0.481,0.448,0.493,0.544,0.476,0.457	-0.066
1673	"ENSDARG00000010411"	"epn1"	chr16	+	12744301	12744322	12747415	12747487	12743856	12744002	12748020	12748104	1673	5,5,0,4,6,1	29,49,32,61,36,22	3,5,7,5,8,10	39,40,80,43,92,68	170	221	0.428508211225	1.0	0.183,0.117,0.0,0.079,0.178,0.056	0.091,0.14,0.102,0.131,0.102,0.16	-0.019
1674	"ENSDARG00000010411"	"epn1"	chr16	+	12747415	12747487	12748020	12748104	12744301	12744322	12748490	12748603	1674	16,17,13,17,14,15	47,40,41,89,65,40	20,9,9,23,23,21	46,39,71,37,96,83	221	233	0.954791720096	1.0	0.264,0.309,0.251,0.168,0.185,0.283	0.314,0.196,0.118,0.396,0.202,0.211	0.004
1675	"ENSDARG00000098809"	"snap91a"	chr16	-	33018091	33018172	33020084	33020339	33017796	33017865	33022275	33022356	1675	140,148,113,200,132,127	43,50,25,72,44,46	127,150,275,131,271,246	29,53,56,38,63,54	404	230	0.024900457105	0.564770119973	0.65,0.628,0.72,0.613,0.631,0.611	0.714,0.617,0.737,0.662,0.71,0.722	-0.051
1676	"ENSDARG00000098809"	"snap91a"	chr16	-	33020084	33020339	33022275	33022356	33018091	33018172	33023304	33023478	1676	26,40,23,29,36,30	133,112,109,171,123,99	22,21,56,33,62,58	116,142,216,125,223,210	230	404	0.841322645418	1.0	0.256,0.385,0.27,0.23,0.34,0.347	0.25,0.206,0.313,0.317,0.328,0.327	0.015
1677	"ENSDARG00000090064"	"CABZ01084273.1"	chr17	-	46453639	46453718	46454670	46454808	46451370	46451553	46457248	46457622	1677	42,44,31,71,41,43	20,19,19,32,17,13	29,28,54,27,56,41	16,15,26,10,35,17	287	228	0.457838111556	1.0	0.625,0.648,0.564,0.638,0.657,0.724	0.59,0.597,0.623,0.682,0.56,0.657	0.024
1678	"ENSDARG00000063097"	"scube1"	chr4	-	8975659	8975794	8991760	8991886	8956065	8956191	9004914	9005037	1678	22,6,2,13,10,6	21,8,7,29,10,4	4,16,18,11,14,13	8,18,14,7,21,10	275	284	0.384959478147	1.0	0.52,0.436,0.228,0.316,0.508,0.608	0.341,0.479,0.57,0.619,0.408,0.573	-0.062
