ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1720	"ENSDARG00000075942"	NA	chr18	-	26489424	26489548	26492800	26492898	26482374	26482462	26502554	26502633	1720	6,8,10,12,15,8	10,4,7,13,8,8	9,12,12,9,12,9	12,17,12,4,21,8	247	273	0.331244288017	1.0	0.399,0.689,0.612,0.505,0.675,0.525	0.453,0.438,0.525,0.713,0.387,0.554	0.056
1721	"ENSDARG00000088342"	"tmem145"	chr16	-	26030328	26030449	26039933	26040106	26029940	26030126	26043022	26043116	1721	13,13,4,9,11,7	20,16,1,13,14,14	5,11,14,10,14,15	7,13,10,15,21,14	298	270	0.687325267748	1.0	0.371,0.424,0.784,0.385,0.416,0.312	0.393,0.434,0.559,0.377,0.377,0.493	0.01
1722	"ENSDARG00000021163"	"thrb"	chr19	-	17564214	17564277	17614812	17614857	17547881	17548130	17658026	17658253	1722	2,3,5,0,7,4	0,0,2,1,6,6	1,6,15,7,7,8	6,1,2,4,11,3	194	212	0.419907563682	1.0	1.0,1.0,0.732,0.0,0.56,0.421	0.154,0.868,0.891,0.657,0.41,0.745	-0.002
1724	"ENSDARG00000054458"	"slmapa"	chr11	-	42343648	42343711	42350531	42350582	42340977	42341037	42350731	42350900	1724	97,82,89,134,106,99	11,8,3,13,10,5	84,109,154,111,147,131	9,9,18,5,14,12	200	212	0.548760805524	1.0	0.903,0.916,0.969,0.916,0.918,0.955	0.908,0.928,0.901,0.959,0.918,0.92	0.007
1725	"ENSDARG00000074865"	"frmpd3"	chr14	+	11859446	11859533	11909930	11910040	11762990	11763384	11912490	11912645	1725	8,5,9,11,5,2	15,9,8,24,8,13	10,11,6,10,11,15	20,20,19,8,26,19	236	259	0.716244203597	1.0	0.369,0.379,0.553,0.335,0.407,0.144	0.354,0.376,0.257,0.578,0.317,0.464	-0.026
1726	"ENSDARG00000055698"	"pcnx2"	chr13	+	23700730	23700984	23702972	23703206	23698087	23698303	23704748	23704852	1726	47,37,20,47,44,36	25,31,13,40,33,27	40,39,61,27,42,63	13,29,40,24,38,42	298	298	0.68162894181	1.0	0.653,0.544,0.606,0.54,0.571,0.571	0.755,0.574,0.604,0.529,0.525,0.6	-0.017
1727	"ENSDARG00000000966"	"ncor2"	chr8	-	43459482	43459549	43465600	43465653	43459097	43459270	43471931	43471988	1727	8,6,8,15,10,13	10,17,15,21,22,11	10,11,18,15,22,17	14,9,35,13,32,16	202	216	0.310556797017	1.0	0.461,0.274,0.363,0.433,0.327,0.558	0.433,0.567,0.355,0.552,0.424,0.532	-0.074
1728	"ENSDARG00000045064"	"ablim1b"	chr12	+	30192451	30192610	30196240	30196285	30189714	30189792	30196749	30196788	1728	142,90,130,125,95,105	2,2,0,5,1,0	86,165,190,110,144,140	0,1,1,2,4,1	298	194	0.84440688919	1.0	0.979,0.967,1.0,0.942,0.984,1.0	1.0,0.991,0.992,0.973,0.959,0.989	-0.005
1729	"ENSDARG00000045064"	"ablim1b"	chr12	+	30192451	30192610	30196749	30196788	30189714	30189792	30198505	30198541	1729	89,55,99,75,63,66	15,15,9,6,12,14	45,104,146,72,91,111	3,15,22,13,14,14	298	188	0.570139445781	1.0	0.789,0.698,0.874,0.887,0.768,0.748	0.904,0.814,0.807,0.777,0.804,0.833	-0.029
1730	"ENSDARG00000045064"	"ablim1b"	chr12	+	30196240	30196285	30196749	30196788	30192451	30192610	30198505	30198541	1730	4,3,2,5,6,0	70,50,43,56,40,56	4,2,3,10,11,5	47,79,74,51,69,50	194	188	0.100464620623	1.0	0.052,0.055,0.043,0.08,0.127,0.0	0.076,0.024,0.038,0.16,0.134,0.088	-0.027
1731	"ENSDARG00000045064"	"ablim1b"	chr12	+	30204815	30204863	30207283	30207424	30200639	30200769	30207898	30207984	1731	29,26,20,27,23,16	58,36,56,45,42,53	18,22,31,15,34,18	45,44,91,23,45,67	197	290	0.690411995559	1.0	0.424,0.515,0.345,0.469,0.446,0.308	0.371,0.424,0.334,0.49,0.527,0.283	0.013
1732	"ENSDARG00000045064"	"ablim1b"	chr12	+	30204815	30204863	30207277	30207424	30200651	30200769	30207898	30207984	1732	29,26,20,27,23,16	59,37,57,48,42,53	18,22,31,15,34,18	48,44,92,23,45,67	197	296	0.722165805745	1.0	0.425,0.514,0.345,0.458,0.451,0.312	0.36,0.429,0.336,0.495,0.532,0.288	0.011
1733	"ENSDARG00000024940"	"rnf144b"	chr16	+	43379427	43379488	43385117	43385322	43375457	43375562	43387413	43387558	1733	8,24,11,15,7,17	23,25,32,32,27,13	13,9,27,14,26,16	24,17,48,32,45,38	210	298	0.937524063989	1.0	0.33,0.577,0.328,0.399,0.269,0.65	0.435,0.429,0.444,0.383,0.451,0.374	0.006
1734	"ENSDARG00000074583"	"grid1a"	chr17	+	26352232	26352399	26354642	26354883	26346171	26346367	26361668	26363402	1734	14,18,13,17,8,11	6,2,1,12,13,4	15,21,24,20,27,22	2,14,16,9,10,13	298	298	0.58805254692	1.0	0.7,0.9,0.929,0.586,0.381,0.733	0.882,0.6,0.6,0.69,0.73,0.629	0.016
1735	"ENSDARG00000105088"	"tenm4"	chr15	-	10234516	10234615	10237365	10237440	10229582	10229818	10243652	10243899	1735	7,4,4,6,5,5	2,9,6,14,2,0	2,0,4,2,10,2	8,1,10,7,14,7	224	248	0.0107316620381	0.362879921009	0.795,0.33,0.425,0.322,0.735,1.0	0.217,0.0,0.307,0.24,0.442,0.24	0.36
1737	"ENSDARG00000019526"	"agfg1b"	chr2	+	16474965	16475118	16475401	16475490	16474753	16474849	16478436	16479291	1737	34,38,25,40,36,21	15,23,19,29,24,11	30,35,52,27,43,28	24,22,13,23,44,38	298	238	0.421707631107	1.0	0.644,0.569,0.512,0.524,0.545,0.604	0.5,0.56,0.762,0.484,0.438,0.37	0.047
1738	"ENSDARG00000052604"	"cpeb2"	chr23	+	2144119	2144210	2151067	2151118	2136343	2136567	2154967	2155141	1738	20,16,23,39,39,19	0,1,0,0,2,5	20,15,58,20,41,38	0,0,1,0,0,3	240	200	0.46005808179	1.0	1.0,0.93,1.0,1.0,0.942,0.76	1.0,1.0,0.98,1.0,1.0,0.913	-0.044
1739	"ENSDARG00000052604"	"cpeb2"	chr23	+	2151067	2151118	2154967	2155141	2144119	2144210	2158018	2158108	1739	9,11,12,11,16,11	43,31,31,55,40,35	4,4,12,11,9,11	35,38,71,34,35,67	200	298	0.0273436458568	0.589791985445	0.238,0.346,0.366,0.23,0.373,0.319	0.146,0.136,0.201,0.325,0.277,0.197	0.098
1740	"ENSDARG00000069956"	"pdlim2"	chr8	-	38204779	38204898	38250695	38250768	38197678	38197818	38253532	38253681	1740	10,5,9,23,14,5	15,8,17,35,17,13	5,14,19,6,16,11	13,13,16,16,22,18	222	268	0.649704064937	1.0	0.446,0.43,0.39,0.442,0.499,0.317	0.317,0.565,0.589,0.312,0.468,0.425	-0.025
1741	"ENSDARG00000059770"	"cpt1aa"	chr7	+	48811425	48811533	48814298	48814383	48811140	48811218	48815486	48815682	1741	21,16,16,41,38,19	24,8,12,26,17,15	10,21,28,36,39,23	11,22,24,13,19,22	257	234	0.784857929936	1.0	0.443,0.646,0.548,0.589,0.671,0.536	0.453,0.465,0.515,0.716,0.651,0.488	0.024
1742	"ENSDARG00000059770"	"cpt1aa"	chr7	+	48813851	48813939	48814298	48814383	48811425	48811533	48815486	48815682	1742	8,6,9,9,21,17	71,47,35,79,55,48	3,4,12,10,7,8	40,50,82,46,75,49	237	234	0.0260843809526	0.574646816744	0.1,0.112,0.202,0.101,0.274,0.259	0.069,0.073,0.126,0.177,0.084,0.139	0.063
1743	"ENSDARG00000056831"	"gng2"	chr13	+	12063318	12063400	12087534	12087647	12045491	12045613	12087963	12088518	1743	19,17,25,42,24,10	157,144,129,218,164,137	16,28,36,27,63,30	131,155,297,145,195,228	231	262	0.175768890739	1.0	0.121,0.118,0.18,0.179,0.142,0.076	0.122,0.17,0.121,0.174,0.268,0.13	-0.028
1744	"ENSDARG00000020898"	"cyb5r4"	chr16	+	3068050	3068160	3069716	3069870	3067133	3067343	3071222	3071323	1744	0,0,0,0,0,0	11,6,5,14,5,16	0,0,4,1,0,0	6,6,15,8,16,14	259	298	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.235,0.126,0.0,0.0	-0.06
1745	"ENSDARG00000001807"	"tnfrsf21"	chr20	-	35827606	35828131	35831682	35832325	35816446	35816712	35841216	35841570	1745	32,21,8,38,19,15	23,17,25,47,31,28	17,24,30,23,68,40	22,31,51,31,41,41	298	298	0.457723783283	1.0	0.582,0.553,0.242,0.447,0.38,0.349	0.436,0.436,0.37,0.426,0.624,0.494	-0.039
1746	"ENSDARG00000027495"	"elovl4b"	chr23	+	40418222	40418313	40420341	40420529	40410643	40410924	40422836	40422917	1746	48,47,21,68,53,38	59,52,45,87,72,74	44,38,59,33,50,57	60,51,89,79,70,99	240	298	0.480717964772	1.0	0.503,0.529,0.367,0.493,0.478,0.389	0.477,0.481,0.451,0.342,0.47,0.417	0.02
1747	"ENSDARG00000043673"	"si:dkey-174m14.3"	chr20	+	9396529	9396691	9408222	9408289	9355911	9355998	9412603	9412711	1747	12,14,5,13,3,14	17,10,8,9,17,9	10,11,17,6,11,14	10,16,22,10,27,24	298	216	0.371502346175	1.0	0.338,0.504,0.312,0.511,0.113,0.53	0.42,0.333,0.359,0.303,0.228,0.297	0.061
1748	"ENSDARG00000058690"	"cgnb"	chr19	+	7667103	7667316	7668273	7668363	7666870	7666967	7668499	7668745	1748	8,19,5,16,19,11	12,7,16,17,20,9	8,7,12,16,7,9	9,11,13,3,13,10	298	239	0.865795801549	1.0	0.348,0.685,0.2,0.43,0.432,0.495	0.416,0.338,0.425,0.811,0.302,0.419	-0.02
1749	"ENSDARG00000062220"	"plekha7b"	chr7	+	27135731	27135815	27152951	27153063	27059773	27059831	27155905	27156010	1749	3,5,1,4,5,2	7,8,8,11,10,6	2,3,2,1,1,0	8,6,10,9,10,6	233	261	0.0180562195446	0.484040675013	0.324,0.412,0.123,0.289,0.359,0.272	0.219,0.359,0.183,0.111,0.101,0.0	0.134
1750	"ENSDARG00000019253"	"rhag"	chr20	-	14031897	14032045	14034677	14034828	14028563	14028730	14039697	14039881	1750	282,154,283,407,291,185	331,175,194,367,310,174	239,319,458,272,395,349	196,310,421,290,454,385	298	297	0.670213949812	1.0	0.459,0.467,0.592,0.525,0.483,0.514	0.549,0.506,0.52,0.483,0.464,0.475	0.007
1751	"ENSDARG00000029019"	"epb41b"	chr16	+	26474981	26475227	26476497	26476743	26468771	26469017	26479229	26479463	1751	8,12,16,3,6,14	14,16,13,13,6,3	6,9,5,4,3,12	6,7,13,8,5,19	298	298	0.411936428465	1.0	0.364,0.429,0.552,0.188,0.5,0.824	0.5,0.563,0.278,0.333,0.375,0.387	0.07
1752	"ENSDARG00000006332"	"snx14"	chr20	-	868598	868721	872683	872707	866368	866501	874772	874807	1752	30,11,19,23,18,8	0,1,1,1,0,0	4,20,16,17,23,25	0,1,2,3,1,6	173	272	0.00241512774919	0.143823407464	1.0,0.945,0.968,0.973,1.0,1.0	1.0,0.969,0.926,0.899,0.973,0.868	0.042
1753	"ENSDARG00000027916"	"fntb"	chr20	+	28805960	28806025	28812148	28812221	28803641	28804152	28814833	28814925	1753	33,26,28,47,42,20	40,25,23,39,35,20	28,37,43,36,65,35	33,45,48,26,44,50	214	222	0.591337375262	1.0	0.461,0.519,0.558,0.556,0.555,0.509	0.468,0.46,0.482,0.59,0.605,0.421	0.022
1754	"ENSDARG00000039684"	"sirt5"	chr20	-	7061936	7062090	7064651	7064723	7057544	7057632	7065795	7065929	1754	37,33,12,24,19,15	69,56,58,73,61,37	27,15,33,27,27,17	51,37,73,50,68,51	221	298	0.454573381755	1.0	0.42,0.443,0.218,0.307,0.296,0.353	0.417,0.353,0.379,0.421,0.349,0.31	-0.032
1755	"ENSDARG00000002391"	"tlcd1"	chr21	-	26083182	26083265	26088336	26088419	26080214	26080771	26089611	26089964	1755	31,25,22,38,36,15	16,20,19,28,31,9	19,13,32,21,33,27	9,19,10,17,21,30	232	232	0.935275073453	1.0	0.66,0.556,0.537,0.576,0.537,0.625	0.679,0.406,0.762,0.553,0.611,0.474	0.001
1756	"ENSDARG00000018192"	"ubr5"	chr16	-	52565189	52565407	52568035	52568149	52562264	52562385	52569917	52570090	1756	51,50,64,96,61,62	149,147,95,177,160,141	33,46,89,53,72,90	118,113,186,140,182,204	263	298	0.451831807355	1.0	0.279,0.278,0.433,0.381,0.302,0.333	0.241,0.316,0.352,0.3,0.31,0.333	0.026
1757	"ENSDARG00000008209"	"myt1la"	chr20	+	30540514	30540605	30546131	30546239	30538118	30538250	30548360	30548581	1757	29,24,19,37,26,36	30,51,31,55,40,27	12,23,23,32,38,30	29,28,49,33,60,35	240	257	0.652847600958	1.0	0.509,0.335,0.396,0.419,0.41,0.588	0.307,0.468,0.335,0.509,0.404,0.479	0.026
1758	"ENSDARG00000099183"	"fkbp10a"	chr19	+	18523345	18523535	18524549	18524695	18506845	18506994	18525290	18525480	1758	16,10,10,21,10,1	10,7,5,13,9,10	6,19,18,9,14,9	6,10,17,6,7,2	298	295	0.340845348456	1.0	0.613,0.586,0.664,0.615,0.524,0.09	0.497,0.653,0.512,0.598,0.664,0.817	-0.108
1759	"ENSDARG00000077489"	"lrfn2b"	chr20	+	55936	56037	66835	68232	25369	26570	74973	76300	1759	29,37,17,43,27,25	24,13,9,37,25,17	28,33,57,23,54,29	28,22,32,33,39,54	250	298	0.148206306583	1.0	0.59,0.772,0.692,0.581,0.563,0.637	0.544,0.641,0.68,0.454,0.623,0.39	0.084
1760	"ENSDARG00000003058"	"fgfr1op"	chr20	+	30600156	30600225	30603096	30603186	30596507	30596725	30603319	30603438	1760	68,43,53,59,46,41	25,19,10,27,26,34	54,58,73,52,60,64	14,26,26,17,35,40	218	239	0.836343795307	1.0	0.749,0.713,0.853,0.706,0.66,0.569	0.809,0.71,0.755,0.77,0.653,0.637	-0.014
1761	"ENSDARG00000012071"	"angptl1a"	chr20	+	15997186	15998081	16001863	16002057	15982481	15983028	16003823	16004094	1761	34,12,21,45,21,15	65,33,27,41,61,22	29,26,54,22,27,40	34,53,75,38,46,58	298	298	0.595073844806	1.0	0.343,0.267,0.438,0.523,0.256,0.405	0.46,0.329,0.419,0.367,0.37,0.408	-0.02
1762	"ENSDARG00000020469"	"map3k7"	chr20	-	24167291	24167398	24171882	24171964	24167064	24167206	24172057	24172140	1762	18,28,27,26,30,22	31,35,24,60,42,40	25,23,39,16,27,30	38,48,80,34,49,64	231	256	0.145906562379	1.0	0.392,0.47,0.555,0.324,0.442,0.379	0.422,0.347,0.351,0.343,0.379,0.342	0.063
1763	"ENSDARG00000013539"	"ikzf1"	chr13	-	15968370	15968403	15969153	15969429	15965877	15966045	15982574	15982697	1763	4,7,12,19,4,4	2,3,0,11,0,0	5,6,6,15,12,10	0,0,0,1,0,0	298	182	6.40028015819e-06	0.00166178702679	0.55,0.588,1.0,0.513,1.0,1.0	1.0,1.0,1.0,0.902,1.0,1.0	-0.209
1764	"ENSDARG00000020984"	"slc16a10"	chr20	-	127703	127847	132948	133378	125360	125589	133713	133858	1764	203,148,163,222,198,115	166,142,121,184,183,116	116,151,209,186,200,173	115,116,175,143,168,182	298	293	0.973907170667	1.0	0.546,0.506,0.57,0.543,0.515,0.494	0.498,0.561,0.54,0.561,0.539,0.483	-0.001
1765	"ENSDARG00000005416"	"map3k5"	chr20	-	3009845	3009922	3012051	3012161	3005471	3006588	3013765	3013878	1765	109,84,91,145,132,81	42,44,28,65,48,32	64,100,135,96,149,133	35,52,45,48,77,57	259	226	0.226163132156	1.0	0.694,0.625,0.739,0.661,0.706,0.688	0.615,0.627,0.724,0.636,0.628,0.671	0.035
1766	"ENSDARG00000005416"	"map3k5"	chr20	-	3061057	3061226	3069419	3069443	3053245	3053352	3077297	3077437	1766	2,3,4,11,3,3	22,32,16,46,33,14	3,8,3,4,9,12	30,21,22,30,64,40	173	298	0.459243501882	1.0	0.135,0.139,0.301,0.292,0.135,0.27	0.147,0.396,0.19,0.187,0.195,0.341	-0.031
1767	"ENSDARG00000005416"	"map3k5"	chr20	-	3066549	3066743	3069419	3069443	3042596	3042704	3077297	3077437	1767	4,3,5,11,3,5	1,8,1,3,5,2	3,7,3,4,9,12	1,2,3,6,4,1	173	298	0.533248149381	1.0	0.873,0.392,0.896,0.863,0.508,0.812	0.838,0.858,0.633,0.535,0.795,0.954	-0.045
1768	"ENSDARG00000002642"	"sh3gl1b"	chr8	-	18853733	18853806	18857246	18857315	18853454	18853598	18879505	18879905	1768	6,13,12,29,13,11	21,19,21,28,23,11	10,19,34,9,22,30	22,26,49,19,43,34	218	222	0.892060974515	1.0	0.225,0.411,0.368,0.513,0.365,0.505	0.316,0.427,0.414,0.325,0.343,0.473	0.015
1769	"ENSDARG00000029370"	"ankrd6b"	chr20	-	1212386	1212464	1213703	1213802	1211530	1211629	1214309	1214408	1769	10,11,9,14,9,11	7,6,6,6,12,4	8,17,19,9,15,21	10,9,6,4,17,11	248	227	0.968886361937	1.0	0.567,0.627,0.579,0.681,0.407,0.716	0.423,0.634,0.743,0.673,0.447,0.636	0.003
1770	"ENSDARG00000029370"	"ankrd6b"	chr20	-	1222073	1222172	1230001	1230257	1216751	1216850	1239475	1239596	1770	37,39,29,38,49,39	16,18,8,13,10,16	25,20,53,49,42,43	8,20,32,13,17,18	298	248	0.208451033323	1.0	0.658,0.643,0.751,0.709,0.803,0.67	0.722,0.454,0.58,0.758,0.673,0.665	0.064
1771	"ENSDARG00000041779"	"trdn"	chr20	+	40199191	40199218	40202449	40203526	40188357	40188384	40206960	40207011	1771	5,6,4,10,5,6	0,0,3,3,7,0	0,6,10,7,6,18	4,1,6,1,5,4	176	298	0.293394354099	1.0	1.0,1.0,0.693,0.849,0.547,1.0	0.0,0.91,0.738,0.922,0.67,0.884	0.161
1772	"ENSDARG00000042759"	"cnstb"	chr20	-	35000270	35000292	35001347	35001465	34999930	35000185	35002679	35002766	1772	12,8,5,17,8,10	0,1,1,4,5,2	14,5,14,4,7,21	1,0,2,1,1,0	267	171	0.000608112424255	0.0566791964658	1.0,0.837,0.762,0.731,0.506,0.762	0.9,1.0,0.818,0.719,0.818,1.0	-0.109
1773	"ENSDARG00000028475"	"lin9"	chr20	+	43700858	43700989	43701560	43701686	43698555	43698660	43702240	43702398	1773	9,11,16,19,9,6	19,16,6,13,15,9	15,8,26,24,23,15	15,17,20,17,27,19	280	275	0.828758291767	1.0	0.318,0.403,0.724,0.589,0.371,0.396	0.495,0.316,0.561,0.581,0.456,0.437	-0.008
1774	"ENSDARG00000059939"	"dab1a"	chr20	-	8168201	8168264	8175605	8175659	8165529	8165592	8193377	8193497	1774	4,4,1,4,9,2	2,4,0,6,1,2	3,4,12,4,13,6	2,1,2,1,4,4	203	212	0.328039475242	1.0	0.676,0.511,1.0,0.41,0.904,0.511	0.61,0.807,0.862,0.807,0.772,0.61	-0.076
1775	"ENSDARG00000059939"	"dab1a"	chr20	-	8168201	8168264	8189615	8189654	8165529	8165592	8193377	8193497	1775	6,8,2,8,5,0	2,4,0,6,1,2	7,6,6,1,12,6	2,1,2,1,4,4	188	212	0.835057303564	1.0	0.772,0.693,1.0,0.601,0.849,0.0	0.798,0.871,0.772,0.53,0.772,0.628	-0.076
1776	"ENSDARG00000059939"	"dab1a"	chr20	-	8175605	8175659	8189615	8189654	8165529	8165592	8193377	8193497	1776	6,8,2,8,5,0	4,4,1,4,9,2	7,6,6,1,12,6	3,4,12,4,13,6	188	203	0.607955933768	1.0	0.618,0.684,0.684,0.684,0.375,0.0	0.716,0.618,0.351,0.213,0.499,0.519	0.022
1777	"ENSDARG00000059939"	"dab1a"	chr20	-	8175605	8175659	8189615	8189654	8168201	8168264	8193377	8193497	1777	3,4,0,6,2,0	0,0,2,3,2,0	3,1,6,0,10,3	2,2,2,0,5,3	188	203	1	1.0	1.0,1.0,0.0,0.684,0.519,NA	0.618,0.351,0.764,NA,0.684,0.519	0.053
1778	"ENSDARG00000026369"	"dbi"	chr9	+	910864	910982	912145	912208	907458	907585	913724	914886	1778	254,337,208,428,248,302	231,327,181,396,228,232	420,258,601,333,362,692	380,253,544,349,344,551	267	212	0.683075870191	1.0	0.466,0.45,0.477,0.462,0.463,0.508	0.467,0.447,0.467,0.431,0.455,0.499	0.01
1779	"ENSDARG00000023678"	"ercc5"	chr1	-	477811	477956	479784	479998	476926	477127	483755	483875	1779	14,20,17,24,17,16	16,30,32,41,35,22	10,18,17,16,26,30	15,22,24,32,45,55	298	294	0.965667928084	1.0	0.463,0.397,0.344,0.366,0.324,0.418	0.397,0.447,0.411,0.33,0.363,0.35	0.002
1780	"ENSDARG00000041569"	"ces2a"	chr18	-	17412886	17413061	17415226	17415422	17412599	17412753	17415496	17415589	1780	1116,995,724,2486,1690,898	1326,1191,793,3116,1941,1154	570,859,1514,1205,2063,963	713,1056,1874,1447,2551,1230	298	298	0.567220719378	1.0	0.457,0.455,0.477,0.444,0.465,0.438	0.444,0.449,0.447,0.454,0.447,0.439	0.009
1781	"ENSDARG00000041569"	"ces2a"	chr18	-	17413213	17413352	17415226	17415422	17412886	17413038	17415496	17415609	1781	1117,997,724,2486,1690,900	857,763,562,1969,1232,717	569,855,1514,1205,2062,964	476,667,1182,987,1626,717	298	288	0.695026933844	1.0	0.557,0.558,0.555,0.55,0.57,0.548	0.536,0.553,0.553,0.541,0.551,0.565	0.007
1782	"ENSDARG00000041569"	"ces2a"	chr18	-	17413213	17413352	17415226	17415422	17412886	17413061	17415496	17415589	1782	1116,995,724,2489,1690,898	21,31,12,32,12,24	569,853,1516,1205,2063,963	12,20,27,29,59,19	298	288	0.0257643958398	0.570922444427	0.981,0.969,0.983,0.987,0.993,0.973	0.979,0.976,0.982,0.976,0.971,0.98	0.004
1783	"ENSDARG00000070584"	"clic5b"	chr20	+	43928567	43928927	43950594	43950704	43925265	43925524	43959922	43960048	1783	71,78,73,106,77,45	77,90,54,79,88,47	88,92,111,96,157,107	92,101,124,69,112,86	298	259	0.554115294299	1.0	0.445,0.43,0.54,0.538,0.432,0.454	0.454,0.442,0.438,0.547,0.549,0.52	-0.018
1784	"ENSDARG00000070584"	"clic5b"	chr20	+	43961024	43961131	43963967	43964149	43959922	43960048	43967766	43967977	1784	49,79,53,88,86,31	105,114,77,120,105,72	77,82,95,71,122,83	114,116,141,102,154,113	256	298	0.337511371901	1.0	0.352,0.446,0.445,0.461,0.488,0.334	0.44,0.451,0.44,0.448,0.48,0.461	-0.032
1785	"ENSDARG00000093381"	"tgm2l"	chr18	-	18804588	18804725	18832857	18832994	18803538	18804510	18835796	18835957	1785	17,23,23,46,30,11	0,0,0,4,0,0	8,24,39,16,39,13	0,1,2,0,0,0	286	286	1	1.0	1.0,1.0,1.0,0.92,1.0,1.0	1.0,0.96,0.951,1.0,1.0,1.0	0.002
1786	"ENSDARG00000006672"	"fam49a"	chr20	+	35288890	35288971	35289387	35289467	35282693	35282747	35290906	35291028	1786	54,34,60,73,42,31	32,26,21,22,21,24	63,75,90,50,93,68	28,34,34,20,25,37	230	229	0.217344435253	1.0	0.627,0.566,0.74,0.768,0.666,0.563	0.691,0.687,0.725,0.713,0.787,0.647	-0.053
1787	"ENSDARG00000095865"	"oxr1a"	chr16	-	43484907	43485089	43490970	43491123	43480956	43481513	43517429	43517546	1787	81,54,43,117,106,74	61,65,49,96,76,67	75,77,126,100,115,111	63,59,102,61,130,85	298	298	0.51868788013	1.0	0.57,0.454,0.467,0.549,0.582,0.525	0.543,0.566,0.553,0.621,0.469,0.566	-0.028
1788	"ENSDARG00000101828"	"si:dkey-16p6.1"	chr4	-	71515018	71515153	71516242	71516356	71512050	71512173	71519653	71520035	1788	1,4,0,2,0,0	3,2,1,0,0,10	2,0,0,0,1,4	3,4,4,6,0,7	263	284	1	1.0	0.265,0.684,0.0,1.0,NA,0.0	0.419,0.0,0.0,0.0,1.0,0.382	0.09
1789	"ENSDARG00000101828"	"si:dkey-16p6.1"	chr4	-	71515018	71515153	71516242	71516356	71512050	71512173	71519940	71520112	1789	4,1,0,1,0,2	2,2,1,0,0,10	1,2,2,2,4,3	4,4,4,6,0,7	263	284	1	1.0	0.684,0.351,0.0,1.0,NA,0.178	0.213,0.351,0.351,0.265,1.0,0.316	0.027
1790	"ENSDARG00000002230"	"sypb"	chr8	-	49415705	49415830	49427268	49427334	49413739	49413938	49431798	49432010	1790	18,17,9,20,8,11	297,305,266,511,353,314	8,15,9,12,29,14	267,347,488,278,495,435	215	274	0.684405181554	1.0	0.072,0.066,0.041,0.048,0.028,0.043	0.037,0.052,0.023,0.052,0.069,0.039	0.004
1791	"ENSDARG00000033899"	"ap2m1b"	chr18	+	45958333	45958448	45962472	45962738	45955041	45955177	45965611	45965694	1791	259,254,245,408,295,243	238,217,193,344,292,218	242,285,414,235,406,394	242,276,429,225,365,361	264	298	0.246758145162	1.0	0.551,0.569,0.589,0.572,0.533,0.557	0.53,0.538,0.521,0.541,0.557,0.552	0.022
1792	"ENSDARG00000033899"	"ap2m1b"	chr18	+	45975232	45975352	45978101	45978237	45969112	45969257	45979866	45979964	1792	191,141,137,256,181,146	250,234,186,352,259,205	148,182,305,144,244,244	194,309,454,265,367,368	269	285	0.264470602566	1.0	0.447,0.39,0.438,0.435,0.425,0.43	0.447,0.384,0.416,0.365,0.413,0.413	0.021
1793	"ENSDARG00000068246"	"plcb3"	chr7	-	60267904	60267965	60269106	60269187	60260301	60260388	60269270	60269347	1793	11,14,13,14,21,14	9,17,11,23,15,5	3,14,27,13,26,12	23,18,14,9,17,18	230	210	0.456081695525	1.0	0.527,0.429,0.519,0.357,0.561,0.719	0.106,0.415,0.638,0.569,0.583,0.378	0.071
1794	"ENSDARG00000033683"	"tpma"	chr7	+	29956519	29956595	29956905	29956981	29955282	29955416	29957230	29957300	1794	13047,11575,10456,16023,12723,9747	0,0,0,0,0,1	11264,11404,18312,11016,18450,18021	0,0,0,0,0,0	225	225	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
1795	"ENSDARG00000087780"	"tiam2a"	chr17	+	49197067	49197136	49199227	49199353	49189808	49189997	49201745	49201854	1795	23,16,2,12,13,9	17,27,13,17,27,12	13,16,30,9,19,22	15,23,41,18,39,26	218	275	0.777658704334	1.0	0.631,0.428,0.163,0.471,0.378,0.486	0.522,0.467,0.48,0.387,0.381,0.516	-0.033
1796	"ENSDARG00000043847"	"tmem244"	chr20	-	2121640	2121685	2123916	2124042	2118355	2118675	2125872	2125949	1796	16,28,10,38,24,14	5,7,1,2,7,3	21,36,26,29,28,27	5,4,7,7,2,6	275	194	0.966502690802	1.0	0.693,0.738,0.876,0.931,0.707,0.767	0.748,0.864,0.724,0.745,0.908,0.76	-0.006
1797	"ENSDARG00000042829"	"si:dkey-30j22.1"	chr20	-	35581092	35581137	35581359	35581404	35580967	35581012	35581686	35581743	1797	4,7,2,12,3,7	12,19,10,28,16,14	2,6,8,4,3,1	4,6,3,7,21,12	194	194	0.538589359165	1.0	0.25,0.269,0.167,0.3,0.158,0.333	0.333,0.5,0.727,0.364,0.125,0.077	-0.108
