ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1336	"ENSDARG00000039563"	"loxl3b"	chr13	+	15334758	15334929	15354255	15354415	15327158	15327313	15397967	15398211	1336	11,11,12,23,25,27	52,26,36,62,50,86	17,11,35,19,12,28	42,33,57,34,50,70	298	298	0.317206719631	1.0	0.175,0.297,0.25,0.271,0.333,0.239	0.288,0.25,0.38,0.358,0.194,0.286	-0.032
1337	"ENSDARG00000104101"	NA	chr21	+	18349795	18349918	18353574	18353609	18348274	18348364	18353702	18353807	1337	17,46,17,29,48,81	1,0,1,1,4,0	36,28,42,43,71,50	0,1,1,1,9,2	272	184	0.0481778189746	0.820563026094	0.92,1.0,0.92,0.951,0.89,1.0	1.0,0.95,0.966,0.967,0.842,0.944	0.002
1338	"ENSDARG00000104101"	NA	chr21	+	18359951	18359972	18364332	18364477	18358556	18358607	18367205	18367354	1338	9,0,2,0,1,6	1,10,0,2,3,1	2,10,7,7,7,8	1,1,4,0,5,0	170	294	0.0651515032044	0.912052672081	0.94,0.0,1.0,0.0,0.366,0.912	0.776,0.945,0.752,1.0,0.708,1.0	-0.327
1339	"ENSDARG00000104101"	NA	chr21	+	18364332	18364510	18367205	18367354	18359951	18359972	18369550	18369630	1339	2,8,6,0,5,5	13,19,17,15,13,27	6,14,12,4,19,3	13,35,27,14,38,20	298	298	0.0777410667763	0.985226961861	0.133,0.296,0.261,0.0,0.278,0.156	0.316,0.286,0.308,0.222,0.333,0.13	-0.078
1340	"ENSDARG00000032577"	"clcn6"	chr8	-	48649086	48649240	48652232	48652362	48646037	48646194	48656153	48656271	1340	11,11,2,9,11,6	10,9,6,4,9,13	11,7,8,5,13,25	5,8,13,19,15,18	279	298	0.75217395191	1.0	0.54,0.566,0.263,0.706,0.566,0.33	0.701,0.483,0.397,0.219,0.481,0.597	0.015
1341	"ENSDARG00000045822"	"tnnt2e"	chr4	+	7515498	7515519	7517046	7517052	7514589	7514594	7517299	7517320	1341	13,14,9,9,12,14	5,13,10,9,16,15	10,6,10,8,12,20	3,8,18,6,10,9	170	155	0.595554185609	1.0	0.703,0.495,0.451,0.477,0.406,0.46	0.752,0.406,0.336,0.549,0.522,0.67	-0.041
1342	"ENSDARG00000045822"	"tnnt2e"	chr4	+	7515498	7515519	7518573	7518600	7514589	7514594	7519145	7519167	1342	14,14,10,6,14,11	30,42,24,68,32,60	10,10,10,4,15,13	45,49,57,47,61,76	170	176	0.0673421898612	0.912052672081	0.326,0.257,0.301,0.084,0.312,0.16	0.187,0.174,0.154,0.081,0.203,0.15	0.082
1344	"ENSDARG00000045822"	"tnnt2e"	chr4	+	7517471	7517492	7517907	7517925	7517296	7517320	7518021	7518045	1344	91,110,75,95,76,135	22,25,14,36,16,15	116,94,155,107,167,147	21,21,27,24,20,43	170	167	0.555872208591	1.0	0.803,0.812,0.84,0.722,0.824,0.898	0.844,0.815,0.849,0.814,0.891,0.771	-0.014
1345	"ENSDARG00000045822"	"tnnt2e"	chr4	+	7517907	7517925	7518021	7518045	7517471	7517492	7518573	7518600	1345	33,24,19,40,22,34	46,62,51,78,34,74	31,21,35,16,45,41	57,46,66,40,74,71	167	173	0.698161125695	1.0	0.426,0.286,0.278,0.347,0.401,0.322	0.36,0.321,0.355,0.293,0.386,0.374	-0.005
1346	"ENSDARG00000045822"	"tnnt2e"	chr4	+	7517907	7517925	7518573	7518600	7517471	7517492	7519145	7519167	1346	33,24,19,40,22,33	33,35,22,67,31,55	31,21,37,16,45,41	44,41,54,45,56,61	167	176	0.436427729807	1.0	0.513,0.42,0.476,0.386,0.428,0.387	0.426,0.351,0.419,0.273,0.459,0.415	0.044
1347	"ENSDARG00000045822"	"tnnt2e"	chr4	+	7518021	7518045	7518573	7518600	7517907	7517925	7519145	7519167	1347	91,73,54,120,73,93	30,35,22,67,31,56	86,73,109,83,133,110	44,41,54,45,55,60	173	176	0.579086663325	1.0	0.755,0.68,0.714,0.646,0.706,0.628	0.665,0.644,0.673,0.652,0.711,0.651	0.022
1348	"ENSDARG00000045822"	"tnnt2e"	chr4	+	7518573	7518600	7519145	7519167	7514589	7514594	7519260	7519318	1348	0,1,0,0,0,0	120,119,74,165,114,175	0,0,0,0,0,0	102,126,165,131,183,167	176	171	1	1.0	0.0,0.008,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.001
1350	"ENSDARG00000045822"	"tnnt2e"	chr4	+	7518573	7518600	7519145	7519167	7518021	7518045	7519260	7519318	1350	91,79,78,114,100,107	88,81,52,150,74,99	84,107,116,89,145,100	91,76,103,77,127,110	176	171	0.844074817343	1.0	0.501,0.487,0.593,0.425,0.568,0.512	0.473,0.578,0.522,0.529,0.526,0.469	-0.002
1351	"ENSDARG00000045822"	"tnnt2e"	chr4	+	7538101	7538142	7538339	7538377	7536810	7536901	7543898	7543944	1351	165,97,123,229,185,207	408,367,275,567,336,483	160,155,221,138,223,234	364,394,532,432,619,558	190	187	0.558477763085	1.0	0.285,0.206,0.306,0.284,0.351,0.297	0.302,0.279,0.29,0.239,0.262,0.292	0.011
1352	"ENSDARG00000016875"	"gys1"	chr3	+	16735381	16735526	16736348	16736466	16733664	16733850	16738751	16738872	1352	132,118,121,161,208,204	126,99,99,129,153,146	146,180,244,160,262,247	127,165,156,106,230,190	294	267	0.813188300338	1.0	0.488,0.52,0.526,0.531,0.552,0.559	0.511,0.498,0.587,0.578,0.508,0.541	-0.008
1353	"ENSDARG00000095268"	"si:dkey-261h17.1"	chr23	+	32523140	32523544	32527762	32527918	32499915	32500202	32531795	32532612	1353	139,117,69,148,139,178	150,125,105,147,203,232	125,121,236,141,170,122	129,146,266,179,189,215	298	298	0.908443806345	1.0	0.481,0.483,0.397,0.502,0.406,0.434	0.492,0.453,0.47,0.441,0.474,0.362	0.002
1354	"ENSDARG00000075201"	"inpp4b"	chr1	+	53025636	53025716	53061118	53061227	53007768	53008027	53065566	53065633	1354	13,25,12,14,21,28	24,20,22,28,33,49	17,18,22,21,20,12	19,32,39,26,57,28	229	258	0.524220489378	1.0	0.379,0.585,0.381,0.36,0.418,0.392	0.502,0.388,0.389,0.476,0.283,0.326	0.025
1355	"ENSDARG00000017780"	"rorcb"	chr2	+	49438174	49438282	49441556	49441667	49435880	49436013	49443928	49444041	1355	11,4,7,0,7,10	8,4,2,1,5,11	11,4,21,9,11,6	3,5,13,5,10,13	257	260	0.958100885866	1.0	0.582,0.503,0.78,0.0,0.586,0.479	0.788,0.447,0.62,0.646,0.527,0.318	-0.069
1356	"ENSDARG00000035129"	"zgc:101858"	chr5	+	64858918	64859012	64859938	64860008	64857562	64857741	64860658	64860695	1356	46,58,43,107,89,87	48,22,24,69,49,56	51,63,97,91,96,117	35,44,35,29,41,61	243	219	0.131268802198	1.0	0.463,0.704,0.618,0.583,0.621,0.583	0.568,0.563,0.714,0.739,0.678,0.634	-0.054
1357	"ENSDARG00000062132"	"cyp4v8"	chr1	+	17909215	17909318	17910580	17910715	17906552	17906726	17911223	17911403	1357	87,116,66,111,103,113	183,150,102,204,163,224	89,129,66,93,152,68	103,259,92,165,252,154	252	284	0.901621983667	1.0	0.349,0.466,0.422,0.38,0.416,0.362	0.493,0.36,0.447,0.388,0.405,0.332	-0.005
1358	"ENSDARG00000023861"	"dnase1l1l"	chr8	+	25355913	25356071	25356853	25356950	25354652	25354765	25357031	25357259	1358	51,48,44,61,61,52	27,29,22,44,30,32	31,75,48,26,70,59	21,31,33,19,41,22	298	246	0.722128621123	1.0	0.609,0.577,0.623,0.534,0.627,0.573	0.549,0.666,0.546,0.53,0.585,0.689	-0.004
1359	"ENSDARG00000027740"	"adcyap1b"	chr2	-	31300256	31300361	31300801	31300936	31296643	31299733	31301824	31301929	1359	274,268,225,441,355,474	60,44,30,80,66,83	249,352,427,302,556,467	43,57,77,61,73,56	284	254	0.228836492846	1.0	0.803,0.845,0.87,0.831,0.828,0.836	0.838,0.847,0.832,0.816,0.872,0.882	-0.012
1360	"ENSDARG00000027740"	"adcyap1b"	chr2	-	31300801	31300936	31301824	31301929	31299386	31299733	31302322	31302619	1360	146,145,114,219,145,217	94,121,93,173,144,164	150,169,216,159,247,243	116,147,159,112,235,197	254	284	0.889033008492	1.0	0.635,0.573,0.578,0.586,0.53,0.597	0.591,0.562,0.603,0.613,0.54,0.58	0.002
1361	"ENSDARG00000027740"	"adcyap1b"	chr2	-	31300801	31300936	31301824	31301929	31300256	31300361	31302322	31302615	1361	146,143,113,213,144,215	52,29,36,85,58,91	148,168,216,159,244,240	52,54,83,41,74,65	254	284	0.280619786954	1.0	0.758,0.846,0.778,0.737,0.735,0.725	0.761,0.777,0.744,0.813,0.787,0.805	-0.018
1362	"ENSDARG00000012887"	"znf143a"	chr7	-	67227877	67228105	67238408	67238484	67224874	67225008	67238986	67239100	1362	18,25,17,19,18,21	50,38,22,91,60,60	10,30,38,18,46,28	30,54,73,59,83,68	225	298	0.424666653112	1.0	0.323,0.466,0.506,0.217,0.284,0.317	0.306,0.424,0.408,0.288,0.423,0.353	-0.015
1363	"ENSDARG00000029874"	"khk"	chr17	+	12412407	12412542	12412808	12412943	12408719	12408836	12415466	12415539	1363	16,18,12,19,16,11	99,135,67,191,120,131	12,7,19,10,18,14	117,134,173,115,185,179	284	284	0.0454345593533	0.795267491265	0.139,0.118,0.152,0.09,0.118,0.077	0.093,0.05,0.099,0.08,0.089,0.073	0.035
1364	"ENSDARG00000117388"	"CABZ01053592.1"	chr15	+	3190322	3190530	3191904	3192108	3187388	3189428	3200689	3201297	1364	4,8,1,0,9,6	3,3,3,1,4,3	2,6,8,11,10,3	6,4,10,3,8,12	298	298	0.401952530827	1.0	0.571,0.727,0.25,0.0,0.692,0.667	0.25,0.6,0.444,0.786,0.556,0.2	0.012
1365	"ENSDARG00000055151"	"smyd2a"	chr17	-	32763463	32763574	32774995	32775059	32753115	32753176	32779123	32779556	1365	24,17,18,36,26,33	82,59,48,96,79,107	26,32,57,37,47,61	77,80,159,71,88,108	213	260	0.0212484562261	0.553804134787	0.263,0.26,0.314,0.314,0.287,0.274	0.292,0.328,0.304,0.389,0.395,0.408	-0.067
1366	"ENSDARG00000101214"	"pkd1l2b"	chr7	+	67298635	67298735	67298779	67298999	67296151	67296709	67301234	67301420	1366	7,4,0,3,0,7	5,5,2,5,5,10	2,0,1,2,3,5	2,1,2,0,10,6	249	298	0.751616382384	1.0	0.626,0.489,0.0,0.418,0.0,0.456	0.545,0.0,0.374,1.0,0.264,0.499	-0.116
1367	"ENSDARG00000030759"	"melk"	chr1	-	21873421	21873550	21874568	21874655	21872068	21872221	21875544	21875643	1367	4,6,2,6,3,8	7,10,5,17,5,11	2,9,5,8,4,0	9,7,18,13,14,13	236	278	0.276902951062	1.0	0.402,0.414,0.32,0.294,0.414,0.461	0.207,0.602,0.247,0.42,0.252,0.0	0.096
1368	"ENSDARG00000092354"	"si:ch211-284e13.6"	chr5	-	38115180	38116096	38120081	38120173	38110383	38111134	38121870	38122126	1368	7,11,7,18,13,20	11,43,22,45,35,53	8,13,16,19,19,18	25,46,49,26,27,51	241	298	0.516857379658	1.0	0.44,0.24,0.282,0.331,0.315,0.318	0.284,0.259,0.288,0.475,0.465,0.304	-0.025
1369	"ENSDARG00000062054"	"cpt1ab"	chr25	+	23609058	23609196	23616932	23617010	23603908	23604010	23617392	23617500	1369	93,58,65,123,96,96	34,52,42,79,57,86	83,60,188,78,146,113	46,47,119,56,83,83	287	227	0.969797972998	1.0	0.684,0.469,0.55,0.552,0.571,0.469	0.588,0.502,0.555,0.524,0.582,0.518	0.004
1370	"ENSDARG00000062054"	"cpt1ab"	chr25	+	23619903	23619991	23623242	23623327	23617392	23617500	23625725	23625921	1370	36,27,28,62,39,42	72,77,77,115,87,95	36,27,85,33,42,44	76,63,149,63,148,113	237	234	0.880744711615	1.0	0.331,0.257,0.264,0.347,0.307,0.304	0.319,0.297,0.36,0.341,0.219,0.278	-0.001
1371	"ENSDARG00000030157"	"mybpc2a"	chr3	+	30284993	30285011	30288774	30288789	30282251	30282266	30289233	30289317	1371	0,2,2,0,1,0	0,0,1,0,2,3	0,1,1,0,3,1	0,0,5,0,10,1	167	164	1	1.0	NA,1.0,0.663,NA,0.329,0.0	NA,1.0,0.164,NA,0.228,0.495	0.026
1372	"ENSDARG00000068868"	"nap1l4b"	chr7	-	31789933	31790030	31792500	31792548	31787120	31787262	31794785	31794878	1372	2,2,0,0,0,0	38,33,29,45,49,46	0,0,0,1,0,5	36,49,67,62,62,42	197	246	1	1.0	0.062,0.07,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.02,0.0,0.129	-0.003
1373	"ENSDARG00000090903"	"creb3l3b"	chr2	+	52865393	52865527	52871928	52872039	52858330	52858550	52875420	52875527	1373	20,17,25,14,10,30	23,16,11,21,17,38	19,17,31,24,41,22	12,15,15,21,61,25	283	260	0.466348991072	1.0	0.444,0.494,0.676,0.38,0.351,0.42	0.593,0.51,0.655,0.512,0.382,0.447	-0.056
1374	"ENSDARG00000026862"	"aktip"	chr7	+	36476895	36477003	36482354	36482415	36476419	36476518	36482664	36482721	1374	67,42,41,58,55,82	33,25,30,61,23,54	47,54,79,40,71,71	29,36,53,25,37,40	257	210	0.72906831244	1.0	0.624,0.579,0.528,0.437,0.661,0.554	0.57,0.551,0.549,0.567,0.611,0.592	-0.01
1375	"ENSDARG00000026862"	"aktip"	chr7	+	36476895	36477003	36482354	36482455	36476419	36476518	36482664	36482967	1375	67,42,41,58,55,82	8,8,12,19,13,25	47,54,79,40,71,71	8,18,26,9,24,28	257	250	0.190046367006	1.0	0.891,0.836,0.769,0.748,0.805,0.761	0.851,0.745,0.747,0.812,0.742,0.712	0.033
1376	"ENSDARG00000026862"	"aktip"	chr7	+	36476895	36477003	36482354	36482569	36476419	36476518	36482664	36483674	1376	67,42,41,58,55,82	2,0,2,1,3,5	47,54,79,40,71,71	0,0,2,1,4,0	257	298	0.18472085422	1.0	0.975,1.0,0.96,0.985,0.955,0.95	1.0,1.0,0.979,0.979,0.954,1.0	-0.014
1377	"ENSDARG00000038074"	"ergic3"	chr6	+	50400350	50400408	50401301	50401316	50400064	50400230	50401649	50401681	1377	31,22,27,43,29,42	1,0,3,4,0,6	32,23,59,22,37,37	1,1,0,1,4,4	207	164	0.47056997399	1.0	0.961,1.0,0.877,0.895,1.0,0.847	0.962,0.948,1.0,0.946,0.88,0.88	-0.006
1378	"ENSDARG00000095170"	"lrrfip1b"	chr6	-	15537834	15537967	15540732	15540825	15531851	15531901	15540986	15541079	1378	9,12,1,9,12,9	40,21,25,28,40,28	9,9,24,15,31,17	24,33,38,20,38,39	242	282	0.0111889483164	0.421853591929	0.208,0.4,0.045,0.272,0.259,0.272	0.304,0.241,0.424,0.466,0.487,0.337	-0.134
1379	"ENSDARG00000061688"	"arvcfb"	chr5	-	26274512	26274604	26275233	26275287	26265418	26265745	26278387	26278475	1379	6,6,0,4,4,4	52,37,37,39,60,94	4,3,12,7,10,2	61,100,119,49,87,83	203	241	0.729626428656	1.0	0.12,0.161,0.0,0.109,0.073,0.048	0.072,0.034,0.107,0.145,0.12,0.028	0.001
1380	"ENSDARG00000061688"	"arvcfb"	chr5	-	26322674	26322746	26325883	26325901	26289190	26289318	26330153	26330325	1380	4,7,6,5,9,9	78,47,46,78,99,75	7,9,14,4,10,11	62,72,110,56,89,71	167	221	0.255203358979	1.0	0.064,0.165,0.147,0.078,0.107,0.137	0.13,0.142,0.144,0.086,0.129,0.17	-0.017
1381	"ENSDARG00000017036"	"svilc"	chr3	-	39147899	39148070	39149498	39149651	39144210	39144245	39152185	39152478	1381	7,4,7,3,4,10	54,73,63,41,80,73	17,14,20,13,20,21	65,43,108,50,77,79	298	298	1.64248363133e-07	0.000190938722142	0.115,0.052,0.1,0.068,0.048,0.12	0.207,0.246,0.156,0.206,0.206,0.21	-0.121
1382	"ENSDARG00000016086"	"smurf1"	chr3	-	40707175	40707377	40710639	40710724	40705313	40705417	40712915	40713154	1382	15,8,5,10,3,10	34,18,19,30,27,48	7,8,15,12,22,13	27,24,39,18,28,38	234	298	0.0909971189286	1.0	0.36,0.361,0.251,0.298,0.124,0.21	0.248,0.298,0.329,0.459,0.5,0.303	-0.089
1383	"ENSDARG00000077901"	"herc1"	chr7	-	29204902	29204968	29205217	29205535	29203143	29203269	29207057	29207231	1383	35,46,20,53,48,53	24,15,13,25,20,22	38,46,50,79,60,81	13,16,18,21,45,31	298	215	0.394463323067	1.0	0.513,0.689,0.526,0.605,0.634,0.635	0.678,0.675,0.667,0.731,0.49,0.653	-0.049
1384	"ENSDARG00000019345"	"mark3a"	chr13	+	15589924	15590116	15602707	15602761	15581269	15581323	15619023	15619072	1384	47,45,37,47,63,76	17,22,10,28,25,32	28,53,66,39,78,61	19,24,27,24,21,31	298	203	0.650757360495	1.0	0.653,0.582,0.716,0.533,0.632,0.618	0.501,0.601,0.625,0.525,0.717,0.573	0.032
1385	"ENSDARG00000019345"	"mark3a"	chr13	+	15658294	15658321	15661577	15661687	15657910	15658150	15665838	15665883	1385	5,2,0,3,9,4	45,36,31,60,50,77	7,6,9,3,4,9	56,60,84,62,67,64	176	259	0.286403160455	1.0	0.141,0.076,0.0,0.069,0.209,0.071	0.155,0.128,0.136,0.066,0.081,0.171	-0.029
1386	"ENSDARG00000019345"	"mark3a"	chr13	+	15658294	15658321	15665838	15665883	15657910	15658150	15667584	15667942	1386	28,19,17,35,32,36	19,21,7,26,21,32	27,23,38,18,33,27	10,23,34,26,33,18	176	194	0.553137111791	1.0	0.619,0.499,0.728,0.597,0.627,0.554	0.748,0.524,0.552,0.433,0.524,0.623	0.037
1387	"ENSDARG00000019345"	"mark3a"	chr13	+	15661577	15661687	15665838	15665883	15658294	15658321	15667584	15668059	1387	8,6,2,6,10,4	17,17,6,14,13,29	7,14,14,6,16,11	7,18,21,18,17,13	259	194	0.0148849079153	0.467667714906	0.261,0.209,0.2,0.243,0.366,0.094	0.428,0.368,0.333,0.2,0.413,0.388	-0.126
1388	"ENSDARG00000054031"	"mxd4"	chr1	+	26072521	26072618	26074421	26074451	26071868	26072100	26085716	26085831	1388	0,7,2,5,3,7	3,4,2,4,0,2	5,2,8,4,7,9	1,5,2,2,1,0	246	179	0.140190770859	1.0	0.0,0.56,0.421,0.476,1.0,0.718	0.784,0.225,0.744,0.593,0.836,1.0	-0.168
1389	"ENSDARG00000090997"	"vegfba"	chr14	+	8542182	8542256	8551627	8551660	8537471	8537668	8558019	8558103	1389	1,9,1,3,2,4	0,0,0,0,0,0	0,3,0,4,4,2	1,0,0,0,1,2	223	182	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0,1.0,NA,1.0,0.766,0.449	0.357
1390	"ENSDARG00000037363"	"dennd2b"	chr7	-	28512976	28513101	28515953	28517204	28504791	28504931	28521234	28521330	1390	36,28,25,28,28,32	32,23,19,19,24,30	30,23,53,39,49,26	17,30,45,34,43,32	298	274	0.554788236722	1.0	0.508,0.528,0.547,0.575,0.518,0.495	0.619,0.413,0.52,0.513,0.512,0.428	0.028
1391	"ENSDARG00000015536"	"sox6"	chr7	+	27290523	27290574	27312391	27312484	27277235	27277306	27320463	27320710	1391	5,12,17,2,13,13	1,0,2,0,0,2	14,9,15,3,10,9	0,0,0,3,0,2	200	242	0.958636327027	1.0	0.858,1.0,0.911,1.0,1.0,0.887	1.0,1.0,1.0,0.548,1.0,0.845	0.044
1392	"ENSDARG00000015536"	"sox6"	chr7	+	27438072	27438178	27444791	27444965	27424270	27424458	27447894	27448111	1392	16,22,14,18,32,44	23,31,22,30,35,42	26,23,29,18,28,23	27,42,42,38,40,54	255	298	0.164820679004	1.0	0.448,0.453,0.426,0.412,0.517,0.55	0.529,0.39,0.447,0.356,0.45,0.332	0.05
1393	"ENSDARG00000062959"	"zgc:158785"	chr7	-	12805302	12805509	12811904	12812109	12799575	12803056	12817313	12817480	1393	13,9,12,18,25,20	5,13,8,5,13,14	15,13,18,12,16,9	9,8,8,2,16,10	298	298	0.928143936442	1.0	0.722,0.409,0.6,0.783,0.658,0.588	0.625,0.619,0.692,0.857,0.5,0.474	-0.001
1394	"ENSDARG00000062959"	"zgc:158785"	chr7	-	12811904	12812109	12817313	12817480	12805302	12805509	12821195	12821277	1394	7,3,12,15,10,23	8,6,7,10,11,8	16,25,10,8,19,7	10,5,11,2,9,22	298	298	0.679577395487	1.0	0.467,0.333,0.632,0.6,0.476,0.742	0.615,0.833,0.476,0.8,0.679,0.241	-0.066
1395	"ENSDARG00000013842"	"tbc1d19"	chr7	+	62300998	62301114	62301719	62301790	62295895	62295987	62312506	62312788	1395	11,1,5,7,4,18	8,8,3,11,6,9	9,10,12,9,13,14	8,0,4,4,6,2	265	220	0.00328468667281	0.202749464981	0.533,0.094,0.58,0.346,0.356,0.624	0.483,1.0,0.714,0.651,0.643,0.853	-0.302
1396	"ENSDARG00000043593"	"rapgef1a"	chr8	-	11794619	11794696	11803426	11803608	11792585	11792691	11811969	11812166	1396	3,5,3,8,5,3	5,5,7,6,1,0	10,1,19,0,12,7	7,8,3,3,8,3	298	226	0.757108805619	1.0	0.313,0.431,0.245,0.503,0.791,1.0	0.52,0.087,0.828,0.0,0.532,0.639	0.113
1397	"ENSDARG00000043485"	"si:ch211-22i13.2"	chr20	-	14007581	14007674	14008271	14008361	14003059	14003757	14011554	14011613	1397	38,30,16,58,44,45	54,59,35,74,59,70	23,26,58,23,40,46	43,62,54,59,80,68	239	242	0.469315588395	1.0	0.416,0.34,0.316,0.442,0.43,0.394	0.351,0.298,0.521,0.283,0.336,0.407	0.024
1398	"ENSDARG00000099213"	"glyr1"	chr3	-	36451627	36451681	36451998	36452082	36450080	36450131	36452370	36452481	1398	31,18,23,20,45,43	11,11,10,24,13,22	25,14,41,22,28,37	9,7,15,4,19,23	233	203	0.597044707752	1.0	0.711,0.588,0.667,0.421,0.751,0.63	0.708,0.635,0.704,0.827,0.562,0.584	-0.042
1399	"ENSDARG00000008413"	"atp11a"	chr1	-	46319282	46319386	46323667	46323741	46315711	46315893	46326031	46326103	1399	12,15,14,2,8,16	11,23,19,12,38,47	15,15,31,16,34,19	21,25,25,27,41,29	223	253	0.0530639485447	0.861518340129	0.553,0.425,0.455,0.159,0.193,0.279	0.448,0.405,0.585,0.402,0.485,0.426	-0.114
1400	"ENSDARG00000105036"	"arl6ip4"	chr5	+	69737461	69737752	69741292	69741410	69735655	69735795	69743988	69744058	1400	16,25,15,32,24,42	54,45,29,73,38,49	21,20,25,24,32,20	46,40,79,41,50,48	298	267	0.494022469901	1.0	0.21,0.332,0.317,0.282,0.361,0.434	0.29,0.309,0.221,0.344,0.364,0.272	0.023
1401	"ENSDARG00000103235"	"mfsd8"	chr12	+	22630431	22630505	22630888	22630932	22628703	22628995	22634639	22634880	1401	30,16,15,23,29,37	17,9,9,17,16,17	17,22,38,16,33,29	7,11,17,9,14,10	223	193	0.200036189705	1.0	0.604,0.606,0.591,0.539,0.611,0.653	0.678,0.634,0.659,0.606,0.671,0.715	-0.06
1402	"ENSDARG00000062646"	"tet3"	chr5	-	14317682	14317776	14319615	14319706	14316686	14316895	14321121	14321242	1402	18,17,11,15,20,21	38,41,39,25,41,58	17,14,26,16,27,11	46,41,87,58,67,72	240	243	0.0633081247966	0.910462207126	0.324,0.296,0.222,0.378,0.331,0.268	0.272,0.257,0.232,0.218,0.29,0.134	0.069
1403	"ENSDARG00000105271"	"BX640522.1"	chr15	-	125837	125934	158231	158239	124294	124381	163525	163586	1403	0,4,0,0,1,0	39,38,24,29,28,68	0,0,0,1,1,0	32,48,59,38,70,53	157	246	1	1.0	0.0,0.142,0.0,0.0,0.053,0.0	0.0,0.0,0.0,0.04,0.022,0.0	0.022
1404	"ENSDARG00000036442"	"atp11c"	chr14	-	32510309	32510341	32512758	32512867	32507810	32508080	32518749	32518906	1404	9,4,5,8,13,11	12,5,5,9,6,10	3,11,17,6,23,17	3,3,5,20,17,5	258	181	0.278400298358	1.0	0.345,0.359,0.412,0.384,0.603,0.436	0.412,0.72,0.705,0.174,0.487,0.705	-0.111
1405	"ENSDARG00000036442"	"atp11c"	chr14	-	32512758	32512867	32515703	32515794	32510309	32510341	32518749	32518906	1405	3,4,3,8,8,14	20,13,21,18,24,21	4,5,11,6,16,7	11,19,25,14,50,34	240	258	0.868845440857	1.0	0.139,0.249,0.133,0.323,0.264,0.417	0.281,0.221,0.321,0.315,0.256,0.181	-0.008
1406	"ENSDARG00000036442"	"atp11c"	chr14	-	32530304	32530378	32531133	32531205	32529511	32529615	32531288	32531464	1406	13,8,9,9,11,22	10,13,12,5,11,10	11,15,24,17,12,13	9,8,15,14,24,14	221	223	0.86680447196	1.0	0.567,0.383,0.431,0.645,0.502,0.689	0.552,0.654,0.618,0.551,0.335,0.484	0.004
1407	"ENSDARG00000028899"	"tekt4"	chr1	-	54618706	54618850	54620033	54620104	54617002	54617225	54621612	54622227	1407	1,1,1,3,1,1	1,5,1,2,4,6	2,2,3,0,3,3	1,6,15,4,16,11	220	293	0.818009496453	1.0	0.571,0.21,0.571,0.666,0.25,0.182	0.727,0.307,0.21,0.0,0.2,0.266	0.123
1408	"ENSDARG00000069498"	"phkg1b"	chr21	-	25679118	25679209	25684795	25684850	25677410	25677564	25685012	25685191	1408	5,7,3,10,5,8	15,13,13,23,26,21	8,9,6,5,5,4	12,14,30,8,25,17	204	240	0.874206141373	1.0	0.282,0.388,0.214,0.338,0.185,0.309	0.44,0.431,0.19,0.424,0.19,0.217	-0.029
1409	"ENSDARG00000089856"	"cita"	chr5	-	2503499	2503553	2507726	2507780	2498337	2498478	2509385	2509556	1409	15,12,14,5,20,17	12,10,8,15,9,21	11,8,20,25,13,15	7,13,21,14,31,18	203	203	0.514966312611	1.0	0.556,0.545,0.636,0.25,0.69,0.447	0.611,0.381,0.488,0.641,0.295,0.455	0.042
1410	"ENSDARG00000061713"	"tpd52"	chr19	+	31933209	31933236	31936288	31936330	31932086	31932188	31938544	31938593	1410	0,0,0,0,0,1	8,16,1,17,7,18	0,0,3,0,0,0	5,11,16,10,21,16	176	191	1	1.0	0.0,0.0,0.0,0.0,0.0,0.057	0.0,0.0,0.169,0.0,0.0,0.0	-0.019
1411	"ENSDARG00000042056"	"mau2"	chr2	-	58897493	58897559	58897837	58897915	58897166	58897250	58898157	58898261	1411	25,33,15,43,52,51	35,30,25,40,27,44	38,47,84,39,69,56	34,37,55,20,49,42	227	215	0.114321347551	1.0	0.404,0.51,0.362,0.505,0.646,0.523	0.514,0.546,0.591,0.649,0.572,0.558	-0.08
1412	"ENSDARG00000026165"	"col11a1a"	chr24	-	28852297	28852396	28852604	28852769	28847787	28847850	28854397	28854484	1412	201,182,152,265,195,397	150,139,104,192,239,278	173,139,376,248,238,273	156,159,303,244,242,267	298	248	0.0447751147909	0.795267491265	0.527,0.521,0.549,0.535,0.404,0.543	0.48,0.421,0.508,0.458,0.45,0.46	0.05
1413	"ENSDARG00000026165"	"col11a1a"	chr24	-	28852604	28852769	28854397	28854484	28847787	28847850	28857074	28857200	1413	128,147,115,138,148,272	104,92,80,151,102,220	150,130,332,182,241,201	93,79,170,124,137,163	236	298	0.021090406722	0.553804134787	0.608,0.669,0.645,0.536,0.647,0.61	0.671,0.675,0.711,0.65,0.69,0.609	-0.048
