ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
5485	"ENSDARG00000003420"	"chrna5"	chr18	-	40492117	40492450	40492368	40492450	40489508	40489859
5486	"ENSDARG00000003420"	"chrna5"	chr18	-	40495009	40495161	40495084	40495161	40494021	40494066
5487	"ENSDARG00000016871"	"smarce1"	chr3	+	34988669	34988771	34988669	34988765	34989483	34989576
5488	"ENSDARG00000016871"	"smarce1"	chr3	+	34989483	34989687	34989483	34989564	34990074	34990206
5489	"ENSDARG00000016871"	"smarce1"	chr3	+	34989483	34989687	34989483	34989576	34990074	34990206
5490	"ENSDARG00000016871"	"smarce1"	chr3	+	34992200	34992455	34992200	34992435	34994070	34995062
5491	"ENSDARG00000022303"	"higd1a"	chr2	+	2170303	2170438	2170303	2170437	2172804	2175629
5492	"ENSDARG00000039272"	"pls1"	chr2	-	8096475	8096605	8096511	8096605	8089821	8089954
5493	"ENSDARG00000039272"	"pls1"	chr2	-	8102015	8102169	8102057	8102169	8097113	8097224
5494	"ENSDARG00000004869"	"penka"	chr2	-	11512620	11512819	11512714	11512819	11512235	11512373
5495	"ENSDARG00000004869"	"penka"	chr2	-	11512620	11512819	11512725	11512819	11512235	11512373
5496	"ENSDARG00000004869"	"penka"	chr2	-	11512714	11512819	11512725	11512819	11512235	11512373
5497	"ENSDARG00000075887"	"herc3"	chr1	+	50657050	50657310	50657050	50657205	50659835	50659909
5498	"ENSDARG00000075887"	"herc3"	chr1	+	50660272	50660401	50660272	50660397	50662203	50662263
5499	"ENSDARG00000008457"	"faah2a"	chr1	+	40242002	40242212	40242002	40242128	40242888	40243008
5500	"ENSDARG00000032714"	"gria1b"	chr21	-	26197771	26198239	26198032	26198239	26184095	26184547
5501	"ENSDARG00000032714"	"gria1b"	chr21	-	26200656	26200980	26200869	26200980	26198032	26198239
5502	"ENSDARG00000076058"	"gba"	chr16	+	14223156	14223585	14223156	14223329	14223842	14224080
5503	"ENSDARG00000102829"	"cobll1b"	chr9	+	50110762	50110933	50110762	50110877	50151793	50151982
5504	"ENSDARG00000102829"	"cobll1b"	chr9	+	50151793	50152268	50151793	50151982	50159801	50160009
5505	"ENSDARG00000102829"	"cobll1b"	chr9	+	50175365	50175424	50175365	50175369	50189089	50189324
5506	"ENSDARG00000102829"	"cobll1b"	chr9	+	50199771	50199867	50199771	50199838	50205222	50205757
5507	"ENSDARG00000035187"	"abl1"	chr5	+	72161271	72161379	72161271	72161356	72163541	72163719
5508	"ENSDARG00000075706"	"si:ch211-106h4.9"	chr2	-	31630020	31630422	31630262	31630422	31627875	31627974
5509	"ENSDARG00000075706"	"si:ch211-106h4.9"	chr2	-	31630020	31630182	31630041	31630182	31627914	31627974
5510	"ENSDARG00000075706"	"si:ch211-106h4.9"	chr2	-	31630041	31630422	31630262	31630422	31627914	31627974
5511	"ENSDARG00000102184"	"mib1"	chr2	+	4151234	4151354	4151234	4151321	4157890	4157962
5512	"ENSDARG00000102184"	"mib1"	chr2	+	4151234	4151354	4151234	4151321	4157893	4157962
5513	"ENSDARG00000102184"	"mib1"	chr2	+	4151234	4151354	4151234	4151321	4158294	4158395
5514	"ENSDARG00000102184"	"mib1"	chr2	+	4157878	4158211	4157878	4157962	4158294	4158395
5515	"ENSDARG00000056475"	"trnau1apb"	chr2	-	24311659	24311887	24311669	24311887	24311539	24311582
5516	"ENSDARG00000056475"	"trnau1apb"	chr2	-	24313982	24314405	24314278	24314405	24313722	24313842
5517	"ENSDARG00000056475"	"trnau1apb"	chr2	-	24313982	24314031	24313984	24314031	24313762	24313842
5518	"ENSDARG00000056475"	"trnau1apb"	chr2	-	24314187	24314405	24314278	24314405	24313982	24314031
5519	"ENSDARG00000056475"	"trnau1apb"	chr2	-	24314187	24314536	24314500	24314536	24314030	24314101
5520	"ENSDARG00000011157"	"arhgef18a"	chr2	-	37514130	37514240	37514150	37514240	37514008	37514047
5521	"ENSDARG00000011157"	"arhgef18a"	chr2	-	37521623	37521893	37521638	37521893	37517408	37517485
5522	"ENSDARG00000011157"	"arhgef18a"	chr2	-	37536920	37536957	37536922	37536957	37532722	37532749
5523	"ENSDARG00000075639"	"si:ch211-89o9.6"	chr1	+	41487338	41487821	41487338	41487778	41487950	41488045
5524	"ENSDARG00000075639"	"si:ch211-89o9.6"	chr1	+	41487399	41487845	41487399	41487778	41487950	41488045
5525	"ENSDARG00000075639"	"si:ch211-89o9.6"	chr1	+	41487399	41487845	41487399	41487821	41487950	41488045
5526	"ENSDARG00000032618"	"mgst1.1"	chr4	-	12716412	12716504	12716420	12716504	12716226	12716340
5527	"ENSDARG00000032618"	"mgst1.1"	chr4	-	12716412	12716504	12716447	12716504	12716226	12716340
5528	"ENSDARG00000032618"	"mgst1.1"	chr4	-	12716420	12716504	12716447	12716504	12716226	12716340
5529	"ENSDARG00000027234"	"ift88"	chr9	-	21369189	21369419	21369371	21369419	21366251	21366365
5530	"ENSDARG00000027234"	"ift88"	chr9	-	21369189	21369419	21369405	21369419	21366251	21366365
5531	"ENSDARG00000027234"	"ift88"	chr9	-	21369371	21369419	21369405	21369419	21366251	21366365
5532	"ENSDARG00000027234"	"ift88"	chr9	-	21369371	21369780	21369720	21369780	21366251	21366365
5533	"ENSDARG00000027234"	"ift88"	chr9	-	21369405	21369765	21369720	21369765	21366251	21366365
5534	"ENSDARG00000027234"	"ift88"	chr9	-	21372620	21372855	21372794	21372855	21369371	21369419
5535	"ENSDARG00000027234"	"ift88"	chr9	-	21372347	21372665	21372620	21372665	21369720	21369765
5536	"ENSDARG00000027234"	"ift88"	chr9	-	21372620	21372855	21372794	21372855	21369720	21369765
5537	"ENSDARG00000027234"	"ift88"	chr9	-	21377761	21378044	21377944	21378044	21377469	21377556
5538	"ENSDARG00000027234"	"ift88"	chr9	-	21378914	21379146	21378930	21379146	21378766	21378837
5539	"ENSDARG00000027234"	"ift88"	chr9	-	21383296	21383489	21383464	21383489	21382103	21382190
5540	"ENSDARG00000078856"	"slc22a23"	chr2	-	2095171	2096055	2095855	2096055	2069802	2069906
5541	"ENSDARG00000035694"	"stm"	chr19	-	3144954	3144996	3144957	3144996	3144809	3144860
5542	"ENSDARG00000070931"	"si:ch211-232m10.6"	chr19	-	10359955	10360153	10359994	10360153	10357277	10357389
5543	"ENSDARG00000070931"	"si:ch211-232m10.6"	chr19	-	10370732	10371036	10370736	10371036	10367893	10368103
5544	"ENSDARG00000070931"	"si:ch211-232m10.6"	chr19	-	10370732	10371036	10370742	10371036	10367893	10368103
5545	"ENSDARG00000070931"	"si:ch211-232m10.6"	chr19	-	10370732	10371036	10370926	10371036	10367893	10368103
5546	"ENSDARG00000070931"	"si:ch211-232m10.6"	chr19	-	10370736	10371036	10370742	10371036	10367893	10368103
5547	"ENSDARG00000070931"	"si:ch211-232m10.6"	chr19	-	10370736	10371036	10370926	10371036	10367893	10368103
5548	"ENSDARG00000070931"	"si:ch211-232m10.6"	chr19	-	10370742	10371036	10370926	10371036	10367893	10368103
5549	"ENSDARG00000077075"	"fastk"	chr2	-	32585729	32585946	32585741	32585946	32584671	32584831
5550	"ENSDARG00000075564"	"fam13a"	chr1	-	50695218	50695320	50695222	50695320	50694970	50695094
5551	"ENSDARG00000075564"	"fam13a"	chr1	-	50700251	50700339	50700255	50700339	50700072	50700168
5552	"ENSDARG00000034982"	"zcchc8"	chr5	-	67259436	67259532	67259445	67259532	67258373	67258488
5553	"ENSDARG00000034982"	"zcchc8"	chr5	-	67265758	67265858	67265770	67265858	67265589	67265667
5554	"ENSDARG00000059965"	"camsap2b"	chr2	+	45370141	45370459	45370141	45370238	45374173	45374283
5555	"ENSDARG00000062971"	"sdhaf2"	chr7	-	13362339	13362590	13362450	13362590	13360727	13360939
5556	"ENSDARG00000094243"	"shda"	chr2	+	52065883	52066323	52065883	52065997	52068554	52068619
5557	"ENSDARG00000070012"	"sesn2"	chr19	+	43347164	43347347	43347164	43347346	43349385	43349598
5558	"ENSDARG00000090724"	"scn12aa"	chr2	-	51889544	51889839	51889568	51889839	51888032	51889258
5559	"ENSDARG00000058729"	"akirin2"	chr20	-	2718813	2718932	2718856	2718932	2718575	2718647
5560	"ENSDARG00000101999"	"cog3"	chr9	-	53873480	53873620	53873481	53873620	53869214	53869375
5561	"ENSDARG00000101999"	"cog3"	chr9	-	53890265	53890459	53890293	53890459	53883008	53883083
5562	"ENSDARG00000101999"	"cog3"	chr9	-	53898700	53899106	53898789	53899106	53896069	53896216
5563	"ENSDARG00000101999"	"cog3"	chr9	-	53898700	53899106	53898926	53899106	53896069	53896216
5564	"ENSDARG00000101999"	"cog3"	chr9	-	53898789	53899106	53898926	53899106	53896069	53896216
5565	"ENSDARG00000055565"	"cacnb2b"	chr2	+	31502660	31502940	31502660	31502669	31503477	31503629
5566	"ENSDARG00000055565"	"cacnb2b"	chr2	+	31508585	31508783	31508585	31508756	31511532	31511986
5567	"ENSDARG00000038822"	"mrc1b"	chr2	-	31523335	31523481	31523341	31523481	31523214	31523256
5568	"ENSDARG00000117133"	"cst14b.1"	chr5	-	4532337	4532516	4532441	4532516	4528170	4528272
5569	"ENSDARG00000030832"	"otofa"	chr20	+	31180638	31180739	31180638	31180735	31180828	31180919
5570	"ENSDARG00000030832"	"otofa"	chr20	+	31184613	31184748	31184613	31184745	31185482	31185644
5571	"ENSDARG00000030832"	"otofa"	chr20	+	31202264	31202623	31202264	31202363	31204043	31204285
5572	"ENSDARG00000030108"	"sec22ba"	chr2	+	9973884	9974183	9973884	9973947	9974506	9974667
5573	"ENSDARG00000099839"	"si:ch211-9d9.1"	chr2	-	51746259	51746536	51746399	51746536	51738712	51738879
5574	"ENSDARG00000017441"	"mylz3"	chr1	+	7546682	7547181	7546682	7546766	7550549	7550693
5575	"ENSDARG00000017441"	"mylz3"	chr1	+	7550528	7550693	7550528	7550675	7550781	7550952
5576	"ENSDARG00000017441"	"mylz3"	chr1	+	7550528	7550952	7550528	7550853	7553581	7553659
5577	"ENSDARG00000017441"	"mylz3"	chr1	+	7553581	7553670	7553581	7553659	7553889	7554463
5578	"ENSDARG00000031658"	"si:ch211-207d6.2"	chr2	+	29889616	29889923	29889616	29889694	29892001	29896572
5579	"ENSDARG00000053518"	"adhfe1"	chr2	-	42098271	42098429	42098292	42098429	42095486	42096133
5580	"ENSDARG00000006427"	"fabp2"	chr1	+	25848614	25848968	25848614	25848880	25851083	25851191
5581	"ENSDARG00000006427"	"fabp2"	chr1	+	25848791	25848964	25848791	25848880	25851083	25851191
5582	"ENSDARG00000006427"	"fabp2"	chr1	+	25848791	25848968	25848791	25848964	25851083	25851191
5583	"ENSDARG00000006427"	"fabp2"	chr1	+	25851076	25851191	25851076	25851146	25851274	25851575
5584	"ENSDARG00000015557"	"zgc:100829"	chr21	+	28792556	28792769	28792556	28792752	28792860	28794078
5585	"ENSDARG00000009505"	"prelid3b"	chr6	+	60120452	60120523	60120452	60120522	60120612	60120715
5586	"ENSDARG00000028131"	"hccsa.1"	chr2	-	15031007	15031125	15031008	15031125	15028952	15029119
5587	"ENSDARG00000028131"	"hccsa.1"	chr2	-	15032821	15033121	15033097	15033121	15028952	15029119
5588	"ENSDARG00000060312"	"wdr62"	chr15	-	5582454	5582609	5582461	5582609	5580290	5580412
5589	"ENSDARG00000005823"	"slc39a10"	chr9	+	24920676	24921145	24920676	24920761	24937608	24938772
5590	"ENSDARG00000058410"	"CR956623.1"	chr2	+	9918936	9919253	9918936	9919204	9925542	9925615
5591	"ENSDARG00000058410"	"CR956623.1"	chr2	+	9926148	9926283	9926148	9926280	9926511	9926570
5592	"ENSDARG00000058410"	"CR956623.1"	chr2	+	9941113	9941230	9941113	9941226	9941369	9941405
5593	"ENSDARG00000092499"	"si:ch211-183d21.1"	chr24	+	37406534	37406938	37406534	37406621	37410385	37411246
5594	"ENSDARG00000092499"	"si:ch211-183d21.1"	chr24	+	37428542	37428639	37428542	37428565	37428769	37429066
5595	"ENSDARG00000104311"	"scmh1"	chr16	-	35560008	35560155	35560012	35560155	35556837	35557035
5596	"ENSDARG00000104311"	"scmh1"	chr16	-	35569340	35569511	35569346	35569511	35569122	35569249
5597	"ENSDARG00000017180"	"npc1"	chr2	+	3853026	3853161	3853026	3853090	3854727	3854817
5598	"ENSDARG00000056162"	"nr2c2ap"	chr22	+	18155999	18156051	18155999	18156042	18156163	18156254
5599	"ENSDARG00000089570"	"ccdc169"	chr10	-	34888934	34889053	34888939	34889053	34888752	34888835
5600	"ENSDARG00000056559"	"ccz1"	chr12	-	17686090	17686404	17686119	17686404	17685614	17685690
5601	"ENSDARG00000056559"	"ccz1"	chr12	-	17686090	17686404	17686265	17686404	17685614	17685690
5602	"ENSDARG00000056559"	"ccz1"	chr12	-	17686119	17686404	17686265	17686404	17685614	17685690
5603	"ENSDARG00000052606"	"dpp9"	chr8	+	47683351	47683442	47683351	47683429	47683522	47683761
5604	"ENSDARG00000063252"	"prcc"	chr19	+	7510676	7510792	7510676	7510769	7512352	7512499
5605	"ENSDARG00000060865"	"scai"	chr5	+	32030387	32030521	32030387	32030483	32030689	32030776
5606	"ENSDARG00000060865"	"scai"	chr5	+	32033665	32033806	32033665	32033767	32033954	32034056
5607	"ENSDARG00000038801"	"klhl20"	chr2	+	34120847	34121262	34120847	34121019	34122788	34122997
5608	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45776832	45777225	45776845	45777225	45776379	45776750
5609	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45777634	45778109	45778072	45778109	45777085	45777226
5610	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45777634	45778109	45778078	45778109	45777085	45777226
5611	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45777634	45778109	45778082	45778109	45777085	45777226
5612	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45777634	45778123	45778076	45778123	45777085	45777226
5613	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45778072	45778109	45778078	45778109	45777085	45777226
5614	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45778072	45778109	45778082	45778109	45777085	45777226
5615	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45778072	45778123	45778076	45778123	45777085	45777226
5616	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45778076	45778123	45778078	45778123	45777085	45777226
5617	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45778076	45778123	45778082	45778123	45777085	45777226
5618	"ENSDARG00000020504"	"h3f3b.1"	chr3	-	45778078	45778109	45778082	45778109	45777085	45777226
5619	"ENSDARG00000042065"	"eef2a.2"	chr22	+	20146279	20146697	20146279	20146494	20150869	20151051
5620	"ENSDARG00000052103"	"dtymk"	chr6	-	27108045	27108150	27108047	27108150	27106936	27107027
5621	"ENSDARG00000052103"	"dtymk"	chr6	-	27108560	27108844	27108732	27108844	27108045	27108154
5622	"ENSDARG00000038222"	"tyw3"	chr2	+	11121153	11121249	11121153	11121234	11121607	11121706
5623	"ENSDARG00000021787"	"abcb5"	chr16	-	19544305	19544646	19544446	19544646	19543058	19543205
5624	"ENSDARG00000021787"	"abcb5"	chr16	-	19556594	19556765	19556626	19556765	19556344	19556506
5625	"ENSDARG00000021787"	"abcb5"	chr16	-	19564660	19564839	19564736	19564839	19563294	19563486
5626	"ENSDARG00000021787"	"abcb5"	chr16	-	19565567	19565631	19565585	19565631	19565300	19565451
5627	"ENSDARG00000021787"	"abcb5"	chr16	-	19568100	19568388	19568336	19568388	19567100	19567176
5628	"ENSDARG00000016074"	"cryz"	chr2	-	11117968	11118129	11117976	11118129	11117722	11117886
5629	"ENSDARG00000098394"	"tradv24.0.2"	chr2	-	36277435	36277780	36277743	36277780	36276984	36277360
5630	"ENSDARG00000043497"	"scrn2"	chr20	-	14635906	14636069	14635910	14636069	14635477	14635830
5631	"ENSDARG00000043497"	"scrn2"	chr20	-	14635906	14636069	14635912	14636069	14635477	14635830
5632	"ENSDARG00000043497"	"scrn2"	chr20	-	14635910	14636069	14635912	14636069	14635477	14635830
5633	"ENSDARG00000078500"	"dap3"	chr16	+	14210891	14210972	14210891	14210971	14211971	14212495
5634	"ENSDARG00000078500"	"dap3"	chr16	+	14211971	14212150	14211971	14212145	14214492	14214552
5635	"ENSDARG00000078500"	"dap3"	chr16	+	14214948	14215222	14214948	14215066	14215431	14215617
5636	"ENSDARG00000073688"	"nav2a"	chr7	+	16912775	16912956	16912775	16912849	16915512	16916578
5637	"ENSDARG00000073688"	"nav2a"	chr7	+	17000928	17001082	17000928	17001078	17003475	17003638
5638	"ENSDARG00000014587"	"slc38a5b"	chr8	-	23589334	23589442	23589362	23589442	23586609	23586710
5639	"ENSDARG00000014587"	"slc38a5b"	chr8	-	23589334	23589442	23589363	23589442	23586609	23586710
5640	"ENSDARG00000014587"	"slc38a5b"	chr8	-	23589334	23589442	23589366	23589442	23586609	23586710
5641	"ENSDARG00000014587"	"slc38a5b"	chr8	-	23589362	23589442	23589363	23589442	23586609	23586710
5642	"ENSDARG00000014587"	"slc38a5b"	chr8	-	23589362	23589442	23589366	23589442	23586609	23586710
5643	"ENSDARG00000014587"	"slc38a5b"	chr8	-	23589363	23589442	23589366	23589442	23586609	23586710
5644	"ENSDARG00000014587"	"slc38a5b"	chr8	-	23589945	23590004	23589968	23590004	23589672	23589795
5645	"ENSDARG00000014587"	"slc38a5b"	chr8	-	23593792	23593885	23593795	23593885	23592267	23592349
5646	"ENSDARG00000014587"	"slc38a5b"	chr8	-	23594726	23594800	23594730	23594800	23593792	23593885
5647	"ENSDARG00000079453"	"atp8b4"	chr25	-	32434593	32435022	32434813	32435022	32434296	32434340
5648	"ENSDARG00000079453"	"atp8b4"	chr25	-	32443405	32443471	32443409	32443471	32443206	32443279
5649	"ENSDARG00000079453"	"atp8b4"	chr25	-	32443405	32443471	32443413	32443471	32443206	32443279
5650	"ENSDARG00000079453"	"atp8b4"	chr25	-	32443405	32443471	32443426	32443471	32443206	32443279
5651	"ENSDARG00000079453"	"atp8b4"	chr25	-	32443409	32443471	32443413	32443471	32443206	32443279
5652	"ENSDARG00000079453"	"atp8b4"	chr25	-	32443409	32443471	32443426	32443471	32443206	32443279
5653	"ENSDARG00000079453"	"atp8b4"	chr25	-	32443413	32443471	32443426	32443471	32443206	32443279
5654	"ENSDARG00000053457"	"rpl23"	chr3	-	33424358	33424446	33424417	33424446	33424023	33424112
5655	"ENSDARG00000053457"	"rpl23"	chr3	-	33425502	33425576	33425503	33425576	33424358	33424472
5656	"ENSDARG00000053457"	"rpl23"	chr3	-	33425502	33425598	33425589	33425598	33424358	33424472
5657	"ENSDARG00000053457"	"rpl23"	chr3	-	33425503	33425576	33425544	33425576	33424358	33424472
5658	"ENSDARG00000053457"	"rpl23"	chr3	-	33425503	33425598	33425589	33425598	33424358	33424472
5659	"ENSDARG00000053457"	"rpl23"	chr3	-	33425544	33425598	33425589	33425598	33424358	33424472
5660	"ENSDARG00000053457"	"rpl23"	chr3	-	33426987	33427584	33427228	33427584	33426496	33426580
5661	"ENSDARG00000053457"	"rpl23"	chr3	-	33426987	33427584	33427293	33427584	33426496	33426580
5662	"ENSDARG00000053457"	"rpl23"	chr3	-	33426987	33427584	33427333	33427584	33426496	33426580
5663	"ENSDARG00000053457"	"rpl23"	chr3	-	33426987	33427584	33427480	33427584	33426496	33426580
5664	"ENSDARG00000053457"	"rpl23"	chr3	-	33426987	33427584	33427491	33427584	33426496	33426580
5665	"ENSDARG00000053457"	"rpl23"	chr3	-	33426987	33427584	33427556	33427584	33426496	33426580
5666	"ENSDARG00000053457"	"rpl23"	chr3	-	33427228	33427584	33427293	33427584	33426496	33426580
5667	"ENSDARG00000053457"	"rpl23"	chr3	-	33427228	33427584	33427333	33427584	33426496	33426580
5668	"ENSDARG00000053457"	"rpl23"	chr3	-	33427228	33427584	33427480	33427584	33426496	33426580
5669	"ENSDARG00000053457"	"rpl23"	chr3	-	33427228	33427584	33427491	33427584	33426496	33426580
5670	"ENSDARG00000053457"	"rpl23"	chr3	-	33427228	33427584	33427556	33427584	33426496	33426580
5671	"ENSDARG00000053457"	"rpl23"	chr3	-	33427293	33427584	33427333	33427584	33426496	33426580
5672	"ENSDARG00000053457"	"rpl23"	chr3	-	33427293	33427584	33427480	33427584	33426496	33426580
5673	"ENSDARG00000053457"	"rpl23"	chr3	-	33427293	33427584	33427491	33427584	33426496	33426580
5674	"ENSDARG00000053457"	"rpl23"	chr3	-	33427293	33427584	33427556	33427584	33426496	33426580
5675	"ENSDARG00000053457"	"rpl23"	chr3	-	33427333	33427584	33427480	33427584	33426496	33426580
5676	"ENSDARG00000053457"	"rpl23"	chr3	-	33427333	33427584	33427491	33427584	33426496	33426580
5677	"ENSDARG00000053457"	"rpl23"	chr3	-	33427333	33427584	33427556	33427584	33426496	33426580
5678	"ENSDARG00000053457"	"rpl23"	chr3	-	33427333	33427803	33427554	33427803	33426496	33426580
5679	"ENSDARG00000053457"	"rpl23"	chr3	-	33427480	33427584	33427491	33427584	33426496	33426580
5680	"ENSDARG00000053457"	"rpl23"	chr3	-	33427480	33427584	33427556	33427584	33426496	33426580
5681	"ENSDARG00000053457"	"rpl23"	chr3	-	33427480	33427803	33427554	33427803	33426496	33426580
5682	"ENSDARG00000053457"	"rpl23"	chr3	-	33427491	33427584	33427556	33427584	33426496	33426580
5683	"ENSDARG00000053457"	"rpl23"	chr3	-	33427491	33427803	33427554	33427803	33426496	33426580
5684	"ENSDARG00000053457"	"rpl23"	chr3	-	33427554	33427803	33427556	33427803	33426496	33426580
5685	"ENSDARG00000071590"	"si:ch211-236g6.1"	chr22	+	9808004	9808463	9808004	9808304	9808630	9808794
5686	"ENSDARG00000071590"	"si:ch211-236g6.1"	chr22	+	9808004	9808467	9808004	9808304	9808630	9808794
5687	"ENSDARG00000071590"	"si:ch211-236g6.1"	chr22	+	9808004	9808467	9808004	9808463	9808630	9808794
5688	"ENSDARG00000117812"	"CABZ01068177.1"	chrKN149978.1	-	8246	8357	8296	8357	7537	7616
5689	"ENSDARG00000090912"	"npc2"	chr17	-	43030983	43031155	43030986	43031155	43030686	43030899
5690	"ENSDARG00000090912"	"npc2"	chr17	-	43031643	43031763	43031761	43031763	43031454	43031550
5691	"ENSDARG00000090912"	"npc2"	chr17	-	43031643	43031824	43031765	43031824	43031454	43031550
5692	"ENSDARG00000090912"	"npc2"	chr17	-	43031761	43031824	43031765	43031824	43031454	43031550
5693	"ENSDARG00000033259"	"dis3l2"	chr2	+	5872934	5873122	5872934	5873118	5873638	5873725
5694	"ENSDARG00000020427"	"nceh1a"	chr2	-	25143120	25143373	25143164	25143373	25139838	25140013
5695	"ENSDARG00000043586"	"fas"	chr17	-	23627959	23628088	23628043	23628088	23625299	23625414
5696	"ENSDARG00000021225"	"prkci"	chr2	-	37387438	37387576	37387447	37387576	37386168	37386226
5697	"ENSDARG00000021225"	"prkci"	chr2	-	37393416	37393538	37393480	37393538	37391236	37391326
5698	"ENSDARG00000021550"	"rad23b"	chr21	+	382399	382833	382399	382624	392335	392417
5699	"ENSDARG00000021550"	"rad23b"	chr21	+	382450	382930	382450	382624	392335	392417
5700	"ENSDARG00000021550"	"rad23b"	chr21	+	382450	382930	382450	382833	392335	392417
5701	"ENSDARG00000021550"	"rad23b"	chr21	+	392335	392417	392335	392413	394231	394311
5702	"ENSDARG00000025693"	"tmem9b"	chr7	-	28564344	28564453	28564345	28564453	28562117	28562252
5703	"ENSDARG00000035918"	"bzw2"	chr19	-	31019450	31019840	31019750	31019840	31015296	31015443
5704	"ENSDARG00000035918"	"bzw2"	chr19	-	31028890	31029067	31029001	31029067	31021110	31021214
5705	"ENSDARG00000097869"	"si:dkey-1m11.6"	chr15	-	31494682	31494998	31494696	31494998	31494503	31494589
5706	"ENSDARG00000097869"	"si:dkey-1m11.6"	chr15	-	31494682	31494998	31494714	31494998	31494503	31494589
5707	"ENSDARG00000097869"	"si:dkey-1m11.6"	chr15	-	31494696	31494998	31494714	31494998	31494503	31494589
5708	"ENSDARG00000059887"	"eral1"	chr5	+	42261917	42262033	42261917	42262030	42265290	42265578
5709	"ENSDARG00000095557"	"BX664610.1"	chr22	+	18253157	18253411	18253157	18253201	18258730	18258789
5710	"ENSDARG00000061752"	"ripor2"	chr19	-	31612590	31613241	31612791	31613241	31608515	31608688
5711	"ENSDARG00000061752"	"ripor2"	chr19	-	31686074	31686252	31686237	31686252	31655142	31655263
5712	"ENSDARG00000092383"	"snorc"	chr2	-	48183428	48183594	48183444	48183594	48182603	48183236
5713	"ENSDARG00000021466"	"ireb2"	chr25	-	6249233	6249455	6249391	6249455	6247099	6247169
5714	"ENSDARG00000056871"	"ap4m1"	chr10	+	22855653	22855750	22855653	22855702	22855856	22855967
5715	"ENSDARG00000101215"	"sgip1b"	chr2	-	14332074	14332279	14332103	14332279	14331880	14331992
5716	"ENSDARG00000101215"	"sgip1b"	chr2	-	14332074	14332279	14332125	14332279	14331880	14331992
5717	"ENSDARG00000101215"	"sgip1b"	chr2	-	14332103	14332279	14332125	14332279	14331880	14331992
5718	"ENSDARG00000101215"	"sgip1b"	chr2	-	14390342	14390627	14390446	14390627	14388903	14388915
5719	"ENSDARG00000031757"	"tmc4"	chr16	+	32034635	32034930	32034635	32034778	32036238	32036406
5720	"ENSDARG00000055026"	"ptch2"	chr2	-	33977684	33977814	33977695	33977814	33976858	33977598
5721	"ENSDARG00000055026"	"ptch2"	chr2	-	33979182	33979314	33979199	33979314	33978923	33979079
5722	"ENSDARG00000075543"	"chd8"	chr2	-	38101739	38102144	38101941	38102144	38101497	38101654
5723	"ENSDARG00000075543"	"chd8"	chr2	-	38110579	38110701	38110588	38110701	38109225	38109469
5724	"ENSDARG00000021004"	"c5"	chr5	-	63459504	63459646	63459505	63459646	63458262	63458416
5725	"ENSDARG00000021004"	"c5"	chr5	-	63481513	63481966	63481829	63481966	63477662	63477884
5726	"ENSDARG00000017790"	"chrnb2"	chr16	+	22659769	22660901	22659769	22660005	22673177	22678294
5727	"ENSDARG00000053129"	"carhsp1"	chr3	+	27815650	27815754	27815650	27815679	27825856	27826064
5728	"ENSDARG00000037018"	"gab1"	chr1	+	35587249	35587553	35587249	35587432	35590552	35590636
5729	"ENSDARG00000037018"	"gab1"	chr1	+	35587249	35587565	35587249	35587432	35590552	35590636
5730	"ENSDARG00000037018"	"gab1"	chr1	+	35587249	35587565	35587249	35587553	35590552	35590636
5731	"ENSDARG00000037018"	"gab1"	chr1	+	35598112	35598264	35598112	35598260	35601002	35601128
5732	"ENSDARG00000103101"	"si:ch211-235e9.6"	chr14	-	46114913	46114991	46114917	46114991	46114658	46114764
5733	"ENSDARG00000103101"	"si:ch211-235e9.6"	chr14	-	46117201	46117345	46117202	46117345	46116564	46116668
5734	"ENSDARG00000103101"	"si:ch211-235e9.6"	chr14	-	46117201	46117345	46117203	46117345	46116564	46116668
5735	"ENSDARG00000103101"	"si:ch211-235e9.6"	chr14	-	46117202	46117345	46117203	46117345	46116564	46116668
5736	"ENSDARG00000068240"	"trim110"	chr2	-	38141749	38141997	38141907	38141997	38138718	38139212
5737	"ENSDARG00000009208"	"prkcda"	chr6	+	40531975	40532356	40531975	40532104	40532540	40532740
5738	"ENSDARG00000009208"	"prkcda"	chr6	+	40536751	40536881	40536751	40536875	40537349	40537450
5739	"ENSDARG00000078299"	"si:ch211-13f8.2"	chr2	+	7227579	7227686	7227579	7227682	7227800	7227933
5740	"ENSDARG00000037891"	"mlx"	chr3	-	37147629	37147666	37147631	37147666	37146105	37146195
5741	"ENSDARG00000007812"	"sp3b"	chr6	-	10727692	10728057	10727837	10728057	10727477	10727575
5742	"ENSDARG00000007812"	"sp3b"	chr6	-	10739974	10740365	10740258	10740365	10727477	10727575
