ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1998	"ENSDARG00000054177"	"adgra1a"	chr12	+	29174329	29174485	29192513	29192641	29131688	29132385	29197592	29197716	1998	0,2,0,0,0,0	10,9,8,9,10,20	0,1,0,0,4,0	12,5,7,7,15,11	305	277	1	1.0	0.0,0.168,0.0,0.0,0.0,0.0	0.0,0.154,0.0,0.0,0.195,0.0	-0.03
1999	"ENSDARG00000054177"	"adgra1a"	chr12	+	29174329	29174485	29192513	29192641	29173522	29173847	29197592	29197716	1999	10,10,15,4,16,6	11,9,9,9,10,20	8,18,9,5,14,22	12,5,7,7,15,12	305	277	0.272123778724	1.0	0.452,0.502,0.602,0.288,0.592,0.214	0.377,0.766,0.539,0.393,0.459,0.625	-0.085
2000	"ENSDARG00000054177"	"adgra1a"	chr12	+	29192513	29192641	29197592	29197716	29174329	29174485	29204663	29204815	2000	13,7,9,2,5,12	9,9,26,5,7,14	8,3,7,7,16,20	16,15,5,6,21,12	277	273	0.699699238165	1.0	0.587,0.434,0.254,0.283,0.413,0.458	0.33,0.165,0.58,0.535,0.429,0.622	-0.039
2001	"ENSDARG00000004402"	"elovl6"	chr14	+	36259352	36259484	36263634	36263786	36246725	36246938	36267231	36268710	2001	65,71,92,47,94,62	55,85,86,54,97,86	68,61,44,124,70,81	85,86,37,97,107,83	281	301	0.814231827666	1.0	0.559,0.472,0.534,0.482,0.509,0.436	0.461,0.432,0.56,0.578,0.412,0.511	0.006
2002	"ENSDARG00000071353"	NA	chr14	-	46080375	46080425	46081998	46083345	46074310	46078538	46091332	46091635	2002	422,559,623,217,454,400	23,35,36,14,36,24	491,353,339,438,497,475	22,16,15,38,44,26	1496	199	0.800045148866	1.0	0.709,0.68,0.697,0.673,0.627,0.689	0.748,0.746,0.75,0.605,0.6,0.708	-0.014
2003	"ENSDARG00000071353"	NA	chr14	-	46081998	46083345	46091332	46091635	46080375	46080425	46101077	46101095	2003	327,584,413,261,585,505	384,535,588,213,431,378	406,312,354,505,511,672	479,332,318,400,458,440	452	1496	0.507609881046	1.0	0.738,0.783,0.699,0.802,0.818,0.816	0.737,0.757,0.787,0.807,0.787,0.835	-0.009
2004	"ENSDARG00000071353"	NA	chr14	-	46091332	46091635	46101077	46101095	46081998	46083345	46104127	46104233	2004	51,78,54,33,77,79	271,441,358,198,438,354	58,61,42,76,82,109	311,243,291,415,426,538	167	452	0.522601707758	1.0	0.337,0.324,0.29,0.311,0.322,0.377	0.335,0.405,0.281,0.331,0.343,0.354	-0.015
2005	"ENSDARG00000071353"	NA	chr14	-	46101077	46101095	46104127	46104233	46088541	46091635	46104850	46104951	2005	177,324,244,164,271,280	22,54,23,11,23,32	212,206,179,338,268,326	30,20,18,37,18,38	255	167	0.652917831674	1.0	0.84,0.797,0.874,0.907,0.885,0.851	0.822,0.871,0.867,0.857,0.907,0.849	-0.003
2006	"ENSDARG00000071353"	NA	chr14	-	46104127	46104233	46104850	46104951	46101077	46101095	46113212	46113321	2006	242,377,270,185,374,418	197,283,202,154,324,308	257,210,221,352,315,460	226,174,170,316,243,315	250	255	0.854770810917	1.0	0.556,0.576,0.577,0.551,0.541,0.581	0.537,0.552,0.57,0.532,0.569,0.598	0.004
2007	"ENSDARG00000004115"	"mgat4b"	chr14	-	16513539	16513733	16517229	16517337	16506271	16506350	16524700	16524831	2007	21,21,26,21,26,15	11,48,23,33,25,31	14,15,20,41,16,27	32,23,22,48,24,66	257	343	0.308399244938	1.0	0.718,0.369,0.601,0.459,0.581,0.392	0.369,0.465,0.548,0.533,0.471,0.353	0.063
2008	"ENSDARG00000032221"	"phactr4b"	chr16	-	34212555	34212898	34222390	34222777	34208517	34208807	34225168	34225618	2008	108,78,93,70,96,89	42,59,50,32,62,43	54,77,71,77,84,143	44,31,34,47,87,72	536	492	0.394756403815	1.0	0.702,0.548,0.631,0.668,0.587,0.655	0.53,0.695,0.657,0.601,0.47,0.646	0.032
2009	"ENSDARG00000030775"	"sybl1"	chr14	-	9040924	9041017	9044310	9044378	9033314	9037033	9044464	9044555	2009	12,19,11,7,11,5	23,27,35,17,31,26	16,11,3,20,8,13	27,31,21,29,22,24	217	242	0.708818905035	1.0	0.368,0.44,0.26,0.315,0.284,0.177	0.398,0.284,0.137,0.435,0.289,0.377	-0.013
2010	"ENSDARG00000019353"	"sparc"	chr14	-	25944391	25944512	25944738	25944860	25942586	25942720	25947013	25947101	2010	2345,3434,2488,1865,2636,2621	1981,2820,2296,1749,2428,2394	2655,2320,1815,4769,3151,3875	2179,2108,1633,4154,2750,3313	271	270	0.688789059018	1.0	0.541,0.548,0.519,0.515,0.52,0.522	0.548,0.523,0.525,0.534,0.533,0.538	-0.006
2011	"ENSDARG00000060678"	"ndst2b"	chr12	+	35334596	35334706	35337647	35337750	35332190	35332361	35339116	35339242	2011	12,19,11,2,6,18	12,20,19,10,17,20	2,18,3,10,13,28	9,15,7,12,16,9	259	252	0.349904695616	1.0	0.493,0.48,0.36,0.163,0.256,0.467	0.178,0.539,0.294,0.448,0.442,0.752	-0.072
2012	"ENSDARG00000059931"	"hyal2a"	chr6	-	54095200	54095290	54106354	54107293	54093056	54093894	54111732	54111928	2012	34,30,48,21,28,34	5,6,5,2,0,4	45,34,25,17,38,39	6,0,5,3,2,8	1088	239	0.889999393668	1.0	0.599,0.523,0.678,0.698,1.0,0.651	0.622,1.0,0.523,0.555,0.807,0.517	0.021
2013	"ENSDARG00000052556"	"fgfrl1b"	chr14	-	41635607	41635880	41678261	41678345	41609483	41609576	41678555	41678749	2013	22,11,16,2,15,28	67,82,60,50,77,94	22,15,16,13,8,8	64,36,40,47,70,70	233	422	0.43067968991	1.0	0.373,0.195,0.326,0.068,0.261,0.35	0.384,0.43,0.42,0.334,0.171,0.171	-0.056
2014	"ENSDARG00000004889"	"aga"	chr14	-	36434182	36434295	36435378	36435491	36430547	36430623	36436871	36437025	2014	42,49,33,16,35,49	3,0,0,2,3,1	50,32,32,48,46,47	1,0,0,2,1,3	262	262	1	1.0	0.933,1.0,1.0,0.889,0.921,0.98	0.98,1.0,1.0,0.96,0.979,0.94	-0.023
2015	"ENSDARG00000023988"	"dctn4"	chr14	+	49484970	49485078	49487347	49487445	49482206	49482261	49488741	49488955	2015	67,82,47,43,69,93	57,73,45,42,59,38	61,60,20,34,79,83	46,50,45,36,59,75	257	247	0.267145357644	1.0	0.53,0.519,0.501,0.496,0.529,0.702	0.56,0.536,0.299,0.476,0.563,0.515	0.055
2016	"ENSDARG00000076090"	"jakmip1"	chr14	-	17251386	17251470	17254915	17255041	17245226	17245289	17260350	17260479	2016	14,33,12,24,16,17	3,8,2,2,3,11	20,10,27,34,13,22	3,5,3,9,6,11	275	233	0.497320954515	1.0	0.798,0.778,0.836,0.91,0.819,0.567	0.85,0.629,0.884,0.762,0.647,0.629	0.051
2017	"ENSDARG00000113737"	"LO018287.1"	chr14	-	4520408	4520476	4543094	4543210	4486821	4487965	4556834	4556911	2017	11,20,16,15,20,14	8,9,4,7,12,4	28,15,19,6,21,13	8,11,6,2,4,5	265	217	0.374475515648	1.0	0.53,0.645,0.766,0.637,0.577,0.741	0.741,0.528,0.722,0.711,0.811,0.68	-0.049
2018	"ENSDARG00000103523"	"nudt6"	chr14	+	560280	560336	562541	562596	557600	557804	564812	565213	2018	3,4,0,5,1,2	4,9,5,3,4,13	5,5,1,4,4,7	5,9,0,6,1,6	205	204	0.0298253009944	0.615987013229	0.427,0.307,0.0,0.624,0.199,0.133	0.499,0.356,1.0,0.399,0.799,0.537	-0.317
2019	"ENSDARG00000104806"	"fbxw11a"	chr14	-	2555326	2555405	2556405	2556516	2553653	2553818	2556657	2556776	2019	21,38,44,32,32,30	29,22,20,18,40,23	32,26,20,38,27,46	17,16,17,26,23,27	260	228	0.5115112018	1.0	0.388,0.602,0.659,0.609,0.412,0.534	0.623,0.588,0.508,0.562,0.507,0.599	-0.03
2020	"ENSDARG00000104945"	"sncb"	chr14	+	50782175	50782205	50787656	50787775	50771272	50771403	50798979	50799063	2020	232,365,278,227,304,295	985,1332,1150,831,1230,1089	242,245,206,451,278,376	1063,800,818,1932,1175,1539	179	268	0.617260905887	1.0	0.261,0.291,0.266,0.29,0.27,0.289	0.254,0.314,0.274,0.259,0.262,0.268	0.006
2021	"ENSDARG00000104945"	"sncb"	chr14	+	50787656	50787775	50798979	50799063	50782175	50782205	50803911	50804016	2021	1087,1591,1210,991,1453,1252	503,694,513,421,558,526	1156,1109,968,2167,1347,1870	486,452,430,883,614,756	268	233	0.945208139171	1.0	0.653,0.666,0.672,0.672,0.694,0.674	0.674,0.681,0.662,0.681,0.656,0.683	-0.001
2022	"ENSDARG00000095603"	"grid2ipb"	chr12	+	18610027	18610113	18615112	18615182	18606139	18606420	18622243	18622537	2022	6,12,13,1,4,7	3,7,15,10,5,3	6,13,2,9,7,3	8,11,8,5,2,9	235	219	0.826828767611	1.0	0.651,0.615,0.447,0.085,0.427,0.685	0.411,0.524,0.189,0.627,0.765,0.237	0.026
2023	"ENSDARG00000100482"	"pmt"	chr14	-	1444124	1444319	1444703	1444898	1442534	1442624	1445347	1445505	2023	2,1,1,0,0,0	35,56,43,22,35,50	2,0,0,0,0,1	54,54,24,73,48,64	344	344	1	1.0	0.054,0.018,0.023,0.0,0.0,0.0	0.036,0.0,0.0,0.0,0.0,0.015	0.007
2024	"ENSDARG00000002494"	"itgb6"	chr11	+	10984364	10984434	10987576	10987775	10975011	10975663	10988034	10988281	2024	8,0,2,1,4,2	15,53,23,29,22,14	0,0,0,6,1,0	33,17,15,24,37,31	219	348	0.00141196017429	0.0938589608641	0.459,0.0,0.121,0.052,0.224,0.185	0.0,0.0,0.0,0.284,0.041,0.0	0.119
2026	"ENSDARG00000077368"	"slc30a6"	chr13	-	273913	273956	278194	278279	272880	272946	279341	279428	2026	16,21,20,11,19,19	9,6,15,7,9,10	9,10,10,32,20,33	7,9,2,12,7,10	234	192	0.445208184295	1.0	0.593,0.742,0.522,0.563,0.634,0.609	0.513,0.477,0.804,0.686,0.701,0.73	-0.041
2027	"ENSDARG00000063626"	"ddx21"	chr13	-	321610	321770	321964	322038	321309	321444	322611	322731	2027	281,429,282,251,375,304	668,1133,678,695,920,819	352,281,246,350,298,418	804,645,578,975,657,1152	223	309	0.538363033011	1.0	0.368,0.344,0.366,0.334,0.361,0.34	0.378,0.376,0.371,0.332,0.386,0.335	-0.011
2028	"ENSDARG00000063631"	NA	chr13	-	364515	364578	366848	366923	362429	362480	368194	368257	2028	37,52,31,21,21,35	46,58,47,25,36,41	30,29,28,35,30,39	25,35,27,28,50,32	224	212	0.163227662135	1.0	0.432,0.459,0.384,0.443,0.356,0.447	0.532,0.44,0.495,0.542,0.362,0.536	-0.064
2029	"ENSDARG00000063631"	NA	chr13	-	364515	364578	368194	368257	362429	362480	368364	368430	2029	51,84,76,26,75,50	41,55,42,22,36,39	68,51,47,62,90,96	23,31,26,26,47,30	212	212	0.0102001059547	0.365390462199	0.554,0.604,0.644,0.542,0.676,0.562	0.747,0.622,0.644,0.705,0.657,0.762	-0.093
2030	"ENSDARG00000063631"	NA	chr13	-	364515	364578	368364	368430	362429	362480	371465	371498	2030	8,5,9,4,8,2	40,55,42,22,36,39	5,9,3,8,15,4	24,31,25,26,47,30	215	212	0.0934873934765	0.947809297384	0.165,0.082,0.174,0.152,0.18,0.048	0.17,0.223,0.106,0.233,0.239,0.116	-0.048
2031	"ENSDARG00000074869"	"si:ch1073-291c23.2"	chr13	-	340429	340537	348980	349090	339685	339742	349921	350002	2031	19,8,17,9,16,9	39,47,24,30,30,30	7,15,5,9,13,16	33,35,21,37,44,58	259	257	0.160852118008	1.0	0.326,0.144,0.413,0.229,0.346,0.229	0.174,0.298,0.191,0.194,0.227,0.215	0.065
2032	"ENSDARG00000074869"	"si:ch1073-291c23.2"	chr13	-	346144	346258	347983	348082	345355	345412	348980	349090	2032	74,89,71,82,87,65	83,52,68,63,36,45	75,73,62,104,65,115	29,15,23,73,38,66	248	263	0.00956967608653	0.346658828123	0.486,0.645,0.525,0.58,0.719,0.605	0.733,0.838,0.741,0.602,0.645,0.649	-0.108
2033	"ENSDARG00000056801"	"sufu"	chr13	+	11859992	11860031	11860479	11860614	11852278	11852381	11866013	11866152	2033	5,9,6,2,4,4	57,82,49,30,51,60	1,4,11,4,1,6	48,38,56,59,71,64	188	284	0.758134373843	1.0	0.117,0.142,0.156,0.091,0.106,0.091	0.031,0.137,0.229,0.093,0.021,0.124	0.011
2034	"ENSDARG00000090002"	"cln6b"	chr25	-	1328680	1328736	1328894	1329157	1326544	1326667	1331941	1332040	2034	0,0,0,0,1,0	0,0,0,2,0,0	0,0,0,0,2,2	1,0,0,1,1,1	412	205	1	1.0	NA,NA,NA,0.0,1.0,NA	0.0,NA,NA,0.0,0.499,0.499	0.251
2035	"ENSDARG00000086269"	"ndst2a"	chr13	+	21974283	21974318	22039579	22039682	21919785	21919893	22064569	22066231	2035	10,9,5,8,8,9	25,32,36,7,16,23	6,5,3,5,7,8	19,9,6,4,19,26	184	252	0.740942890202	1.0	0.354,0.278,0.16,0.61,0.406,0.349	0.302,0.432,0.406,0.631,0.335,0.296	-0.041
2036	"ENSDARG00000086269"	"ndst2a"	chr13	+	22039579	22039682	22064569	22066231	21974283	21974318	22076850	22076938	2036	24,26,35,14,27,22	439,557,544,359,562,512	25,33,16,15,24,30	441,358,328,489,552,667	252	1811	0.885608753056	1.0	0.282,0.251,0.316,0.219,0.257,0.236	0.289,0.398,0.26,0.181,0.238,0.244	-0.008
2037	"ENSDARG00000056794"	"arl3a"	chr13	-	11966533	11966584	11967273	11967390	11966164	11966351	11967577	11967721	2037	4,7,2,2,9,3	6,5,4,2,3,0	4,3,7,5,2,7	6,0,0,0,0,3	266	200	0.00763135386832	0.309477797125	0.334,0.513,0.273,0.429,0.693,1.0	0.334,1.0,1.0,1.0,1.0,0.637	-0.288
2038	"ENSDARG00000056206"	"camk2g2"	chr13	+	22125520	22125615	22172441	22172501	22119797	22119940	22183262	22183317	2038	46,82,72,31,56,69	41,53,37,23,37,49	65,65,38,38,70,84	32,33,32,46,34,53	244	209	0.796738058025	1.0	0.49,0.57,0.625,0.536,0.565,0.547	0.635,0.628,0.504,0.414,0.638,0.576	-0.01
2039	"ENSDARG00000056206"	"camk2g2"	chr13	+	22215118	22215151	22219089	22219167	22214487	22214528	22223151	22223196	2039	5,8,0,7,5,3	45,36,45,28,23,31	3,11,3,12,7,4	54,30,19,34,42,48	182	227	0.313673021861	1.0	0.122,0.217,0.0,0.238,0.213,0.108	0.065,0.314,0.165,0.306,0.172,0.094	-0.036
2040	"ENSDARG00000056206"	"camk2g2"	chr13	+	22215118	22215151	22219089	22219167	22214487	22214528	22223533	22223588	2040	29,39,28,24,28,37	59,82,83,49,56,74	32,35,18,37,30,28	71,74,35,43,75,102	182	227	0.96462616201	1.0	0.38,0.372,0.296,0.379,0.384,0.384	0.36,0.371,0.391,0.518,0.333,0.255	-0.006
2041	"ENSDARG00000056206"	"camk2g2"	chr13	+	22215118	22215151	22223151	22223196	22214487	22214528	22223533	22223588	2041	29,39,28,24,28,37	2,8,6,3,4,6	32,35,18,37,30,28	3,3,2,8,2,4	182	194	0.339407934786	1.0	0.939,0.839,0.833,0.895,0.882,0.868	0.919,0.926,0.906,0.831,0.941,0.882	-0.025
2042	"ENSDARG00000056206"	"camk2g2"	chr13	+	22219089	22219167	22223151	22223196	22214487	22214528	22223533	22223588	2042	59,82,83,49,56,74	2,8,6,3,4,6	71,74,35,43,75,102	3,3,2,8,2,4	227	194	0.314603213822	1.0	0.962,0.898,0.922,0.933,0.923,0.913	0.953,0.955,0.937,0.821,0.97,0.956	-0.007
2043	"ENSDARG00000056206"	"camk2g2"	chr13	+	22219089	22219167	22223151	22223196	22215118	22215151	22223533	22223588	2043	14,31,28,16,17,25	2,9,6,2,0,7	26,28,14,19,27,39	3,7,2,11,3,4	227	194	0.920643944087	1.0	0.857,0.746,0.8,0.872,1.0,0.753	0.881,0.774,0.857,0.596,0.885,0.893	0.024
2044	"ENSDARG00000056206"	"camk2g2"	chr13	+	22230416	22230533	22234561	22234693	22223533	22223588	22235067	22235143	2044	3,11,12,3,9,1	17,13,11,6,10,11	6,14,3,0,4,4	13,8,8,13,24,19	266	281	0.254465677005	1.0	0.157,0.472,0.535,0.346,0.487,0.088	0.328,0.649,0.284,0.0,0.15,0.182	0.082
2045	"ENSDARG00000092716"	NA	chr17	+	53253792	53253849	53257429	53257811	53253378	53253467	53258719	53258829	2045	8,13,10,5,13,8	29,74,33,31,59,62	8,3,8,7,7,13	45,39,17,54,44,65	206	531	0.618629090461	1.0	0.416,0.312,0.439,0.294,0.362,0.25	0.314,0.165,0.548,0.25,0.291,0.34	0.027
2046	"ENSDARG00000070164"	"ubr2"	chr13	-	3270096	3270150	3272426	3272535	3269939	3270017	3272613	3272744	2046	39,43,40,51,40,52	12,23,12,15,10,14	37,37,31,60,34,37	12,15,15,8,13,21	258	203	0.637804830538	1.0	0.719,0.595,0.724,0.728,0.759,0.745	0.708,0.66,0.619,0.855,0.673,0.581	0.029
2047	"ENSDARG00000038996"	"egln1a"	chr13	+	49194869	49194989	49204837	49204974	49175623	49176552	49206492	49206649	2047	6,14,4,1,14,1	4,7,9,10,8,11	5,6,4,6,9,4	3,1,10,1,3,17	269	286	0.152074931495	1.0	0.615,0.68,0.321,0.096,0.65,0.088	0.639,0.864,0.298,0.864,0.761,0.2	-0.196
2048	"ENSDARG00000062489"	"march8"	chr13	-	17758084	17758132	17763097	17763112	17752595	17756659	17766946	17767082	2048	18,16,8,8,19,8	0,2,0,0,2,0	11,7,3,11,17,20	0,0,0,1,0,0	164	197	1	1.0	1.0,0.906,1.0,1.0,0.919,1.0	1.0,1.0,1.0,0.93,1.0,1.0	-0.017
2049	"ENSDARG00000062489"	"march8"	chr13	-	17766946	17767082	17781521	17781702	17756354	17756659	17800598	17800678	2049	30,33,23,28,15,37	13,21,12,11,16,21	28,25,25,33,21,34	12,17,18,22,24,23	330	285	0.339478690321	1.0	0.666,0.576,0.623,0.687,0.447,0.603	0.668,0.559,0.545,0.564,0.43,0.561	0.046
2050	"ENSDARG00000062489"	"march8"	chr13	-	17781521	17781702	17800598	17800678	17766596	17767082	17822740	17822791	2050	16,18,19,9,15,14	31,38,24,20,26,42	8,5,9,15,11,22	39,32,29,56,31,35	229	330	0.0310877549669	0.627547444461	0.427,0.406,0.533,0.393,0.454,0.324	0.228,0.184,0.309,0.278,0.338,0.475	0.121
2051	"ENSDARG00000062489"	"march8"	chr13	-	17800598	17800678	17822740	17822791	17781521	17781702	17860214	17860307	2051	5,4,2,0,2,3	12,8,6,7,9,13	1,1,7,2,1,0	8,8,6,6,9,15	200	229	0.39541168265	1.0	0.323,0.364,0.276,0.0,0.203,0.209	0.125,0.125,0.572,0.276,0.113,0.0	0.027
2052	"ENSDARG00000046133"	"b3galnt2"	chr13	-	49806658	49806762	49810475	49810605	49802000	49802194	49818921	49819027	2052	2,10,13,6,14,5	2,5,12,7,9,4	16,12,3,25,13,18	14,9,9,14,12,7	279	253	0.967843560834	1.0	0.476,0.645,0.496,0.437,0.585,0.531	0.509,0.547,0.232,0.618,0.496,0.7	0.011
2053	"ENSDARG00000023217"	"crema"	chr2	-	43186871	43186988	43191395	43191465	43182621	43182707	43196535	43196595	2053	7,8,6,2,9,16	2,5,11,8,6,11	3,4,1,2,8,8	14,5,2,6,10,11	219	266	0.0629365910615	0.80332604233	0.81,0.66,0.399,0.233,0.646,0.639	0.207,0.493,0.378,0.288,0.493,0.469	0.177
2054	"ENSDARG00000074680"	"rims1a"	chr13	-	27658568	27658646	27660865	27660955	27653566	27653679	27666272	27666368	2054	3,2,4,2,6,1	1,2,3,3,1,0	1,0,0,5,1,4	5,0,0,0,1,5	239	227	1	1.0	0.74,0.487,0.559,0.388,0.851,1.0	0.16,NA,NA,1.0,0.487,0.432	0.151
2055	"ENSDARG00000068978"	"glo1"	chr13	-	44791869	44791959	44795213	44795281	44788076	44788976	44804248	44804389	2055	127,170,134,101,138,140	132,178,128,115,140,150	136,146,78,195,135,170	129,121,100,194,126,170	217	239	0.506656325491	1.0	0.514,0.513,0.536,0.492,0.521,0.507	0.537,0.571,0.462,0.525,0.541,0.524	-0.013
2056	"ENSDARG00000068978"	"glo1"	chr13	-	44795213	44795281	44804248	44804389	44791869	44791959	44806227	44806310	2056	266,392,306,245,320,327	72,111,84,85,108,112	331,271,222,397,308,390	90,86,76,113,79,104	290	217	0.4236371771	1.0	0.734,0.725,0.732,0.683,0.689,0.686	0.733,0.702,0.686,0.724,0.745,0.737	-0.013
2057	"ENSDARG00000068978"	"glo1"	chr13	-	44804248	44804389	44806227	44806310	44795213	44795281	44808542	44808783	2057	159,254,181,111,189,156	282,391,289,252,317,271	143,147,104,221,192,224	314,305,183,441,309,410	232	290	0.245385654363	1.0	0.413,0.448,0.439,0.355,0.427,0.418	0.363,0.376,0.415,0.385,0.437,0.406	0.02
2058	"ENSDARG00000068710"	"nid1a"	chr13	-	50102048	50102168	50103696	50103840	50093913	50094132	50107636	50107765	2058	211,295,248,149,288,240	129,209,177,110,175,172	277,234,152,225,282,339	145,127,89,127,198,246	293	269	0.191653536888	1.0	0.6,0.564,0.563,0.554,0.602,0.562	0.637,0.628,0.611,0.619,0.567,0.559	-0.029
2059	"ENSDARG00000068710"	"nid1a"	chr13	-	50103696	50103840	50107636	50107765	50102048	50102168	50108199	50108337	2059	154,273,254,90,227,195	124,210,152,93,227,156	219,148,105,177,207,255	139,184,119,148,199,220	278	293	0.267842169366	1.0	0.567,0.578,0.638,0.505,0.513,0.568	0.624,0.459,0.482,0.558,0.523,0.55	0.029
2060	"ENSDARG00000054312"	"slc38a6"	chr13	+	31693700	31693785	31699003	31699086	31692238	31692278	31699156	31699215	2060	4,9,7,8,9,10	10,25,7,11,6,12	16,5,8,12,9,5	6,5,12,12,3,13	234	232	0.193320806293	1.0	0.284,0.263,0.498,0.419,0.598,0.452	0.726,0.498,0.398,0.498,0.748,0.276	-0.105
2061	"ENSDARG00000006758"	"fam234b"	chr3	-	1195638	1195717	1195890	1196085	1195382	1195544	1196583	1196719	2061	43,68,54,44,52,65	27,44,25,16,31,22	52,35,39,67,51,57	26,27,18,27,33,36	344	228	0.540276509453	1.0	0.514,0.506,0.589,0.646,0.526,0.662	0.57,0.462,0.589,0.622,0.506,0.512	0.03
2062	"ENSDARG00000012741"	"maco1b"	chr13	+	45535379	45535521	45540580	45540707	45524474	45524680	45549875	45549999	2062	47,28,35,21,31,42	23,31,40,14,30,29	26,26,19,27,46,51	23,19,21,20,31,51	291	276	0.857431008365	1.0	0.66,0.461,0.454,0.587,0.495,0.579	0.517,0.565,0.462,0.561,0.585,0.487	0.01
2063	"ENSDARG00000012741"	"maco1b"	chr13	+	45540580	45540707	45549875	45549999	45535379	45535521	45552993	45553172	2063	42,22,36,26,25,32	35,27,16,16,34,24	28,18,33,11,29,33	25,24,17,21,35,31	276	273	0.341411780264	1.0	0.543,0.446,0.69,0.616,0.421,0.569	0.526,0.426,0.658,0.341,0.45,0.513	0.062
2064	"ENSDARG00000030733"	"b3gat2"	chr13	+	27963816	27963961	27984561	27984710	27951687	27952513	28009020	28009574	2064	47,49,26,15,18,26	36,52,42,34,47,29	25,28,28,39,23,43	34,25,34,70,50,50	294	298	0.988408150368	1.0	0.57,0.489,0.386,0.309,0.28,0.476	0.427,0.532,0.455,0.361,0.318,0.466	-0.008
2065	"ENSDARG00000015971"	"rapgef1b"	chr21	+	4190986	4191148	4196653	4196800	4188084	4188311	4200692	4200779	2065	8,6,10,2,7,7	12,4,9,3,9,6	4,3,4,9,7,8	13,12,13,8,10,6	311	296	0.139628868263	1.0	0.388,0.588,0.514,0.388,0.425,0.526	0.227,0.192,0.227,0.517,0.4,0.559	0.118
2066	"ENSDARG00000013491"	"map3k9"	chr13	-	36168724	36168900	36170562	36170711	36165928	36166169	36175802	36175983	2066	8,17,9,10,12,8	8,11,14,8,7,17	11,5,13,9,6,18	8,17,10,13,22,15	298	325	0.331119321367	1.0	0.522,0.628,0.412,0.577,0.652,0.339	0.6,0.243,0.586,0.43,0.229,0.567	0.079
2067	"ENSDARG00000027777"	"tnfaip3"	chr13	+	1197075	1197266	1199916	1200058	1182256	1182563	1201965	1202136	2067	9,17,1,2,14,20	16,22,9,8,20,16	7,17,8,2,9,11	12,23,15,9,16,26	340	291	0.640243530431	1.0	0.325,0.398,0.087,0.176,0.375,0.517	0.333,0.387,0.313,0.16,0.325,0.266	0.016
2068	"ENSDARG00000010934"	"syt14a"	chr13	-	31850033	31850090	31852759	31852949	31844010	31844324	31855493	31855943	2068	15,18,14,3,15,16	0,1,0,1,1,1	7,12,4,7,12,23	0,4,0,5,1,1	339	206	0.00117464358223	0.0841566868691	1.0,0.916,1.0,0.646,0.901,0.907	1.0,0.646,1.0,0.46,0.879,0.933	0.075
2069	"ENSDARG00000075570"	"ide"	chr13	+	42324164	42324245	42324887	42324991	42321911	42322003	42329124	42329227	2069	30,55,30,28,42,39	41,71,38,35,53,61	40,26,23,32,48,55	48,42,35,49,48,54	230	253	0.650505927504	1.0	0.446,0.46,0.465,0.468,0.466,0.413	0.478,0.405,0.42,0.418,0.524,0.528	-0.009
2070	"ENSDARG00000016085"	"mbnl3"	chr14	-	31006191	31006299	31009080	31009116	30998766	30998861	31013973	31014124	2070	3,1,0,0,0,0	16,6,8,5,8,9	0,2,0,0,0,0	9,10,6,0,4,14	185	257	1	1.0	0.207,0.188,0.0,0.0,0.0,0.0	0.0,0.217,0.0,NA,0.0,0.0	0.022
2071	"ENSDARG00000076962"	"gdpd5b"	chr15	+	29421595	29421770	29444785	29444889	29393518	29394046	29451512	29451606	2071	23,42,34,29,29,58	14,27,22,15,20,19	29,29,14,40,34,47	14,21,9,17,28,26	324	253	0.681120289401	1.0	0.562,0.548,0.547,0.602,0.531,0.704	0.618,0.519,0.548,0.648,0.487,0.585	0.015
2072	"ENSDARG00000060580"	"tasp1"	chr13	+	34718251	34718330	34726930	34727041	34713796	34713955	34731284	34731392	2072	6,17,15,10,11,9	5,9,10,5,7,11	18,7,7,14,6,10	9,6,7,3,5,12	228	260	0.990543301277	1.0	0.578,0.683,0.631,0.695,0.642,0.483	0.695,0.571,0.533,0.842,0.578,0.487	0.001
2073	"ENSDARG00000059832"	"adgrb3"	chr13	+	38566566	38566652	38570794	38570966	38565721	38565788	38573658	38573754	2073	27,20,35,22,47,36	63,69,50,46,75,51	23,44,21,20,25,45	44,55,53,69,66,106	235	321	0.422003350853	1.0	0.369,0.284,0.489,0.395,0.461,0.491	0.417,0.522,0.351,0.284,0.341,0.367	0.034
2074	"ENSDARG00000089920"	"mlip"	chr13	-	2168751	2168877	2172184	2172229	2150517	2152920	2175886	2175934	2074	40,36,57,35,29,27	80,126,134,157,94,96	38,28,21,11,33,25	89,72,61,51,81,53	194	275	0.371989119139	1.0	0.415,0.288,0.376,0.24,0.304,0.285	0.377,0.355,0.328,0.234,0.366,0.401	-0.025
2075	"ENSDARG00000089920"	"mlip"	chr13	-	2172184	2172229	2175886	2175934	2168751	2168877	2177775	2177835	2075	6,16,14,5,7,14	43,36,35,32,25,23	8,6,6,3,8,2	16,17,32,14,35,24	197	194	0.238195473172	1.0	0.121,0.304,0.283,0.133,0.216,0.375	0.33,0.258,0.156,0.174,0.184,0.076	0.042
