ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
7042	"ENSDARG00000017229"	"megf10"	chr10	+	16141584	16141719	16141326	16141473	16142358	16142487
7043	"ENSDARG00000070256"	"suz12a"	chr3	-	35862934	35862999	35862375	35862726	35863730	35863777
7044	"ENSDARG00000035533"	"tacr1a"	chr5	+	28176254	28176422	28161078	28161465	28204495	28204646
7045	"ENSDARG00000035533"	"tacr1a"	chr5	+	28176254	28176449	28160502	28161465	28204495	28204646
7047	"ENSDARG00000010192"	"pax3a"	chr2	-	47397248	47397448	47392957	47393123	47428699	47428843
7048	"ENSDARG00000053047"	"eif2s2"	chr6	+	50000310	50000431	49999003	49999104	50002389	50002490
7049	"ENSDARG00000053047"	"eif2s2"	chr6	+	50002389	50002490	49999003	49999104	50005763	50005912
7050	"ENSDARG00000053047"	"eif2s2"	chr6	+	50009391	50009477	50006032	50006089	50011507	50011926
7051	"ENSDARG00000018688"	"elk3"	chr4	+	7698921	7699130	7677317	7677715	7700860	7701631
7052	"ENSDARG00000018688"	"elk3"	chr4	+	7698921	7699130	7677317	7677715	7708414	7708537
7053	"ENSDARG00000018688"	"elk3"	chr4	+	7700860	7701631	7677317	7677715	7708414	7708537
7054	"ENSDARG00000018688"	"elk3"	chr4	+	7700860	7701631	7698861	7699130	7708414	7708537
7055	"ENSDARG00000093125"	NA	chr9	+	74832	75028	74486	74611	75317	75612
7056	"ENSDARG00000093125"	NA	chr9	+	80213	80351	79135	79297	80513	80645
7059	"ENSDARG00000093125"	NA	chr9	+	90433	90520	90090	90234	92683	92835
7060	"ENSDARG00000044125"	"txn"	chr7	-	24360403	24360469	24357656	24357722	24362658	24362763
7061	"ENSDARG00000036144"	"tssc4"	chr7	+	32898391	32898420	32898090	32898177	32898607	32899028
7062	"ENSDARG00000036144"	"tssc4"	chr7	+	32898391	32898420	32898090	32898194	32898607	32899028
7063	"ENSDARG00000036144"	"tssc4"	chr7	+	32898401	32898420	32898090	32898177	32898607	32899210
7064	"ENSDARG00000036144"	"tssc4"	chr7	+	32898401	32898420	32898090	32898194	32898607	32899210
7065	"ENSDARG00000062485"	"dock11"	chr7	-	19229274	19229417	19226260	19226376	19229632	19229680
7068	"ENSDARG00000078442"	"AL954696.1"	chr2	-	58361746	58361938	58358551	58358659	58365915	58366152
7069	"ENSDARG00000078442"	"AL954696.1"	chr2	-	58365915	58366152	58361746	58361938	58370849	58371045
7072	"ENSDARG00000063288"	"slc2a11b"	chr5	+	10033982	10034093	10029601	10029928	10036498	10036600
7073	"ENSDARG00000029729"	"clybl"	chr9	+	31214264	31214475	31167692	31167786	31239239	31239428
7074	"ENSDARG00000029729"	"clybl"	chr9	+	31239239	31239428	31214264	31214475	31247835	31247937
7075	"ENSDARG00000029729"	"clybl"	chr9	+	31247835	31247937	31239239	31239428	31248582	31248676
7076	"ENSDARG00000038980"	"txndc12"	chr2	-	9605940	9605993	9600984	9601058	9607130	9607191
7078	"ENSDARG00000074030"	"myt1a"	chr23	-	30775059	30775122	30773483	30773552	30775258	30775413
7079	"ENSDARG00000074030"	"myt1a"	chr23	-	30776792	30776883	30776469	30776589	30777779	30777897
7080	"ENSDARG00000038445"	"spire1b"	chr16	-	52818240	52818327	52815576	52815722	52820296	52820461
7081	"ENSDARG00000004643"	"cdhr1a"	chr13	-	29494296	29494461	29492011	29492079	29496256	29496409
7083	"ENSDARG00000088799"	"xxylt1"	chr11	-	34440969	34441102	34401459	34402812	34465116	34465264
7084	"ENSDARG00000088799"	"xxylt1"	chr11	-	34465116	34465264	34440969	34441102	34477342	34477909
7085	"ENSDARG00000067805"	"ggcx"	chr10	+	7712114	7712246	7709723	7710028	7713637	7713789
7086	"ENSDARG00000067805"	"ggcx"	chr10	+	7713637	7713789	7712114	7712246	7720748	7720896
7087	"ENSDARG00000078751"	"tpp2"	chr1	+	432255	432352	431718	431819	433128	433266
7088	"ENSDARG00000078751"	"tpp2"	chr1	+	438676	438718	435142	435221	439455	439604
7089	"ENSDARG00000078751"	"tpp2"	chr1	+	440598	440729	440096	440193	441239	441447
7091	"ENSDARG00000016181"	"trim33"	chr8	-	10974783	10974993	10972298	10972425	10977039	10977213
7092	"ENSDARG00000068562"	"rbm33a"	chr7	-	40927112	40927712	40920767	40920935	40930127	40930418
7093	"ENSDARG00000068562"	"rbm33a"	chr7	-	40935186	40935487	40934642	40934704	40940121	40940417
7094	"ENSDARG00000068562"	"rbm33a"	chr7	-	40935186	40935490	40934642	40934704	40940121	40940417
7095	"ENSDARG00000068562"	"rbm33a"	chr7	-	40956861	40956935	40951349	40951614	40957255	40957307
7097	"ENSDARG00000045522"	"acot15"	chr4	+	25632111	25632314	25630554	25630639	25632884	25632984
7098	"ENSDARG00000045522"	"acot15"	chr4	+	25642721	25642863	25640321	25640402	25647330	25647863
7099	"ENSDARG00000051729"	"nfatc3b"	chr25	-	36225914	36226547	36219435	36219908	36230735	36230862
7100	"ENSDARG00000051729"	"nfatc3b"	chr25	-	36242014	36243155	36241274	36241437	36247497	36248053
7102	"ENSDARG00000039070"	"im:7138239"	chr2	-	53506890	53506949	53501749	53502017	53513087	53513269
7103	"ENSDARG00000098515"	"si:dkey-16p6.1"	chr4	+	42412581	42412701	42412211	42412398	42414285	42414399
7104	"ENSDARG00000098515"	"si:dkey-16p6.1"	chr4	+	42414285	42414399	42412581	42412701	42418503	42418626
7105	"ENSDARG00000098515"	"si:dkey-16p6.1"	chr4	+	42415488	42415623	42414285	42414399	42418503	42418626
7106	"ENSDARG00000098515"	"si:dkey-16p6.1"	chr4	+	42423344	42423518	42422524	42422698	42423670	42423844
7107	"ENSDARG00000098515"	"si:dkey-16p6.1"	chr4	+	42423670	42423844	42423344	42423518	42427127	42427301
7109	"ENSDARG00000002026"	"qkib"	chr13	+	3832751	3832826	3821160	3821460	3843414	3843488
7110	"ENSDARG00000116341"	"FP103009.1"	chr13	-	36542206	36542279	36538846	36538940	36545219	36545258
7111	"ENSDARG00000038956"	"fdx1b"	chr5	+	22207415	22207669	22177032	22177182	22222931	22223059
7112	"ENSDARG00000007813"	"rnpepl1"	chr18	+	45878541	45878766	45878206	45878315	45881452	45881595
7113	"ENSDARG00000007813"	"rnpepl1"	chr18	+	45878541	45878766	45878206	45878315	45884359	45887894
7114	"ENSDARG00000007813"	"rnpepl1"	chr18	+	45881452	45881595	45878206	45878315	45884359	45887894
7115	"ENSDARG00000007813"	"rnpepl1"	chr18	+	45881452	45881595	45878541	45878766	45884359	45887894
7116	"ENSDARG00000002968"	"a1cf"	chr12	-	6168939	6169037	6167116	6167396	6169981	6170146
7117	"ENSDARG00000002968"	"a1cf"	chr12	-	6172055	6172199	6171506	6171641	6177791	6177894
7118	"ENSDARG00000010601"	"mtmr10"	chr7	+	30739270	30739407	30726477	30726538	30742925	30742998
7119	"ENSDARG00000010601"	"mtmr10"	chr7	+	30757372	30757466	30748543	30748686	30758930	30759078
7120	"ENSDARG00000010601"	"mtmr10"	chr7	+	30758930	30759078	30748543	30748686	30759999	30760087
7121	"ENSDARG00000032237"	"anapc4"	chr20	-	23486092	23486193	23484386	23484438	23486259	23486336
7125	"ENSDARG00000104342"	"csnk1g1"	chr7	-	54132598	54132747	54130025	54130133	54133286	54133371
7127	"ENSDARG00000093419"	"CR933734.1"	chr9	+	19823010	19823179	19822365	19822462	19823581	19823614
7128	"ENSDARG00000075831"	"slc7a8a"	chr7	-	24215007	24215111	24214618	24214715	24215435	24215559
7129	"ENSDARG00000037178"	"zic2b"	chr1	+	29857801	29857872	29831758	29831864	29859738	29859902
7130	"ENSDARG00000078363"	"mcoln3a"	chr2	+	1965994	1966148	1963881	1964046	1968627	1968709
7131	"ENSDARG00000078363"	"mcoln3a"	chr2	+	1980203	1980353	1976823	1976933	1980430	1980532
7132	"ENSDARG00000068030"	"si:cabz01007802.1"	chr7	-	2103344	2103404	2103073	2103115	2105699	2105774
7134	"ENSDARG00000060326"	"map1sb"	chr2	-	36926197	36926280	36925916	36926057	36929111	36929213
7135	"ENSDARG00000060326"	"map1sb"	chr2	-	36926197	36926280	36925916	36926057	36932086	36932253
7136	"ENSDARG00000060326"	"map1sb"	chr2	-	36929111	36929213	36925916	36926057	36932086	36932253
7137	"ENSDARG00000060326"	"map1sb"	chr2	-	36929111	36929213	36926197	36926280	36932086	36932253
7138	"ENSDARG00000075754"	"mri1"	chr1	-	55197656	55197826	55195926	55196103	55198904	55199128
7139	"ENSDARG00000098952"	"gata4"	chr20	-	52953383	52953509	52953196	52953278	52956989	52957156
7140	"ENSDARG00000003635"	"mogat3b"	chr5	+	38600765	38600940	38599315	38599423	38604315	38604470
7141	"ENSDARG00000003635"	"mogat3b"	chr5	+	38600765	38600940	38600066	38600271	38602435	38602620
7142	"ENSDARG00000003635"	"mogat3b"	chr5	+	38600765	38600940	38600066	38600271	38604315	38604470
7143	"ENSDARG00000003635"	"mogat3b"	chr5	+	38602435	38602620	38600066	38600271	38604315	38604470
7144	"ENSDARG00000003635"	"mogat3b"	chr5	+	38602435	38602620	38600765	38600940	38604315	38604470
7146	"ENSDARG00000036058"	"gnao1b"	chr7	+	29137997	29138158	29135970	29136112	29138683	29138812
7147	"ENSDARG00000092115"	"eif4a1a"	chr7	-	26516073	26516206	26515637	26515777	26516630	26516679
7148	"ENSDARG00000110950"	"CU929544.1"	chr7	-	74035621	74035768	74015005	74015151	74056480	74057288
7150	"ENSDARG00000103276"	"fcer1g"	chr7	-	19037652	19037691	19036674	19036704	19039030	19039128
7151	"ENSDARG00000039007"	"eno3"	chr23	+	44614294	44614390	44614054	44614140	44615750	44615809
7152	"ENSDARG00000039007"	"eno3"	chr23	+	44616832	44616902	44615750	44615809	44617523	44617657
7153	"ENSDARG00000105098"	"dr1"	chr6	-	24058704	24058868	24055420	24056860	24065958	24066334
7154	"ENSDARG00000070849"	"rps15"	chr11	+	5927245	5927331	5926849	5926873	5931013	5931248
7157	"ENSDARG00000069745"	"slc35f2"	chr21	-	22118390	22118547	22117209	22117262	22118778	22118938
7158	"ENSDARG00000102273"	"si:ch211-229l10.9"	chr4	-	38271327	38271501	38269614	38269788	38272010	38272184
7161	"ENSDARG00000061473"	"tbkbp1"	chr12	+	28667970	28668758	28661759	28661875	28675986	28678323
7162	"ENSDARG00000058996"	"jam2a"	chr1	+	606094	606166	605257	605270	606353	606387
7163	"ENSDARG00000058996"	"jam2a"	chr1	+	606353	606387	606090	606166	608016	608055
7164	"ENSDARG00000100116"	"mrps24"	chr10	-	45055841	45055953	45053576	45053988	45057874	45057931
7165	"ENSDARG00000100116"	"mrps24"	chr10	-	45057874	45057931	45055841	45055953	45058811	45058886
7166	"ENSDARG00000041217"	"xpo6"	chr3	-	15090452	15090551	15089353	15089584	15091137	15091299
7167	"ENSDARG00000041217"	"xpo6"	chr3	-	15096207	15096354	15095901	15096073	15098598	15098746
7168	"ENSDARG00000041217"	"xpo6"	chr3	-	15113311	15113438	15110901	15111011	15114709	15115187
7169	"ENSDARG00000037362"	"scube2"	chr7	-	28580654	28580825	28576326	28576494	28586746	28586953
7170	"ENSDARG00000037362"	"scube2"	chr7	-	28587176	28587338	28586746	28586953	28589837	28589942
7171	"ENSDARG00000037362"	"scube2"	chr7	-	28610116	28610242	28607420	28607555	28610449	28610566
7172	"ENSDARG00000037362"	"scube2"	chr7	-	28610116	28610242	28607420	28607555	28610923	28611145
7173	"ENSDARG00000037362"	"scube2"	chr7	-	28610449	28610566	28607420	28607555	28610923	28611145
7174	"ENSDARG00000037362"	"scube2"	chr7	-	28610449	28610566	28610116	28610242	28610923	28611145
7175	"ENSDARG00000040326"	"dhx29"	chr10	-	8160767	8161085	8158456	8158588	8162822	8162913
7177	"ENSDARG00000000804"	"rassf6"	chr10	+	13217738	13217817	13217399	13217477	13218048	13218200
7178	"ENSDARG00000000804"	"rassf6"	chr10	+	13221237	13221323	13218048	13218200	13222674	13222865
7179	"ENSDARG00000037895"	"ramp2"	chr3	-	36845337	36845402	36844117	36844172	36846405	36846496
7181	"ENSDARG00000025285"	"panx1a"	chr15	+	2484816	2485318	2480482	2480691	2488805	2488962
7182	"ENSDARG00000025285"	"panx1a"	chr15	+	2488805	2488962	2480482	2480691	2489712	2489934
7184	"ENSDARG00000078284"	"phkb"	chr7	+	42250402	42250518	42246672	42246753	42264786	42264849
7185	"ENSDARG00000078284"	"phkb"	chr7	+	42255953	42256017	42250402	42250518	42264786	42264849
7186	"ENSDARG00000078284"	"phkb"	chr7	+	42310779	42310835	42281563	42281658	42312920	42313014
7187	"ENSDARG00000078284"	"phkb"	chr7	+	42323627	42323732	42321653	42321737	42323968	42324051
7188	"ENSDARG00000078284"	"phkb"	chr7	+	42332687	42332778	42331881	42331939	42336392	42336483
7189	"ENSDARG00000078284"	"phkb"	chr7	+	42332687	42332778	42331881	42331939	42338756	42338959
7190	"ENSDARG00000078284"	"phkb"	chr7	+	42336392	42336483	42331881	42331939	42338756	42338959
7191	"ENSDARG00000078284"	"phkb"	chr7	+	42336392	42336483	42332687	42332778	42338756	42338959
7192	"ENSDARG00000101823"	"si:ch211-243p7.3"	chr8	+	47736656	47736990	47734544	47734735	47739663	47740276
7194	"ENSDARG00000002167"	"cacnb1"	chr3	-	16176853	16176882	16172032	16172113	16180697	16180843
7195	"ENSDARG00000002167"	"cacnb1"	chr3	-	16176853	16176882	16172032	16172113	16183714	16183782
7196	"ENSDARG00000002167"	"cacnb1"	chr3	-	16180697	16180843	16172032	16172113	16183714	16183782
7197	"ENSDARG00000002167"	"cacnb1"	chr3	-	16180697	16180843	16176853	16176882	16183714	16183782
7198	"ENSDARG00000002167"	"cacnb1"	chr3	-	16183714	16183782	16172032	16172113	16191137	16191274
7199	"ENSDARG00000026712"	"rab5c"	chr3	+	17634776	17635121	17615598	17615728	17640488	17640561
7200	"ENSDARG00000026712"	"rab5c"	chr3	+	17640488	17640640	17634776	17635121	17647227	17647350
7201	"ENSDARG00000078560"	"slc9a5"	chr7	+	34648463	34648555	34643934	34644061	34649374	34649501
7202	"ENSDARG00000034178"	"cpsf1"	chr19	-	11935178	11935253	11932746	11932827	11937067	11937125
7203	"ENSDARG00000034178"	"cpsf1"	chr19	-	11955666	11955786	11948558	11950024	11959564	11959739
7205	"ENSDARG00000061093"	"phldb1a"	chr5	-	30442757	30442817	30440757	30440827	30449937	30450024
7206	"ENSDARG00000061093"	"phldb1a"	chr5	-	30443109	30443253	30440757	30440827	30449937	30450024
7207	"ENSDARG00000061093"	"phldb1a"	chr5	-	30443109	30443253	30442757	30442817	30445482	30445635
7208	"ENSDARG00000061093"	"phldb1a"	chr5	-	30443109	30443253	30442757	30442817	30445948	30446068
7209	"ENSDARG00000061093"	"phldb1a"	chr5	-	30443109	30443253	30442757	30442817	30449937	30450024
7210	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445482	30445635	30442757	30442817	30445948	30446068
7211	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445482	30445635	30442757	30442817	30449937	30450024
7212	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445482	30445635	30443109	30443253	30445948	30446068
7213	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445482	30445635	30443109	30443253	30449096	30449216
7214	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445482	30445635	30443109	30443253	30449937	30450024
7215	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445948	30446068	30442757	30442817	30449937	30450024
7216	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445948	30446068	30443109	30443253	30449096	30449216
7217	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445948	30446068	30443109	30443253	30449937	30450024
7218	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445948	30446068	30445482	30445635	30449096	30449216
7219	"ENSDARG00000061093"	"phldb1a"	chr5	-	30445948	30446068	30445482	30445635	30449937	30450024
7220	"ENSDARG00000061093"	"phldb1a"	chr5	-	30449096	30449216	30443109	30443253	30449937	30450024
7221	"ENSDARG00000061093"	"phldb1a"	chr5	-	30449096	30449216	30445482	30445635	30449937	30450024
7224	"ENSDARG00000091411"	"si:ch211-214p13.9"	chr9	-	9417567	9417621	9416178	9416478	9419304	9419704
7225	"ENSDARG00000089236"	"mettl15"	chr7	+	32121694	32121873	32116520	32116712	32141844	32142810
7226	"ENSDARG00000069563"	"zgc:153151"	chr7	-	24173939	24174014	24172986	24173795	24176601	24176694
7227	"ENSDARG00000103388"	"znf609a"	chr25	-	946634	947495	867145	867374	997535	997894
7228	"ENSDARG00000041243"	"setdb1a"	chr19	+	9118363	9118495	9117012	9118252	9119794	9119999
7229	"ENSDARG00000056762"	"zgc:172079"	chr7	-	26446964	26447067	26446019	26446777	26449739	26449896
7230	"ENSDARG00000027153"	"gabrr3a"	chr10	-	35382383	35382521	35379776	35379929	35385317	35385400
7231	"ENSDARG00000027153"	"gabrr3a"	chr10	-	35385317	35385400	35382383	35382521	35386971	35387195
7232	"ENSDARG00000027930"	"naprt"	chr20	-	52277865	52278026	52275611	52275719	52278235	52278338
7233	"ENSDARG00000097622"	"si:dkey-42p14.6"	chr25	+	26898502	26898593	26895674	26895791	26904419	26904576
7235	"ENSDARG00000091013"	"si:dkey-84h14.2"	chr4	+	33552930	33553104	33552643	33552817	33553233	33553407
7236	"ENSDARG00000091013"	"si:dkey-84h14.2"	chr4	+	33552930	33553104	33552643	33552817	33553520	33553694
7237	"ENSDARG00000091013"	"si:dkey-84h14.2"	chr4	+	33553233	33553407	33552643	33552817	33553520	33553694
7238	"ENSDARG00000091013"	"si:dkey-84h14.2"	chr4	+	33553233	33553407	33552930	33553104	33553520	33553694
7239	"ENSDARG00000061691"	"qpctla"	chr18	+	37226850	37227144	37223436	37223583	37228478	37228640
7241	"ENSDARG00000078504"	"si:ch73-60h1.1"	chr11	+	14749427	14749580	14749092	14749219	14750544	14751380
7242	"ENSDARG00000013505"	"ube2kb"	chr1	+	23315598	23315681	23312985	23313044	23316096	23316196
7243	"ENSDARG00000013505"	"ube2kb"	chr1	+	23317892	23318021	23316096	23316196	23321279	23322057
7244	"ENSDARG00000002872"	"zgc:113210"	chr3	-	52648220	52649236	52648062	52648132	52657531	52657726
7245	"ENSDARG00000002872"	"zgc:113210"	chr3	-	52660338	52660450	52657531	52657726	52660519	52660650
7247	"ENSDARG00000078802"	"rnf111"	chr7	-	30574169	30574419	30571117	30571487	30578358	30578699
7248	"ENSDARG00000078802"	"rnf111"	chr7	-	30574169	30574422	30571117	30571487	30578358	30578699
7249	"ENSDARG00000078802"	"rnf111"	chr7	-	30604135	30605122	30596583	30596710	30624067	30624435
7250	"ENSDARG00000006754"	"mllt3"	chr7	-	18789687	18789787	18786867	18786933	18790364	18790503
7251	"ENSDARG00000006754"	"mllt3"	chr7	-	18819529	18819658	18810635	18811229	18820638	18820677
7252	"ENSDARG00000006754"	"mllt3"	chr7	-	18876367	18876548	18820638	18820677	18876990	18877109
7253	"ENSDARG00000006754"	"mllt3"	chr7	-	18876367	18876548	18827418	18827501	18876990	18877109
7254	"ENSDARG00000105063"	"si:ch211-64i20.3"	chr4	-	34448567	34448741	34446095	34446269	34449390	34449564
7256	"ENSDARG00000105063"	"si:ch211-64i20.3"	chr4	-	34455708	34455813	34450519	34452469	34457095	34457200
7257	"ENSDARG00000105063"	"si:ch211-64i20.3"	chr4	-	34457095	34457200	34450519	34452469	34458375	34458504
7258	"ENSDARG00000105063"	"si:ch211-64i20.3"	chr4	-	34458375	34458504	34457095	34457200	34459521	34459572
7259	"ENSDARG00000061096"	"dapk2a"	chr7	-	29291121	29291189	29289663	29289885	29292149	29292206
7261	"ENSDARG00000054355"	"dcaf7"	chr3	+	31722330	31722448	31722041	31722251	31725671	31726949
7262	"ENSDARG00000086327"	"srrm4"	chr5	+	15759567	15759702	15667873	15668473	15771909	15771999
7263	"ENSDARG00000086327"	"srrm4"	chr5	+	15786148	15786223	15777030	15777081	15794576	15794715
7264	"ENSDARG00000086327"	"srrm4"	chr5	+	15794576	15794715	15786148	15786223	15800689	15801012
7265	"ENSDARG00000063177"	"manf"	chr22	+	32231106	32231234	32228881	32229112	32231708	32231850
7266	"ENSDARG00000092722"	"unc5da"	chr21	-	16335788	16335977	16328764	16329169	16343698	16343734
7267	"ENSDARG00000092722"	"unc5da"	chr21	-	16343698	16343734	16335788	16335977	16346018	16346183
7268	"ENSDARG00000092722"	"unc5da"	chr21	-	16348430	16348598	16346018	16346183	16355860	16356041
7269	"ENSDARG00000092722"	"unc5da"	chr21	-	16373338	16373482	16371528	16371632	16399577	16399778
7270	"ENSDARG00000019838"	"ugdh"	chr1	-	23293011	23293173	23292641	23292743	23294278	23294753
7271	"ENSDARG00000036344"	"calb2b"	chr7	-	24684977	24685031	24684444	24684516	24688605	24688645
7272	"ENSDARG00000036344"	"calb2b"	chr7	-	24697360	24697431	24696969	24697059	24699777	24699985
7273	"ENSDARG00000039871"	"rpz4"	chr16	+	46500150	46500209	46497153	46497249	46502315	46503818
7274	"ENSDARG00000039871"	"rpz4"	chr16	+	46500153	46500209	46497148	46497249	46502315	46502622
7275	"ENSDARG00000077709"	"iqsec2b"	chr8	+	36964055	36964253	36961818	36961980	36969194	36969244
7276	"ENSDARG00000077709"	"iqsec2b"	chr8	+	36969194	36969244	36964055	36964253	36974028	36975267
7277	"ENSDARG00000031048"	"gspt1"	chr12	+	19373066	19373207	19372835	19372990	19375674	19375768
7278	"ENSDARG00000059972"	"raly"	chr6	-	50027208	50027293	50021409	50022667	50027838	50027969
7279	"ENSDARG00000059972"	"raly"	chr6	-	50027248	50027293	50022149	50022667	50027838	50027969
7281	"ENSDARG00000059972"	"raly"	chr6	-	50058851	50059131	50049903	50049976	50188797	50188882
7282	"ENSDARG00000059972"	"raly"	chr6	-	50188797	50188882	50058851	50059131	50203603	50203682
7284	"ENSDARG00000039203"	NA	chr2	-	11656664	11656832	11654325	11654413	11658889	11658978
7285	"ENSDARG00000039203"	NA	chr2	-	11658889	11658978	11656552	11656832	11660824	11661000
7286	"ENSDARG00000097162"	"CU861891.1"	chr16	+	54983660	54983748	54983348	54983418	54984093	54984141
7289	"ENSDARG00000090568"	"mrpl52"	chr7	+	24116572	24116640	24115081	24115197	24116833	24116898
7291	"ENSDARG00000061490"	"u2surp"	chr2	-	26628836	26628911	26628678	26628742	26630525	26630706
7292	"ENSDARG00000061490"	"u2surp"	chr2	-	26636685	26636729	26634538	26634643	26637252	26637464
7294	"ENSDARG00000056119"	"eef1g"	chr14	+	26724937	26725067	26720806	26720870	26726501	26726721
7295	"ENSDARG00000057414"	"phb"	chr3	+	15737381	15737484	15736810	15736909	15741051	15741213
7296	"ENSDARG00000057414"	"phb"	chr3	+	15744638	15744755	15741874	15742017	15744832	15744928
7297	"ENSDARG00000027345"	"mpzl2b"	chr5	-	37957479	37957649	37953335	37953546	37959526	37959874
7298	"ENSDARG00000091560"	"slc6a19a.2"	chr19	-	690744	690904	688702	688865	692297	692502
7299	"ENSDARG00000033446"	"tap2t"	chr12	-	26555686	26555801	26555451	26555582	26559466	26559650
7300	"ENSDARG00000033446"	"tap2t"	chr12	-	26557500	26558045	26555686	26555801	26559466	26559650
7301	"ENSDARG00000101975"	"si:dkey-225f5.4"	chr3	-	23512258	23512285	23512039	23512136	23513072	23513155
7302	"ENSDARG00000035984"	"mnx1"	chr7	+	40639983	40640144	40638209	40638840	40640329	40641006
7303	"ENSDARG00000077791"	"brsk2b"	chr7	-	49354787	49354841	49351645	49351706	49355403	49355554
7304	"ENSDARG00000077791"	"brsk2b"	chr7	-	49354787	49354856	49351645	49351706	49355403	49355554
7305	"ENSDARG00000077791"	"brsk2b"	chr7	-	49451638	49451733	49411677	49411763	49594729	49594995
7306	"ENSDARG00000074457"	"si:dkey-96f10.1"	chr23	-	12688497	12688627	12687048	12687111	12704049	12704154
7307	"ENSDARG00000004017"	"spag1a"	chr19	+	11987938	11988038	11984724	11986009	11993052	11993205
7308	"ENSDARG00000005191"	"ahcy"	chr6	+	49930633	49930824	49926114	49926251	49933204	49933280
7309	"ENSDARG00000005191"	"ahcy"	chr6	+	49938679	49938832	49933204	49933280	49944831	49944944
7310	"ENSDARG00000005191"	"ahcy"	chr6	+	49944831	49944944	49938679	49938832	49948201	49948289
7311	"ENSDARG00000005191"	"ahcy"	chr6	+	49946855	49947063	49944831	49944944	49948201	49948289
7312	"ENSDARG00000005191"	"ahcy"	chr6	+	49948201	49948289	49944831	49944944	49963675	49963793
7313	"ENSDARG00000079327"	"hmcn2"	chr8	+	32775953	32776073	32772184	32772496	32782713	32782840
7314	"ENSDARG00000060518"	"pcsk5b"	chr8	-	38706667	38706768	38691758	38691862	38714643	38714856
7315	"ENSDARG00000060518"	"pcsk5b"	chr8	-	38714643	38714856	38706667	38706768	38758380	38758553
7316	"ENSDARG00000090953"	"igsf5b"	chr15	+	6004061	6004355	5975690	5976008	6010826	6010851
7317	"ENSDARG00000090953"	"igsf5b"	chr15	+	6006741	6006858	6004061	6004355	6010826	6010851
7318	"ENSDARG00000090953"	"igsf5b"	chr15	+	6010826	6010851	6006741	6006858	6016043	6017920
7319	"ENSDARG00000045145"	"shisa9a"	chr12	-	19807220	19807346	19792280	19793706	19862637	19862744
7320	"ENSDARG00000090615"	"cd59"	chr7	-	38696883	38696964	38696685	38696787	38698566	38698664
7321	"ENSDARG00000074813"	"btr05"	chr7	-	16204808	16204885	16202776	16203330	16205358	16205471
7322	"ENSDARG00000099196"	"cplx3a"	chrKN149995.1	+	6917	7005	4572	4727	7201	7426
7323	"ENSDARG00000040925"	"wnt10b"	chr23	-	27646061	27646324	27643744	27644196	27647601	27647769
7324	"ENSDARG00000105669"	NA	chr7	-	41495109	41495214	41491492	41491996	41496548	41496694
7325	"ENSDARG00000105669"	NA	chr7	-	41496787	41496854	41496363	41496694	41497474	41497567
7326	"ENSDARG00000105669"	NA	chr7	-	41506513	41506731	41503771	41503869	41506980	41507080
7328	"ENSDARG00000033957"	"trmt44"	chr7	+	59684785	59685005	59677804	59677910	59685285	59685354
7329	"ENSDARG00000033957"	"trmt44"	chr7	+	59705427	59705611	59691467	59691574	59712022	59712374
7330	"ENSDARG00000098874"	"exoc6b"	chr7	+	25171609	25171814	25168517	25168563	25182308	25182482
7331	"ENSDARG00000100578"	"si:dkeyp-90h9.1"	chr4	-	51673058	51673232	51669729	51669903	51673348	51673522
7332	"ENSDARG00000100578"	"si:dkeyp-90h9.1"	chr4	-	51673348	51673522	51673058	51673232	51678940	51679114
7334	"ENSDARG00000051939"	"pcxb"	chr7	-	60801251	60801403	60780923	60781042	60803105	60803223
7335	"ENSDARG00000051939"	"pcxb"	chr7	-	60801251	60801403	60780923	60781042	60805499	60805645
7336	"ENSDARG00000051939"	"pcxb"	chr7	-	60803105	60803223	60780923	60781042	60805499	60805645
7337	"ENSDARG00000051939"	"pcxb"	chr7	-	60803105	60803223	60801251	60801403	60805499	60805645
7338	"ENSDARG00000061796"	"rasgrp4"	chr18	+	35756564	35756737	35742837	35743100	35760027	35760135
7339	"ENSDARG00000061796"	"rasgrp4"	chr18	+	35767130	35767272	35760523	35760655	35767512	35767686
7340	"ENSDARG00000061796"	"rasgrp4"	chr18	+	35794729	35794766	35794213	35794364	35794861	35794999
7341	"ENSDARG00000053447"	"ppp4r2b"	chr6	+	44203842	44203983	44203692	44203767	44205823	44205995
7342	"ENSDARG00000075108"	"tmco3"	chr1	+	221676	221851	221462	221555	222018	222136
7343	"ENSDARG00000075108"	"tmco3"	chr1	+	223506	223586	222677	222828	224073	224223
7344	"ENSDARG00000075108"	"tmco3"	chr1	+	223506	223586	222677	222828	224993	225137
7345	"ENSDARG00000075108"	"tmco3"	chr1	+	224073	224223	222677	222828	224993	225137
