ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
308	"ENSDARG00000101735"	"chn1"	chr9	+	2452859	2452937	2460262	2460347	2422950	2423239	2477984	2478158	308	11,13,20,8,16,8	62,63,66,35,77,52	16,12,24,15,17,19	58,71,68,47,105,97	227	234	0.582868808027	1.0	0.155,0.175,0.238,0.191,0.176,0.137	0.221,0.148,0.267,0.248,0.143,0.168	-0.02
309	"ENSDARG00000101735"	"chn1"	chr9	+	2479704	2479782	2481334	2481472	2477984	2478158	2482221	2482327	309	58,81,57,39,80,63	73,92,102,68,145,80	57,84,95,56,92,80	68,77,146,82,137,152	227	287	0.689616565503	1.0	0.501,0.527,0.414,0.42,0.411,0.499	0.515,0.58,0.451,0.463,0.459,0.4	-0.016
310	"ENSDARG00000101443"	"relch"	chr24	-	18542488	18542571	18544275	18544358	18542148	18542212	18549306	18549406	310	35,68,57,35,38,39	0,3,6,5,7,8	50,63,74,42,63,59	2,6,1,0,7,4	232	232	0.0308301938414	0.684277584053	1.0,0.958,0.905,0.875,0.844,0.83	0.962,0.913,0.987,1.0,0.9,0.937	-0.048
311	"ENSDARG00000101443"	"relch"	chr24	-	18542488	18542571	18544275	18544358	18542148	18542212	18553811	18553918	311	14,26,42,18,28,17	0,2,3,2,2,2	35,31,33,17,28,42	0,3,0,0,1,1	232	232	1	1.0	1.0,0.929,0.933,0.9,0.933,0.895	1.0,0.912,1.0,1.0,0.966,0.977	-0.044
312	"ENSDARG00000101443"	"relch"	chr24	-	18542488	18542571	18549306	18549406	18542148	18542212	18553811	18553918	312	21,28,18,21,30,23	0,2,3,2,2,2	15,12,33,15,28,30	0,3,0,0,1,1	249	232	0.0253644878209	0.611370042996	1.0,0.929,0.848,0.907,0.933,0.915	1.0,0.788,1.0,1.0,0.963,0.965	-0.031
313	"ENSDARG00000101443"	"relch"	chr24	-	18544275	18544358	18549306	18549406	18542148	18542212	18553811	18553918	313	21,28,18,21,30,23	14,26,42,18,28,17	15,12,33,15,28,30	35,31,33,17,28,42	249	232	0.123724863214	1.0	0.583,0.501,0.285,0.521,0.5,0.558	0.285,0.265,0.482,0.451,0.482,0.4	0.097
314	"ENSDARG00000029443"	"zgc:92242"	chr14	-	8054192	8054466	8057661	8057752	8043440	8043962	8060342	8060490	314	66,115,70,63,94,59	109,158,151,110,121,112	89,79,116,63,83,119	122,135,133,109,166,150	240	298	0.417756508428	1.0	0.429,0.475,0.365,0.416,0.491,0.395	0.475,0.421,0.52,0.418,0.383,0.496	-0.024
315	"ENSDARG00000031075"	"cadm1a"	chr21	+	24252308	24252326	24287403	24287550	23953180	23953272	24301692	24301845	315	0,0,1,0,2,1	85,80,66,45,97,83	2,0,1,3,0,2	65,85,107,45,124,92	167	296	0.723786340358	1.0	0.0,0.0,0.026,0.0,0.035,0.021	0.052,0.0,0.016,0.106,0.0,0.037	-0.021
316	"ENSDARG00000031075"	"cadm1a"	chr21	+	24341849	24342022	24362141	24362225	24334563	24334660	24381104	24381137	316	94,96,95,56,91,80	11,17,5,5,14,10	92,87,129,87,127,132	7,15,13,5,11,19	298	233	0.583296373101	1.0	0.87,0.815,0.937,0.898,0.836,0.862	0.911,0.819,0.886,0.932,0.9,0.845	-0.012
317	"ENSDARG00000031075"	"cadm1a"	chr21	+	24341849	24342022	24362141	24362225	24334563	24334660	24411361	24411490	317	125,114,115,72,130,100	11,19,15,16,21,20	103,123,177,115,153,168	12,16,8,9,23,10	298	233	0.00265566064735	0.164835123196	0.899,0.824,0.857,0.779,0.829,0.796	0.87,0.857,0.945,0.909,0.839,0.929	-0.061
318	"ENSDARG00000031075"	"cadm1a"	chr21	+	24362141	24362225	24381104	24381137	24341849	24342022	24411361	24411490	318	59,64,57,43,57,63	13,14,11,5,16,14	55,64,80,53,81,68	15,9,22,13,27,25	233	182	0.144193823243	1.0	0.78,0.781,0.802,0.87,0.736,0.779	0.741,0.847,0.74,0.761,0.701,0.68	0.046
319	"ENSDARG00000098239"	"zgc:85932"	chr15	+	43344723	43344895	43351276	43351348	43340914	43341048	43353988	43354080	319	97,87,65,59,60,67	32,42,32,30,27,58	58,56,115,88,110,102	23,34,54,37,47,44	298	221	0.470436216443	1.0	0.692,0.606,0.601,0.593,0.622,0.461	0.652,0.55,0.612,0.638,0.634,0.632	-0.024
320	"ENSDARG00000026335"	"susd4"	chr17	-	45536387	45536532	45541712	45541904	45532395	45532778	45544812	45545001	320	29,24,12,10,21,22	11,14,11,9,20,11	16,10,21,24,36,27	5,27,17,31,28,27	298	294	0.145128055397	1.0	0.722,0.628,0.518,0.523,0.509,0.664	0.759,0.268,0.549,0.433,0.559,0.497	0.083
321	"ENSDARG00000061517"	"lrp1bb"	chr9	+	36426787	36426904	36441380	36441461	36423855	36423981	36444175	36444346	321	2,5,2,2,4,3	0,5,5,0,1,3	6,2,4,3,3,5	9,0,4,1,0,1	266	230	0.657780872612	1.0	1.0,0.464,0.257,1.0,0.776,0.464	0.366,1.0,0.464,0.722,1.0,0.812	-0.067
322	"ENSDARG00000089190"	"tanc1b"	chr9	-	52003340	52003441	52006400	52006547	51995480	52001250	52007020	52007112	322	11,16,6,11,8,33	8,10,10,8,9,12	16,18,17,21,17,8	6,9,26,10,17,8	296	250	0.919535104649	1.0	0.537,0.575,0.336,0.537,0.429,0.699	0.693,0.628,0.356,0.639,0.458,0.458	-0.02
323	"ENSDARG00000055052"	"map2"	chr9	+	38921550	38921784	38944286	38944391	38888007	38888100	38948361	38948436	323	23,41,32,17,49,30	16,49,36,18,24,29	22,35,67,22,39,66	29,19,57,21,29,24	298	254	0.347523558821	1.0	0.551,0.416,0.431,0.446,0.635,0.469	0.393,0.611,0.5,0.472,0.534,0.701	-0.044
324	"ENSDARG00000097530"	"xkr5b"	chr17	-	32612315	32612427	32613263	32613433	32608009	32611182	32615520	32615733	324	1,4,4,4,4,3	0,8,7,1,4,7	2,6,1,0,1,10	4,3,3,5,4,4	298	261	0.530736538491	1.0	1.0,0.305,0.334,0.778,0.467,0.273	0.305,0.637,0.226,0.0,0.18,0.686	0.187
325	"ENSDARG00000032630"	"neb"	chr9	-	22814060	22814117	22818122	22818239	22812279	22812372	22818564	22818669	325	8,34,26,18,21,19	2,3,0,1,0,1	15,15,25,13,17,34	0,0,0,0,4,1	266	206	0.646189126047	1.0	0.756,0.898,1.0,0.933,1.0,0.936	1.0,1.0,1.0,1.0,0.767,0.963	-0.035
326	"ENSDARG00000032630"	"neb"	chr9	-	22821795	22821900	22821984	22822098	22818564	22818669	22826856	22826961	326	391,641,489,388,523,411	448,825,653,489,604,557	444,469,667,370,567,753	494,547,818,435,785,808	263	254	0.411460658211	1.0	0.457,0.429,0.42,0.434,0.455,0.416	0.465,0.453,0.441,0.451,0.411,0.474	-0.014
327	"ENSDARG00000032630"	"neb"	chr9	-	22837726	22837831	22838358	22838460	22835927	22836029	22838825	22838930	327	890,1366,1124,770,1124,992	98,142,129,78,130,106	1012,1040,1658,940,1454,1364	140,134,172,143,171,159	251	254	0.0872004374559	1.0	0.902,0.907,0.898,0.909,0.897,0.904	0.88,0.887,0.907,0.869,0.896,0.897	0.014
328	"ENSDARG00000032630"	"neb"	chr9	-	22847642	22847954	22851636	22851948	22847454	22847559	22852041	22852149	328	139,165,189,85,152,147	175,177,262,146,154,167	141,133,279,136,274,157	178,202,297,185,326,219	298	298	0.749479096567	1.0	0.443,0.482,0.419,0.368,0.497,0.468	0.442,0.397,0.484,0.424,0.457,0.418	0.009
329	"ENSDARG00000020573"	"ddx3xa"	chr9	+	33338205	33338257	33339796	33339844	33334500	33334837	33342283	33342460	329	60,96,63,40,92,82	4,25,18,10,20,25	94,83,115,79,126,121	13,8,15,19,27,21	201	197	0.0641467121644	0.954082530097	0.936,0.79,0.774,0.797,0.818,0.763	0.876,0.91,0.883,0.803,0.821,0.85	-0.044
330	"ENSDARG00000062148"	"si:dkey-100n23.3"	chr9	-	30236013	30236530	30238894	30238998	30233107	30233396	30240975	30241071	330	15,16,9,9,21,21	21,21,18,17,28,30	9,15,23,14,18,25	14,27,40,21,35,38	253	298	0.548803068478	1.0	0.457,0.473,0.371,0.384,0.469,0.452	0.431,0.396,0.404,0.44,0.377,0.437	0.02
331	"ENSDARG00000101744"	"elavl1b"	chr11	-	14958130	14958234	14989373	14989554	14957355	14957509	15000936	15001002	331	26,22,20,21,52,26	56,65,52,32,55,64	31,29,74,21,33,44	39,49,108,32,65,51	298	253	0.0865566234073	1.0	0.283,0.223,0.246,0.358,0.445,0.256	0.403,0.334,0.368,0.358,0.301,0.423	-0.063
332	"ENSDARG00000058088"	"aifm1"	chr5	-	22564514	22564580	22568819	22568843	22562027	22562188	22569316	22569416	332	15,15,14,16,42,24	0,0,0,0,0,0	24,19,48,29,22,25	0,0,0,2,0,0	173	215	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.947,1.0,1.0	0.009
333	"ENSDARG00000058088"	"aifm1"	chr5	-	22564679	22565000	22568819	22568843	22564514	22564580	22569316	22569416	333	6,7,5,12,20,13	85,116,89,70,103,95	11,8,21,19,11,8	84,106,112,95,108,122	173	298	0.588580983249	1.0	0.108,0.094,0.088,0.228,0.251,0.191	0.184,0.115,0.244,0.256,0.149,0.101	-0.015
334	"ENSDARG00000039335"	"st6gal2a"	chr9	+	6079530	6079586	6082723	6083714	6009076	6009379	6102059	6102157	334	12,20,25,13,32,21	44,61,59,47,56,42	21,25,33,23,33,33	55,50,89,40,75,57	205	298	0.335039229988	1.0	0.284,0.323,0.381,0.287,0.454,0.421	0.357,0.421,0.35,0.455,0.39,0.457	-0.047
335	"ENSDARG00000078433"	"spc25"	chr9	+	48827848	48827953	48829801	48829900	48824569	48824716	48830987	48831418	335	16,35,27,17,23,22	23,32,24,15,18,17	20,33,29,21,22,36	13,13,44,20,16,24	254	248	0.423939882014	1.0	0.404,0.516,0.523,0.525,0.555,0.558	0.6,0.713,0.392,0.506,0.573,0.594	-0.049
336	"ENSDARG00000001835"	"nalcn"	chr9	-	31620431	31620563	31622291	31622412	31619902	31620070	31623467	31623524	336	24,28,33,20,33,23	20,19,23,11,20,25	17,32,27,15,23,25	16,20,31,21,28,23	270	281	0.109387023094	1.0	0.555,0.605,0.599,0.654,0.632,0.489	0.525,0.625,0.475,0.426,0.461,0.531	0.082
337	"ENSDARG00000051824"	"tmeff2a"	chr9	-	24271593	24271693	24345541	24345568	24256016	24256165	24366075	24366205	337	10,8,7,5,12,11	79,98,94,76,97,80	6,10,12,5,20,10	62,111,126,83,131,105	176	249	0.927234185119	1.0	0.152,0.104,0.095,0.085,0.149,0.163	0.12,0.113,0.119,0.079,0.178,0.119	0.003
338	"ENSDARG00000041540"	"sult1st2"	chr8	-	46519879	46520008	46524238	46524377	46519455	46519556	46524826	46525092	338	41,161,122,60,65,115	19,142,112,47,67,112	63,82,57,157,106,124	44,83,45,128,103,101	288	278	0.979328147675	1.0	0.676,0.523,0.513,0.552,0.484,0.498	0.58,0.488,0.55,0.542,0.498,0.542	0.008
339	"ENSDARG00000004305"	"vangl1"	chr9	+	33027648	33027784	33042172	33042607	33009283	33009354	33043869	33044045	339	18,32,18,9,29,23	15,20,13,6,9,23	19,19,38,27,54,22	26,11,20,12,30,27	285	298	0.748630675403	1.0	0.556,0.626,0.591,0.611,0.771,0.511	0.433,0.644,0.665,0.702,0.653,0.46	0.018
340	"ENSDARG00000087788"	"si:ch211-22k7.9"	chr4	-	39172887	39173061	39173361	39173535	39172174	39172348	39174280	39174454	340	3,0,0,1,1,2	1,3,0,0,0,0	0,3,3,0,2,0	0,0,0,0,0,0	298	298	1	1.0	0.75,0.0,NA,1.0,1.0,1.0	NA,1.0,1.0,NA,1.0,NA	-0.25
341	"ENSDARG00000087788"	"si:ch211-22k7.9"	chr4	-	39173361	39173535	39174280	39174454	39172887	39173061	39177372	39177625	341	3,7,2,0,2,1	1,0,0,0,0,1	0,0,1,0,3,0	1,0,0,3,3,3	298	298	1	1.0	0.75,1.0,1.0,NA,1.0,0.5	0.0,NA,1.0,0.0,0.5,0.0	0.55
342	"ENSDARG00000030012"	"lrrfip1a"	chr9	+	24092553	24092571	24094841	24094886	24088061	24088148	24095142	24095193	342	6,10,8,1,1,3	14,11,25,13,6,7	5,4,3,0,4,5	8,16,10,7,29,19	167	194	0.250275952059	1.0	0.332,0.514,0.271,0.082,0.162,0.332	0.421,0.225,0.258,0.0,0.138,0.234	0.07
343	"ENSDARG00000030012"	"lrrfip1a"	chr9	+	24095824	24095866	24096061	24096121	24095676	24095737	24097876	24097957	343	1,3,6,11,6,3	3,10,9,3,3,7	2,4,10,1,15,2	7,2,4,3,5,0	191	209	0.234208595937	1.0	0.267,0.247,0.422,0.8,0.686,0.319	0.238,0.686,0.732,0.267,0.767,1.0	-0.158
344	"ENSDARG00000030012"	"lrrfip1a"	chr9	+	24106429	24106522	24106753	24106846	24106204	24106297	24107148	24107272	344	25,31,28,19,21,21	26,32,17,18,14,25	13,16,30,14,32,34	23,27,36,29,29,24	242	242	0.131709120951	1.0	0.49,0.492,0.622,0.514,0.6,0.457	0.361,0.372,0.455,0.326,0.525,0.586	0.092
346	"ENSDARG00000062263"	"arhgap17b"	chr3	+	18640787	18641180	18646720	18646750	18637819	18637968	18650004	18650629	346	51,84,62,45,76,62	5,19,6,9,14,6	32,64,79,47,96,73	4,16,10,2,14,4	298	179	0.368896539117	1.0	0.86,0.726,0.861,0.75,0.765,0.861	0.828,0.706,0.826,0.934,0.805,0.916	-0.032
347	"ENSDARG00000014770"	"usp4"	chr6	-	42364812	42364939	42365178	42365309	42364430	42364576	42367341	42367469	347	47,58,59,28,59,74	31,53,28,17,50,39	31,48,87,42,65,54	26,31,47,29,42,26	280	276	0.646478131541	1.0	0.599,0.519,0.675,0.619,0.538,0.652	0.54,0.604,0.646,0.588,0.604,0.672	-0.009
348	"ENSDARG00000103125"	"tsc2"	chr1	+	54212249	54212372	54217000	54217123	54211366	54211520	54217645	54217780	348	1,0,0,0,0,0	0,2,1,0,2,0	0,0,0,0,1,0	0,1,0,2,0,0	272	272	1	1.0	1.0,0.0,0.0,NA,0.0,NA	NA,0.0,NA,0.0,1.0,NA	-0.083
349	"ENSDARG00000009026"	"ank2a"	chr1	+	14091128	14091152	14094032	14094131	14089384	14089570	14096687	14096786	349	1,1,1,1,3,2	3,4,8,4,11,3	2,0,4,1,6,4	5,7,6,11,10,6	173	248	0.328285903475	1.0	0.323,0.264,0.152,0.264,0.281,0.489	0.364,0.0,0.489,0.115,0.462,0.489	-0.024
350	"ENSDARG00000009026"	"ank2a"	chr1	+	14145015	14147910	14149681	14149771	14144598	14144671	14150259	14150343	350	9,12,17,7,12,9	1,8,5,3,1,0	14,8,15,14,22,7	0,2,1,2,0,3	298	239	0.00837030005858	0.337496956479	0.878,0.546,0.732,0.652,0.906,1.0	1.0,0.762,0.923,0.849,1.0,0.652	-0.079
351	"ENSDARG00000089489"	"fam83e"	chr11	-	40116768	40116893	40119909	40120056	40111478	40111913	40126146	40126837	351	11,29,23,17,29,28	9,17,22,23,38,8	19,29,28,17,41,24	13,18,22,20,30,24	296	274	0.993259464493	1.0	0.531,0.612,0.492,0.406,0.414,0.764	0.575,0.599,0.541,0.44,0.559,0.481	0.004
352	"ENSDARG00000102153"	"nrp1a"	chr24	-	1173791	1173848	1176991	1177102	1169193	1169337	1182601	1182746	352	76,97,72,58,68,90	32,41,35,18,42,42	71,70,112,71,99,109	32,21,45,31,54,27	260	206	0.326845388459	1.0	0.653,0.652,0.62,0.719,0.562,0.629	0.637,0.725,0.664,0.645,0.592,0.762	-0.032
353	"ENSDARG00000102153"	"nrp1a"	chr24	-	1173791	1173848	1177012	1177102	1169193	1169337	1182601	1182746	353	66,92,67,55,59,87	32,41,35,18,42,42	64,65,99,66,93,91	32,21,45,31,54,27	239	206	0.422339767796	1.0	0.64,0.659,0.623,0.725,0.548,0.641	0.633,0.727,0.655,0.647,0.597,0.744	-0.028
354	"ENSDARG00000102153"	"nrp1a"	chr24	-	1173800	1173848	1176991	1177102	1169193	1169337	1182601	1182746	354	76,97,72,58,68,90	15,26,10,11,15,17	71,70,112,71,99,109	19,7,40,14,20,15	260	197	0.85227494168	1.0	0.793,0.739,0.845,0.8,0.775,0.8	0.739,0.883,0.68,0.793,0.789,0.846	0.004
355	"ENSDARG00000102153"	"nrp1a"	chr24	-	1173800	1173848	1177012	1177102	1169193	1169337	1182601	1182746	355	66,92,67,55,59,87	15,26,10,11,15,17	64,65,99,66,93,91	19,7,40,14,20,15	239	197	0.743968253912	1.0	0.784,0.745,0.847,0.805,0.764,0.808	0.735,0.884,0.671,0.795,0.793,0.833	0.007
356	"ENSDARG00000017811"	"si:ch211-210c8.6"	chr23	+	33753584	33753690	33753993	33754100	33752274	33752459	33756550	33756723	356	37,65,47,34,39,48	41,67,52,36,66,44	30,45,75,41,67,49	58,58,92,55,102,68	255	256	0.0987756219263	1.0	0.475,0.493,0.476,0.487,0.372,0.523	0.342,0.438,0.45,0.428,0.397,0.42	0.059
357	"ENSDARG00000098810"	NA	chr7	-	45074124	45074154	45074791	45074979	45072932	45073335	45075383	45076131	357	35,24,25,20,36,32	11,15,7,6,13,6	26,40,48,27,49,51	8,13,7,11,19,10	298	179	0.510595378638	1.0	0.657,0.49,0.682,0.667,0.625,0.762	0.661,0.649,0.805,0.596,0.608,0.754	-0.032
358	"ENSDARG00000041735"	"tmem237a"	chr9	+	13715833	13715925	13715970	13716003	13714410	13714466	13716193	13716265	358	3,14,3,1,22,3	50,79,47,50,60,48	6,18,18,7,15,11	34,48,64,41,70,80	241	182	0.011334566747	0.385106677769	0.043,0.118,0.046,0.015,0.217,0.045	0.118,0.221,0.175,0.114,0.139,0.094	-0.063
359	"ENSDARG00000056481"	"vat1"	chr3	+	19926313	19926521	19947838	19948009	19914331	19915063	19954507	19954597	359	123,130,103,68,140,138	110,153,119,76,131,132	127,113,192,136,176,141	113,116,227,116,174,177	298	298	0.969810148124	1.0	0.528,0.459,0.464,0.472,0.517,0.511	0.529,0.493,0.458,0.54,0.503,0.443	-0.003
360	"ENSDARG00000077002"	"igsf3"	chr9	-	20095591	20096002	20141277	20141685	20077897	20078320	20160247	20160655	360	26,45,24,11,20,8	14,30,12,15,21,18	25,23,36,23,18,22	11,19,29,12,29,23	298	298	0.813050899916	1.0	0.65,0.6,0.667,0.423,0.488,0.308	0.694,0.548,0.554,0.657,0.383,0.489	-0.032
361	"ENSDARG00000024785"	"ctnna2"	chr1	+	42474773	42474977	42850156	42850237	42390953	42391220	42882904	42883057	361	28,61,50,29,42,43	32,50,34,38,66,40	48,48,75,62,100,76	34,40,59,42,58,51	298	230	0.00989123410246	0.361786894774	0.403,0.485,0.532,0.371,0.329,0.453	0.521,0.481,0.495,0.533,0.571,0.535	-0.094
362	"ENSDARG00000061504"	"kdm4c"	chr1	+	21961304	21961493	21964482	21964653	21959393	21959502	21968726	21968846	362	17,14,14,17,19,12	12,15,22,16,16,11	10,18,15,18,15,15	11,17,18,15,21,14	298	298	0.763444465886	1.0	0.586,0.483,0.389,0.515,0.543,0.522	0.476,0.514,0.455,0.545,0.417,0.517	0.019
363	"ENSDARG00000037748"	"slc43a1b"	chr1	-	44619602	44619679	44620229	44620285	44613444	44613537	44621592	44621779	363	12,6,13,7,14,9	13,11,24,14,17,15	15,11,17,13,15,17	14,8,20,20,27,14	205	226	0.218229179169	1.0	0.504,0.376,0.374,0.355,0.476,0.398	0.542,0.603,0.484,0.417,0.38,0.572	-0.086
364	"ENSDARG00000057303"	"galnt7"	chr1	+	38155933	38156116	38156413	38156596	38154160	38154240	38159749	38159867	364	84,152,88,77,90,107	107,139,96,112,97,98	79,85,104,88,156,105	66,80,82,84,107,125	298	298	0.0563704479566	0.890131588989	0.44,0.522,0.478,0.407,0.481,0.522	0.545,0.515,0.559,0.512,0.593,0.457	-0.055
365	"ENSDARG00000007663"	"amph"	chr2	-	31894848	31895079	31897274	31897316	31894054	31894225	31897551	31897605	365	59,83,79,51,91,62	21,32,18,14,30,28	58,74,109,74,120,91	15,20,41,17,47,26	191	298	0.660413782975	1.0	0.814,0.802,0.873,0.85,0.826,0.776	0.858,0.852,0.806,0.872,0.799,0.845	-0.015
366	"ENSDARG00000007663"	"amph"	chr2	-	31897274	31897316	31897551	31897605	31894054	31894225	31898248	31898302	366	7,16,5,16,10,10	17,20,16,23,26,25	5,15,21,10,14,8	16,34,34,10,26,24	203	191	0.946770795263	1.0	0.279,0.429,0.227,0.396,0.266,0.273	0.227,0.293,0.368,0.485,0.336,0.239	-0.013
367	"ENSDARG00000007663"	"amph"	chr2	-	31897274	31897316	31897856	31897904	31894054	31894225	31898248	31898302	367	28,28,21,16,24,26	17,20,16,23,26,25	23,24,33,22,31,41	16,34,34,10,26,24	197	191	0.66748503173	1.0	0.615,0.576,0.56,0.403,0.472,0.502	0.582,0.406,0.485,0.681,0.536,0.624	-0.031
368	"ENSDARG00000007663"	"amph"	chr2	-	31897274	31897316	31897551	31897605	31894848	31895079	31897856	31897904	368	12,19,16,9,18,23	11,9,2,5,17,10	20,14,24,16,17,22	4,14,7,6,11,8	203	191	0.524788755983	1.0	0.507,0.665,0.883,0.629,0.499,0.684	0.825,0.485,0.763,0.715,0.593,0.721	-0.039
369	"ENSDARG00000007663"	"amph"	chr2	-	31897551	31897605	31897856	31897904	31894054	31894225	31898248	31898302	369	28,28,21,16,24,26	7,16,5,16,10,10	23,24,33,22,31,41	5,15,21,10,14,8	197	203	0.832654095332	1.0	0.805,0.643,0.812,0.508,0.712,0.728	0.826,0.622,0.618,0.694,0.695,0.841	-0.015
370	"ENSDARG00000007663"	"amph"	chr2	-	31897551	31897605	31897856	31897904	31897274	31897316	31898248	31898302	370	30,32,21,17,28,27	42,64,54,43,67,49	25,25,35,24,32,41	39,61,94,61,90,63	197	203	0.657018607081	1.0	0.424,0.34,0.286,0.289,0.301,0.362	0.398,0.297,0.277,0.288,0.268,0.401	0.012
371	"ENSDARG00000115282"	"tsnax"	chr13	-	49165235	49165366	49167129	49167244	49158676	49158789	49169060	49169153	371	17,15,17,13,22,38	16,42,30,9,35,50	13,28,31,30,21,22	24,48,44,49,39,38	264	280	0.485362757322	1.0	0.53,0.275,0.375,0.605,0.4,0.446	0.365,0.382,0.428,0.394,0.364,0.38	0.053
372	"ENSDARG00000075536"	"cpne1"	chr11	+	26378060	26378144	26379881	26380024	26376014	26376102	26390264	26390396	372	12,37,44,16,48,27	0,4,1,3,2,1	25,49,45,38,48,37	0,4,1,1,6,3	233	292	0.594959307698	1.0	1.0,0.921,0.982,0.87,0.968,0.971	1.0,0.939,0.983,0.979,0.909,0.939	-0.006
373	"ENSDARG00000075536"	"cpne1"	chr11	+	26392770	26392860	26394830	26394926	26392596	26392680	26396016	26396103	373	54,82,65,58,59,72	48,48,37,24,44,44	56,66,75,70,85,64	31,30,65,28,35,34	239	245	0.268832893849	1.0	0.536,0.637,0.643,0.712,0.579,0.627	0.649,0.693,0.542,0.719,0.713,0.659	-0.04
374	"ENSDARG00000075536"	"cpne1"	chr11	+	26394830	26394926	26395013	26395112	26392770	26392860	26396016	26396103	374	117,139,122,82,134,109	55,97,101,68,91,108	103,97,156,106,128,122	57,100,114,114,110,97	245	248	0.357259500922	1.0	0.683,0.592,0.55,0.55,0.598,0.505	0.647,0.495,0.581,0.485,0.541,0.56	0.028
375	"ENSDARG00000014727"	"acox1"	chr6	+	23124148	23124309	23125490	23125651	23123267	23123427	23126547	23126655	375	22,41,76,30,56,59	34,125,106,50,93,95	43,59,43,63,59,71	91,96,121,106,154,125	298	298	0.289277303633	1.0	0.393,0.247,0.418,0.375,0.376,0.383	0.321,0.381,0.262,0.373,0.277,0.362	0.036
376	"ENSDARG00000036415"	"glb1"	chr1	+	52467608	52467789	52468303	52468362	52466727	52466822	52469708	52469830	376	28,24,28,32,37,33	9,10,9,8,8,6	19,32,41,15,25,47	12,9,11,3,20,2	298	208	0.778520170798	1.0	0.685,0.626,0.685,0.736,0.763,0.793	0.525,0.713,0.722,0.777,0.466,0.943	0.024
377	"ENSDARG00000005690"	"slc25a23a"	chr1	-	54981546	54981714	54984130	54984244	54980959	54981110	54984445	54984598	377	62,74,60,36,73,67	48,62,66,31,83,48	42,71,89,62,70,79	42,58,72,35,78,91	263	298	0.974057334587	1.0	0.594,0.575,0.507,0.568,0.499,0.613	0.531,0.581,0.583,0.667,0.504,0.496	-0.001
378	"ENSDARG00000053535"	"lmo7b"	chr1	-	34416004	34416310	34418675	34418957	34410951	34411159	34421391	34421551	378	2,7,20,8,6,4	0,0,0,0,0,1	10,1,14,4,6,13	1,0,0,0,1,1	298	298	1	1.0	1.0,1.0,1.0,1.0,1.0,0.8	0.909,1.0,1.0,1.0,0.857,0.929	0.017
379	"ENSDARG00000019444"	"ssr4"	chr23	-	18570877	18570943	18571615	18571705	18569290	18569773	18572058	18572133	379	159,236,203,146,269,245	141,249,203,155,212,223	171,146,287,208,247,255	163,207,238,175,230,242	239	215	0.800198757506	1.0	0.504,0.46,0.474,0.459,0.533,0.497	0.486,0.388,0.52,0.517,0.491,0.487	0.006
380	"ENSDARG00000070734"	"dyrk4"	chr25	-	16805951	16806093	16809498	16809642	16805607	16805771	16818123	16818195	380	5,6,11,3,10,9	38,43,42,14,46,37	3,10,6,5,17,2	23,34,41,39,53,50	293	291	0.649221091185	1.0	0.116,0.122,0.206,0.175,0.178,0.195	0.115,0.226,0.127,0.113,0.242,0.038	0.022
381	"ENSDARG00000114870"	"CABZ01078594.1"	chr14	+	51100099	51100254	51105740	51105777	51098035	51098085	51114958	51115196	381	758,1228,972,738,952,805	175,309,245,194,207,194	503,662,908,605,958,904	132,157,216,144,210,245	298	186	0.964185904335	1.0	0.73,0.713,0.712,0.704,0.742,0.721	0.704,0.725,0.724,0.724,0.74,0.697	0.001
382	"ENSDARG00000098880"	"pclob"	chr18	+	9639387	9640383	9641020	9642031	9637791	9638793	9642659	9643733	382	4,4,5,0,5,6	5,7,5,5,11,9	8,4,9,3,10,5	7,4,7,7,5,3	298	298	0.05036511659	0.835804446374	0.444,0.364,0.5,0.0,0.312,0.4	0.533,0.5,0.563,0.3,0.667,0.625	-0.195
383	"ENSDARG00000027078"	"cnppd1"	chr1	+	6166424	6166714	6167375	6167493	6165311	6165432	6168249	6172328	383	75,99,74,60,86,78	79,105,78,78,90,67	91,98,116,69,112,93	69,77,152,88,125,123	298	267	0.861230450732	1.0	0.46,0.458,0.459,0.408,0.461,0.511	0.542,0.533,0.406,0.413,0.445,0.404	0.002
384	"ENSDARG00000027078"	"cnppd1"	chr1	+	6166652	6166714	6167375	6167493	6166424	6166553	6168249	6169817	384	44,56,38,36,35,38	81,107,79,78,89,68	50,39,52,44,69,61	70,78,152,88,125,123	211	267	0.875740900931	1.0	0.407,0.398,0.378,0.369,0.332,0.414	0.475,0.388,0.302,0.388,0.411,0.386	-0.009
385	"ENSDARG00000075650"	"vps26c"	chr10	+	77356	77500	77686	77836	76863	76954	78055	78136	385	74,126,81,60,75,89	60,106,95,50,111,94	86,75,132,73,128,115	83,76,140,93,109,104	293	298	0.874315791541	1.0	0.556,0.547,0.464,0.55,0.407,0.491	0.513,0.501,0.49,0.444,0.544,0.529	-0.001
