ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
28078	"ENSDARG00000054818"	"rpl32"	chr22	+	31043219	31043416	31040947	31041048	31043880	31044066
28079	"ENSDARG00000038027"	"nol12"	chr3	+	1154259	1154335	1153919	1154056	1155089	1156033
28080	"ENSDARG00000100246"	"FP016234.1"	chr3	-	5516895	5517012	5516506	5516574	5522890	5523012
28081	"ENSDARG00000100246"	"FP016234.1"	chr3	-	5516895	5517086	5516506	5516574	5522890	5523012
28082	"ENSDARG00000100246"	"FP016234.1"	chr3	-	5516895	5517160	5516506	5516574	5522890	5523012
28083	"ENSDARG00000100246"	"FP016234.1"	chr3	-	5516895	5517168	5516506	5516574	5522890	5523012
28084	"ENSDARG00000059604"	"mtss1"	chr6	-	50593232	50593355	50590575	50590686	50594044	50594135
28085	"ENSDARG00000059604"	"mtss1"	chr6	-	50649168	50649279	50617023	50617108	50658236	50658310
28086	"ENSDARG00000032725"	"rps27a"	chr6	+	6270865	6270910	6270685	6270763	6271984	6272230
28087	"ENSDARG00000032725"	"rps27a"	chr6	+	6270865	6270929	6270685	6270763	6271984	6272230
28088	"ENSDARG00000032725"	"rps27a"	chr6	+	6271984	6272180	6270731	6270930	6273051	6273183
28089	"ENSDARG00000032725"	"rps27a"	chr6	+	6272144	6272180	6271866	6272039	6273051	6273183
28090	"ENSDARG00000098387"	"tmem176l.3a"	chr16	-	46602901	46603113	46601521	46601578	46605079	46605160
28091	"ENSDARG00000078561"	"lrig2"	chr6	-	47818478	47818661	47817813	47817966	47819703	47820147
28092	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46871629	46871674	46866160	46866234	46874859	46875310
28093	"ENSDARG00000071395"	"camk2g1"	chr12	-	35354759	35354900	35351341	35351417	35360642	35360747
28094	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360740	35351341	35351417	35361871	35361917
28095	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360740	35354759	35354897	35361871	35361917
28096	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360763	35351341	35351417	35361871	35361917
28097	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360763	35354759	35354897	35361871	35361917
28098	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360773	35351341	35351417	35361871	35361917
28099	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360773	35354759	35354897	35361871	35361917
28100	"ENSDARG00000071395"	"camk2g1"	chr12	-	35367840	35367936	35364549	35364594	35369856	35369897
28101	"ENSDARG00000071395"	"camk2g1"	chr12	-	35367840	35367942	35364549	35364594	35369856	35369897
28102	"ENSDARG00000071395"	"camk2g1"	chr12	-	35367855	35367936	35364549	35364594	35369856	35369897
28103	"ENSDARG00000044365"	"angptl3"	chr6	-	32347290	32347405	32346617	32346890	32347617	32347731
28104	"ENSDARG00000022995"	"clic4"	chr17	+	25469221	25469327	25444604	25444774	25473936	25474062
28105	"ENSDARG00000078675"	"dock7"	chr6	+	32379337	32379355	32378657	32378754	32382562	32382674
28106	"ENSDARG00000078675"	"dock7"	chr6	+	32391392	32391407	32389032	32389164	32396656	32396791
28107	"ENSDARG00000078675"	"dock7"	chr6	+	32404059	32404079	32402937	32403105	32404180	32404221
28108	"ENSDARG00000031915"	"hif1an"	chr13	-	29955248	29955460	29953469	29953614	29958473	29958737
28109	"ENSDARG00000031915"	"hif1an"	chr13	-	29965485	29965545	29964785	29964892	29965780	29965926
28110	"ENSDARG00000103755"	"si:dkeyp-4c4.1"	chr4	+	39755312	39755385	39749452	39749530	39755553	39755832
28111	"ENSDARG00000103755"	"si:dkeyp-4c4.1"	chr4	+	39755312	39755464	39749452	39749530	39755553	39755832
28112	"ENSDARG00000004930"	"lmo7a"	chr9	-	21902507	21902694	21899955	21900142	21902808	21903109
28113	"ENSDARG00000004930"	"lmo7a"	chr9	-	21902507	21902740	21899955	21900142	21902808	21903109
28114	"ENSDARG00000004930"	"lmo7a"	chr9	-	21902968	21903037	21902808	21902864	21904581	21904991
28115	"ENSDARG00000004930"	"lmo7a"	chr9	-	21902968	21903046	21902808	21902864	21904581	21904991
28116	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911601	21911679	21908356	21908382	21911774	21911825
28117	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911603	21911643	21908356	21908382	21911774	21911825
28118	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911603	21911643	21908356	21908382	21912171	21912227
28119	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911603	21911679	21908356	21908382	21911774	21911825
28120	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911603	21911825	21908356	21908382	21912171	21912227
28121	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911762	21911825	21911601	21911643	21912171	21912227
28122	"ENSDARG00000004930"	"lmo7a"	chr9	-	21914142	21914333	21912171	21912235	21915313	21915475
28123	"ENSDARG00000004930"	"lmo7a"	chr9	-	21916250	21916338	21915313	21915475	21917699	21917924
28124	"ENSDARG00000004930"	"lmo7a"	chr9	-	21920918	21920975	21920493	21920560	21933321	21933562
28125	"ENSDARG00000004930"	"lmo7a"	chr9	-	21931592	21931831	21923332	21923362	21933321	21933562
28126	"ENSDARG00000004930"	"lmo7a"	chr9	-	21931592	21931869	21923332	21923362	21933321	21933562
28127	"ENSDARG00000004930"	"lmo7a"	chr9	-	21931592	21931883	21923332	21923362	21933321	21933562
28128	"ENSDARG00000004930"	"lmo7a"	chr9	-	21931592	21931915	21923332	21923362	21933321	21933562
28129	"ENSDARG00000004930"	"lmo7a"	chr9	-	21937107	21937158	21936790	21936986	21938274	21938388
28130	"ENSDARG00000079670"	"lrrc7"	chr6	-	30130121	30130179	30124196	30124839	30130950	30131043
28131	"ENSDARG00000079670"	"lrrc7"	chr6	-	30160472	30160589	30151984	30152096	30160877	30161066
28132	"ENSDARG00000079670"	"lrrc7"	chr6	-	30174525	30174543	30171289	30171419	30177438	30177511
28133	"ENSDARG00000062630"	"dnah9l"	chr6	-	10618704	10618710	10616059	10616161	10619317	10619500
28134	"ENSDARG00000062630"	"dnah9l"	chr6	-	10618704	10618750	10616059	10616161	10619317	10619500
28135	"ENSDARG00000045976"	"sidt2"	chr15	+	47539910	47539967	47538979	47539057	47540206	47540322
28136	"ENSDARG00000003754"	"tspan2a"	chr6	-	49116075	49116177	49115246	49115321	49139887	49139990
28137	"ENSDARG00000094879"	"si:dkey-277m11.2"	chr21	-	10884466	10884713	10883507	10883755	10886026	10886217
28138	"ENSDARG00000094879"	"si:dkey-277m11.2"	chr21	-	10884513	10884713	10883507	10883755	10886026	10886217
28139	"ENSDARG00000103639"	"si:dkey-36i7.3"	chr15	-	12253652	12253703	12251043	12251230	12258039	12258071
28140	"ENSDARG00000103639"	"si:dkey-36i7.3"	chr15	-	12258284	12258395	12258000	12258071	12259758	12259794
28141	"ENSDARG00000103639"	"si:dkey-36i7.3"	chr15	-	12259960	12260251	12259758	12259794	12262731	12262779
28142	"ENSDARG00000103639"	"si:dkey-36i7.3"	chr15	-	12270069	12270235	12262731	12262779	12270305	12270857
28143	"ENSDARG00000044441"	NA	chr6	+	28109191	28109239	28108919	28109105	28109383	28109467
28144	"ENSDARG00000044441"	NA	chr6	+	28109204	28109239	28108919	28109105	28109383	28109467
28145	"ENSDARG00000044441"	NA	chr6	+	28109204	28109308	28108919	28109105	28109383	28109467
28146	"ENSDARG00000102716"	"AL645691.2"	chr4	-	34572949	34573123	34572239	34572413	34573885	34574059
28147	"ENSDARG00000102716"	"AL645691.2"	chr4	-	34573885	34574059	34572949	34573123	34576957	34579018
28148	"ENSDARG00000069619"	"atf7ip"	chr1	-	45575814	45575911	45575577	45575639	45576085	45576232
28149	"ENSDARG00000069619"	"atf7ip"	chr1	-	45578306	45578749	45577670	45577986	45580748	45580787
28150	"ENSDARG00000069619"	"atf7ip"	chr1	-	45578306	45578749	45577670	45577986	45614251	45614318
28151	"ENSDARG00000069619"	"atf7ip"	chr1	-	45578310	45578749	45577670	45577986	45580748	45580787
28152	"ENSDARG00000069619"	"atf7ip"	chr1	-	45578310	45578749	45577670	45577986	45614251	45614318
28153	"ENSDARG00000073753"	"tacc1"	chr10	-	20472067	20472103	20469868	20469929	20472595	20473607
28154	"ENSDARG00000031647"	"stat2"	chr6	-	39132525	39132584	39129913	39129972	39136170	39136225
28155	"ENSDARG00000091625"	NA	chr6	+	46324224	46324233	46322950	46323009	46324619	46324704
28156	"ENSDARG00000018814"	"esrp2"	chr7	+	34795056	34795257	34794851	34794945	34795775	34795904
28157	"ENSDARG00000018814"	"esrp2"	chr7	+	34795519	34795691	34795104	34795257	34795775	34795904
28158	"ENSDARG00000018814"	"esrp2"	chr7	+	34807275	34807406	34806926	34806981	34809373	34809416
28159	"ENSDARG00000018814"	"esrp2"	chr7	+	34816094	34816128	34814961	34815145	34818242	34818344
28160	"ENSDARG00000018814"	"esrp2"	chr7	+	34816094	34816128	34814961	34815145	34820659	34821836
28161	"ENSDARG00000018814"	"esrp2"	chr7	+	34818242	34818344	34816094	34816128	34820659	34821828
28162	"ENSDARG00000103253"	"zgc:112023"	chr6	+	9163443	9163576	9163025	9163357	9164225	9164354
28163	"ENSDARG00000003697"	"slc5a8l"	chr6	-	49067672	49067959	49065919	49066032	49068092	49068181
28164	"ENSDARG00000003697"	"slc5a8l"	chr6	-	49077819	49078296	49074335	49074401	49078557	49078702
28165	"ENSDARG00000115862"	"vapal"	chr2	+	58421338	58421491	58417761	58417842	58425511	58425691
28166	"ENSDARG00000033889"	"spty2d1"	chr25	-	24238016	24238106	24237448	24237924	24238277	24238355
28167	"ENSDARG00000074498"	"chd9"	chr7	+	36538889	36539032	36498803	36500481	36557689	36558096
28168	"ENSDARG00000074498"	"chd9"	chr7	+	36538889	36539198	36498803	36500481	36557689	36558096
28169	"ENSDARG00000031435"	NA	chr1	+	40269782	40269874	40266722	40266788	40270036	40270102
28170	"ENSDARG00000017014"	"ywhae2"	chr7	+	72020991	72021026	72019471	72019608	72023628	72029683
28171	"ENSDARG00000017014"	"ywhae2"	chr7	+	72020991	72021042	72019471	72019608	72023628	72029683
28172	"ENSDARG00000028393"	"daam2"	chr17	+	48890341	48890561	48887459	48887591	48892565	48892781
28173	"ENSDARG00000070045"	"celf4"	chr21	-	12091836	12091968	12086067	12086265	12099340	12099451
28174	"ENSDARG00000070045"	"celf4"	chr21	-	12091884	12091968	12086067	12086265	12099340	12099451
28175	"ENSDARG00000070045"	"celf4"	chr21	-	12099340	12099511	12095775	12095838	12102426	12102579
28176	"ENSDARG00000070045"	"celf4"	chr21	-	12110347	12110473	12107348	12107428	12119662	12119711
28177	"ENSDARG00000070045"	"celf4"	chr21	-	12119662	12119711	12110347	12110473	12218092	12218175
28178	"ENSDARG00000070045"	"celf4"	chr21	-	12260648	12260765	12218092	12218175	12271977	12272543
28179	"ENSDARG00000070045"	"celf4"	chr21	-	12260648	12261077	12218092	12218175	12271977	12272543
28180	"ENSDARG00000070045"	"celf4"	chr21	-	12260919	12261077	12218092	12218175	12271977	12272543
28181	"ENSDARG00000003631"	"clockb"	chr1	+	19433558	19433675	19433006	19433352	19434197	19434304
28182	"ENSDARG00000008218"	"znf410"	chr20	+	54349587	54349778	54349469	54349524	54350074	54350160
28183	"ENSDARG00000008218"	"znf410"	chr20	+	54349587	54349875	54349469	54349524	54350074	54350160
28184	"ENSDARG00000008218"	"znf410"	chr20	+	54349675	54349778	54349469	54349524	54350074	54350160
28185	"ENSDARG00000008218"	"znf410"	chr20	+	54349675	54349875	54349469	54349524	54350074	54350160
28186	"ENSDARG00000008218"	"znf410"	chr20	+	54354462	54354623	54350270	54350322	54355757	54355925
28187	"ENSDARG00000008218"	"znf410"	chr20	+	54354462	54354861	54350270	54350322	54355757	54355925
28188	"ENSDARG00000008218"	"znf410"	chr20	+	54354805	54354861	54354462	54354559	54355757	54355925
28189	"ENSDARG00000008218"	"znf410"	chr20	+	54354813	54354861	54354462	54354559	54355757	54355925
28190	"ENSDARG00000019181"	"rpsa"	chr6	-	7715183	7715271	7714013	7714182	7715745	7715991
28191	"ENSDARG00000019181"	"rpsa"	chr6	-	7718028	7718175	7717370	7717489	7720286	7720332
28192	"ENSDARG00000019181"	"rpsa"	chr6	-	7718669	7718717	7718028	7718200	7720286	7720332
28193	"ENSDARG00000027065"	"slc38a3a"	chr11	+	34851189	34851311	34824261	34824405	34856321	34856510
28194	"ENSDARG00000027065"	"slc38a3a"	chr11	+	34856723	34856769	34856321	34856510	34859341	34859374
28195	"ENSDARG00000027065"	"slc38a3a"	chr11	+	34858825	34858863	34856321	34856510	34859341	34859374
28196	"ENSDARG00000070486"	"rbp7b"	chr6	+	45932685	45932761	45932275	45932378	45932872	45932974
28197	"ENSDARG00000075648"	"sema5bb"	chr6	+	4050798	4050864	4033831	4034076	4061469	4061536
28198	"ENSDARG00000063314"	"apba2a"	chr25	+	31918739	31918898	31912152	31912476	31920043	31921616
28199	"ENSDARG00000063314"	"apba2a"	chr25	+	31918767	31918898	31912152	31912476	31920043	31921616
28200	"ENSDARG00000063314"	"apba2a"	chr25	+	31924238	31924298	31920043	31921616	31924382	31924422
28201	"ENSDARG00000063314"	"apba2a"	chr25	+	31924382	31924422	31924238	31924298	31924671	31924817
28202	"ENSDARG00000078964"	"esyt2b"	chr7	+	40171781	40171941	40167008	40167098	40174551	40174607
28203	"ENSDARG00000078964"	"esyt2b"	chr7	+	40186713	40186815	40185148	40185223	40188215	40188290
28204	"ENSDARG00000078964"	"esyt2b"	chr7	+	40187498	40187555	40185148	40185223	40188215	40188290
28205	"ENSDARG00000074892"	"pde6d"	chr6	+	29701407	29701462	29693662	29693735	29703441	29703530
28206	"ENSDARG00000058522"	"shq1"	chr6	-	44113971	44114087	44089188	44092654	44129542	44129666
28207	"ENSDARG00000058522"	"shq1"	chr6	-	44117456	44117624	44113966	44114087	44129542	44129666
28208	"ENSDARG00000063149"	"tmtc1"	chr4	+	9449519	9449539	9449300	9449403	9450414	9450918
28209	"ENSDARG00000021607"	"negr1"	chr6	+	37105255	37105297	37081858	37082007	37163071	37164417
28210	"ENSDARG00000037121"	"mat2ab"	chr5	-	69206981	69207046	69205133	69205352	69207211	69207355
28211	"ENSDARG00000016963"	"slc16a1a"	chr6	+	48992193	48992481	48982090	48982163	49028845	49029090
28212	"ENSDARG00000016963"	"slc16a1a"	chr6	+	49028845	49029046	48982090	48982163	49044985	49045129
28213	"ENSDARG00000036588"	"mhc1zba"	chr1	-	47158809	47158851	47158289	47158331	47158992	47159277
28214	"ENSDARG00000012944"	"myhz2"	chr5	+	32207020	32207071	32206522	32206553	32207807	32208026
28215	"ENSDARG00000012944"	"myhz2"	chr5	+	32207811	32208026	32206522	32206553	32208147	32208291
28216	"ENSDARG00000098753"	"elmo1"	chr19	-	33989816	33989831	33989648	33989721	33993471	33993512
28217	"ENSDARG00000022560"	"clcnk"	chr23	+	24278709	24278752	24277499	24277575	24279977	24280103
28218	"ENSDARG00000060559"	"dis3"	chr1	-	30750568	30750845	30749753	30749818	30751363	30751465
28219	"ENSDARG00000005359"	"sucla2"	chr6	+	10051779	10051900	10049967	10050071	10054258	10054347
28220	"ENSDARG00000061021"	"fam160a1a"	chr1	+	24495784	24495857	24493851	24494019	24495994	24496074
28221	"ENSDARG00000056122"	"gdi1"	chr23	-	26066588	26066629	26063148	26065315	26067465	26067610
28222	"ENSDARG00000056122"	"gdi1"	chr23	-	26068778	26068795	26067961	26068133	26069095	26069195
28223	"ENSDARG00000056122"	"gdi1"	chr23	-	26073967	26074165	26069281	26069413	26074241	26074376
28224	"ENSDARG00000077095"	"si:ch211-160o17.4"	chr11	+	2660027	2660146	2656748	2656872	2660587	2660674
28225	"ENSDARG00000077095"	"si:ch211-160o17.4"	chr11	+	2665903	2666038	2665155	2665274	2673498	2673656
28226	"ENSDARG00000077095"	"si:ch211-160o17.4"	chr11	+	2675368	2675521	2673495	2673656	2676975	2677116
28227	"ENSDARG00000078022"	"fyco1b"	chr2	+	50727931	50727966	50727643	50727769	50733879	50733986
28228	"ENSDARG00000078022"	"fyco1b"	chr2	+	50756444	50756537	50755988	50756115	50757510	50757721
28229	"ENSDARG00000042141"	"myo6b"	chr17	-	36745144	36745267	36744919	36745010	36745439	36745517
28230	"ENSDARG00000042141"	"myo6b"	chr17	-	36754640	36754736	36754166	36754205	36755058	36755229
28231	"ENSDARG00000040455"	"unc50"	chr6	-	3989675	3989801	3987234	3987374	3992664	3992939
28232	"ENSDARG00000073850"	"hdac7b"	chr6	-	38920423	38920790	38915334	38915602	38922547	38922645
28233	"ENSDARG00000056862"	"cep63"	chr6	+	27897256	27897353	27896656	27896743	27900341	27900519
28234	"ENSDARG00000056862"	"cep63"	chr6	+	27902330	27902429	27900341	27900519	27906846	27906942
28235	"ENSDARG00000056862"	"cep63"	chr6	+	27902333	27902429	27900341	27900519	27906846	27906942
28236	"ENSDARG00000056862"	"cep63"	chr6	+	27903172	27903234	27900341	27900519	27906846	27906942
28237	"ENSDARG00000035023"	"khdc4"	chr16	-	54793940	54794089	54787372	54787760	54794265	54794323
28238	"ENSDARG00000035023"	"khdc4"	chr16	-	54794265	54794313	54793940	54794152	54794510	54794574
28239	"ENSDARG00000030656"	"sept3"	chr1	-	45621298	45621552	45619728	45619780	45621985	45622082
28240	"ENSDARG00000030656"	"sept3"	chr1	-	45621529	45621552	45619728	45619780	45621985	45622082
28241	"ENSDARG00000024492"	"col9a2"	chr19	+	38447286	38447330	38445535	38445589	38447404	38447458
28242	"ENSDARG00000024492"	"col9a2"	chr19	+	38454523	38454567	38453984	38454038	38456137	38456191
28243	"ENSDARG00000104277"	"BX942846.1"	chr6	+	45300557	45300628	45297956	45298083	45300711	45300887
28244	"ENSDARG00000038866"	"trappc8"	chr20	-	6447673	6447742	6438421	6438511	6465659	6465854
28245	"ENSDARG00000071197"	"usp40"	chr6	+	8666935	8667014	8666065	8666237	8668352	8668423
28246	"ENSDARG00000071197"	"usp40"	chr6	+	8679019	8679109	8677214	8677333	8679184	8679250
28247	"ENSDARG00000071197"	"usp40"	chr6	+	8679069	8679109	8677214	8677333	8679184	8679250
28248	"ENSDARG00000071197"	"usp40"	chr6	+	8679072	8679109	8677214	8677333	8679184	8679250
28249	"ENSDARG00000062123"	"agap1"	chr6	-	16090556	16090631	16084164	16084319	16104407	16104569
28250	"ENSDARG00000034768"	"phf3"	chr13	+	37655999	37656095	37653932	37654071	37656252	37656503
28251	"ENSDARG00000035558"	"gps2"	chr5	+	24063554	24063578	24063045	24063162	24063938	24064056
28252	"ENSDARG00000035558"	"gps2"	chr5	+	24063554	24063791	24063045	24063162	24063938	24064056
28253	"ENSDARG00000035558"	"gps2"	chr5	+	24063568	24063578	24063045	24063162	24063938	24064056
28254	"ENSDARG00000035558"	"gps2"	chr5	+	24063568	24063791	24063045	24063162	24063938	24064056
28255	"ENSDARG00000035558"	"gps2"	chr5	+	24068661	24068703	24068468	24068552	24070834	24070911
28256	"ENSDARG00000061896"	"slco2a1"	chr6	+	27649877	27649966	27647106	27647243	27653245	27653410
28257	"ENSDARG00000019897"	"gpat4"	chr10	-	41366246	41366322	41362389	41362988	41368338	41368467
28258	"ENSDARG00000019897"	"gpat4"	chr10	-	41366246	41366334	41362389	41362988	41368338	41368467
28259	"ENSDARG00000028546"	"ndufs1"	chr6	+	13223861	13223956	13221420	13221566	13224080	13224209
28260	"ENSDARG00000055575"	"pcolce2b"	chr24	-	5879834	5879969	5877951	5878035	5880139	5880303
28261	"ENSDARG00000059794"	"kdm6al"	chr6	+	59870931	59871012	59870057	59870092	59871276	59871370
28262	"ENSDARG00000087873"	"eevs"	chr6	-	43445141	43445549	43442621	43442858	43448706	43449013
28263	"ENSDARG00000087873"	"eevs"	chr6	-	43446178	43446273	43442079	43442332	43448706	43449013
28264	"ENSDARG00000087873"	"eevs"	chr6	-	43446178	43446273	43445141	43445775	43448706	43449013
28265	"ENSDARG00000057833"	"gulp1b"	chr6	-	11502929	11502944	11497981	11498053	11503797	11503892
28266	"ENSDARG00000057833"	"gulp1b"	chr6	-	11502933	11502944	11497981	11498053	11503797	11503892
28267	"ENSDARG00000019033"	"tmem59"	chr2	-	26616576	26616604	26612575	26613183	26616837	26616958
28268	"ENSDARG00000074540"	"gpr63"	chr20	+	406610	406679	405810	406298	409237	411135
28269	"ENSDARG00000060927"	"si:ch211-136a13.1"	chr18	+	49227469	49227553	49225551	49225749	49233235	49233882
28270	"ENSDARG00000063580"	"ppp1r9ala"	chr9	+	3119209	3119336	3113210	3113400	3122026	3122215
28271	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147646	41147713	41147285	41147479	41149864	41149999
28272	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147646	41147764	41147285	41147479	41149864	41149999
28273	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147646	41147908	41147285	41147479	41149864	41149999
28274	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147646	41147925	41147285	41147479	41149864	41149999
28275	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147646	41147931	41147285	41147479	41149864	41149999
28276	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147646	41147937	41147285	41147479	41149864	41149999
28277	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147651	41147713	41147285	41147479	41149864	41149999
28278	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147651	41147764	41147285	41147479	41149864	41149999
28279	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147651	41147908	41147285	41147479	41149864	41149999
28280	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147651	41147925	41147285	41147479	41149864	41149999
28281	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147651	41147931	41147285	41147479	41149864	41149999
28282	"ENSDARG00000001354"	"slc6a22.2"	chr6	+	41147651	41147937	41147285	41147479	41149864	41149999
28283	"ENSDARG00000061854"	"lman2"	chr14	-	26416966	26417046	26415743	26415905	26419131	26419249
28284	"ENSDARG00000061854"	"lman2"	chr14	-	26416966	26417168	26415743	26415905	26419131	26419249
28285	"ENSDARG00000101791"	"kyat3"	chr6	+	25261463	25261496	25261319	25261357	25261565	25261630
28286	"ENSDARG00000101791"	"kyat3"	chr6	+	25261924	25262036	25261565	25261630	25263790	25263940
28287	"ENSDARG00000101791"	"kyat3"	chr6	+	25261924	25262068	25261565	25261630	25263790	25263940
28288	"ENSDARG00000019613"	"ip6k2b"	chr6	-	40096095	40096110	40095754	40095971	40098129	40098641
28289	"ENSDARG00000019613"	"ip6k2b"	chr6	-	40096095	40096115	40095754	40095971	40098129	40098641
28290	"ENSDARG00000019613"	"ip6k2b"	chr6	-	40133055	40133164	40095754	40095971	40149366	40149476
28291	"ENSDARG00000019613"	"ip6k2b"	chr6	-	40149965	40150097	40149366	40149476	40162637	40162742
28292	"ENSDARG00000045911"	"tulp4a"	chr4	+	348164	348387	347532	347690	349106	349341
28293	"ENSDARG00000090213"	"rheb"	chr24	-	41319570	41319586	41318131	41318213	41319978	41320037
28294	"ENSDARG00000104071"	"hikeshi"	chr1	+	36995	37215	36726	36878	37983	38446
28295	"ENSDARG00000104071"	"hikeshi"	chr1	+	36995	37398	36726	36878	37983	38446
28296	"ENSDARG00000104071"	"hikeshi"	chr1	+	37000	37215	36726	36878	37983	38446
28297	"ENSDARG00000104071"	"hikeshi"	chr1	+	37000	37398	36726	36878	37983	38446
28298	"ENSDARG00000104071"	"hikeshi"	chr1	+	37989	38221	36726	36878	38492	38644
28299	"ENSDARG00000104071"	"hikeshi"	chr1	+	38367	38644	37983	38221	38757	38876
28300	"ENSDARG00000009782"	"myh11a"	chr6	-	8504065	8504098	8499864	8501059	8507254	8507427
28301	"ENSDARG00000009782"	"myh11a"	chr6	-	8541121	8541196	8540017	8540110	8548276	8548376
28302	"ENSDARG00000009782"	"myh11a"	chr6	-	8545704	8545731	8540017	8540110	8548276	8548376
28303	"ENSDARG00000009782"	"myh11a"	chr6	-	8551465	8551568	8548276	8548376	8560773	8560801
28304	"ENSDARG00000057276"	"iqca1"	chr6	+	15886107	15886194	15871623	15871823	15887384	15887562
28305	"ENSDARG00000004211"	"ccdc106a"	chr16	-	17647086	17647165	17646225	17646432	17647735	17647786
28306	"ENSDARG00000004211"	"ccdc106a"	chr16	-	17653544	17653651	17649717	17649903	17653778	17653856
28307	"ENSDARG00000004211"	"ccdc106a"	chr16	-	17658831	17658968	17653778	17653856	17660453	17660594
28308	"ENSDARG00000004211"	"ccdc106a"	chr16	-	17658840	17658968	17653778	17653856	17660453	17660594
28309	"ENSDARG00000054963"	"alg1"	chr3	+	28864951	28865380	28861111	28861260	28865469	28865580
28310	"ENSDARG00000054963"	"alg1"	chr3	+	28865235	28865380	28864951	28865041	28865469	28865580
28311	"ENSDARG00000054963"	"alg1"	chr3	+	28865235	28865580	28864951	28865041	28865756	28865878
28312	"ENSDARG00000043079"	NA	chr8	+	53939429	53939565	53928471	53928561	53939895	53940035
28313	"ENSDARG00000043079"	NA	chr8	+	53944535	53944628	53942414	53942525	53945859	53946034
28314	"ENSDARG00000099724"	"relt"	chr18	-	2638621	2638753	2636953	2637043	2639163	2639238
28315	"ENSDARG00000023771"	"gabrb3"	chr6	+	38427204	38427649	38420753	38420801	38427742	38427834
28316	"ENSDARG00000023771"	"gabrb3"	chr6	+	38506407	38506461	38503641	38503886	38511565	38513578
28317	"ENSDARG00000021208"	"serpind1"	chr8	+	1768311	1768428	1766205	1766254	1769476	1770390
28318	"ENSDARG00000060316"	"cish"	chr6	+	41504998	41505080	41503853	41504380	41505158	41505286
28319	"ENSDARG00000060316"	"cish"	chr6	+	41504998	41505080	41504119	41504392	41505158	41505286
28320	"ENSDARG00000060316"	"cish"	chr6	+	41504998	41505286	41503853	41504380	41505729	41505986
28321	"ENSDARG00000060316"	"cish"	chr6	+	41504998	41505286	41504119	41504392	41505729	41505986
28322	"ENSDARG00000015228"	"ero1a"	chr17	-	15020774	15020977	15019739	15019805	15021716	15021803
28323	"ENSDARG00000022187"	"usp6nl"	chr4	-	23779499	23779560	23775955	23776099	23779779	23779932
28324	"ENSDARG00000022187"	"usp6nl"	chr4	-	23790882	23790925	23790683	23790791	23800789	23800870
28325	"ENSDARG00000004460"	"desi2"	chr13	+	11553724	11553807	11550594	11550973	11564183	11564256
28326	"ENSDARG00000004460"	"desi2"	chr13	+	11563945	11564256	11550594	11550973	11566885	11566979
28327	"ENSDARG00000074599"	"frmd4ba"	chr6	-	43253959	43254154	43248105	43252193	43257731	43257938
28328	"ENSDARG00000074599"	"frmd4ba"	chr6	-	43253959	43254202	43248105	43252193	43260200	43260324
28329	"ENSDARG00000074599"	"frmd4ba"	chr6	-	43257731	43257938	43251547	43252193	43260200	43260324
28330	"ENSDARG00000074599"	"frmd4ba"	chr6	-	43257731	43257938	43253959	43254154	43260200	43260324
28331	"ENSDARG00000074599"	"frmd4ba"	chr6	-	43280415	43280679	43270083	43270160	43282588	43282675
28332	"ENSDARG00000074599"	"frmd4ba"	chr6	-	43312209	43312275	43298903	43298969	43387548	43387920
28333	"ENSDARG00000075297"	"trnt1"	chr6	-	43233226	43233300	43232433	43232627	43233602	43233700
28334	"ENSDARG00000075297"	"trnt1"	chr6	-	43233226	43233395	43232433	43232627	43233602	43233700
28335	"ENSDARG00000076119"	"emid1"	chr5	-	24890912	24891003	24887218	24888123	24891216	24891301
28336	"ENSDARG00000076119"	"emid1"	chr5	-	24890912	24891003	24887218	24888123	24896502	24896547
28337	"ENSDARG00000076119"	"emid1"	chr5	-	24890912	24891301	24887218	24888123	24896502	24896547
