ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4975	"ENSDARG00000075924"	NA	chr6	+	6862617	6862706	6859874	6860017	6875989	6876136
4976	"ENSDARG00000075924"	NA	chr6	+	6875989	6876136	6862617	6862706	6894332	6894405
4977	"ENSDARG00000075924"	NA	chr6	+	6916272	6916323	6914571	6914662	6916411	6916499
4978	"ENSDARG00000098745"	"tfec"	chr4	+	6041939	6041996	6040628	6040674	6043527	6043603
4979	"ENSDARG00000098745"	"tfec"	chr4	+	6044370	6044518	6043527	6043603	6046723	6047236
4980	"ENSDARG00000054818"	"rpl32"	chr22	+	31040947	31041048	31039090	31039134	31043219	31043401
4981	"ENSDARG00000054818"	"rpl32"	chr22	+	31043219	31043401	31040947	31041048	31043880	31044066
4982	"ENSDARG00000086490"	"si:dkey-92f12.2"	chr6	+	48051888	48051942	48051731	48051809	48052107	48052151
4983	"ENSDARG00000086490"	"si:dkey-92f12.2"	chr6	+	48054698	48054814	48052741	48052826	48054913	48055081
4984	"ENSDARG00000075530"	"pigu"	chr6	-	50717487	50717630	50713799	50714496	50721475	50721600
4985	"ENSDARG00000075530"	"pigu"	chr6	-	50724998	50725099	50722330	50722428	50726099	50726209
4986	"ENSDARG00000038027"	"nol12"	chr3	+	1154255	1154335	1153919	1154056	1155089	1156033
4988	"ENSDARG00000059604"	"mtss1"	chr6	-	50598522	50598680	50596349	50596457	50614510	50614585
4989	"ENSDARG00000059604"	"mtss1"	chr6	-	50666623	50666685	50658236	50658310	50685096	50685862
4990	"ENSDARG00000032725"	"rps27a"	chr6	+	6270865	6270930	6270685	6270763	6271984	6272039
4991	"ENSDARG00000032725"	"rps27a"	chr6	+	6271984	6272039	6270731	6270930	6273051	6273183
4992	"ENSDARG00000032725"	"rps27a"	chr6	+	6271984	6272230	6270874	6270930	6273051	6273183
4993	"ENSDARG00000032725"	"rps27a"	chr6	+	6272144	6272230	6271866	6272039	6273051	6273183
4994	"ENSDARG00000098387"	"tmem176l.3a"	chr16	-	46605399	46605498	46605240	46605282	46607436	46607556
4995	"ENSDARG00000098387"	"tmem176l.3a"	chr16	-	46612606	46612699	46607436	46607556	46619192	46619367
4996	"ENSDARG00000005382"	"prdm9"	chr12	-	9789836	9789947	9789166	9789438	9790336	9790485
4998	"ENSDARG00000013669"	"napba"	chr17	-	4310017	4310095	4309870	4309926	4313329	4313376
4999	"ENSDARG00000013669"	"napba"	chr17	-	4317685	4317765	4314314	4314431	4318211	4318393
5001	"ENSDARG00000071395"	"camk2g1"	chr12	-	35354759	35354897	35351341	35351417	35361862	35361917
5002	"ENSDARG00000071395"	"camk2g1"	chr12	-	35354759	35354897	35351341	35351417	35361871	35361917
5003	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360747	35351341	35351417	35361862	35361917
5004	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360747	35351341	35351417	35361871	35361917
5005	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360747	35354759	35354897	35361862	35361917
5006	"ENSDARG00000071395"	"camk2g1"	chr12	-	35360642	35360747	35354759	35354897	35361871	35361917
5009	"ENSDARG00000071395"	"camk2g1"	chr12	-	35398424	35398527	35395781	35395865	35405064	35405137
5010	"ENSDARG00000071395"	"camk2g1"	chr12	-	35418747	35418802	35412535	35412601	35431243	35431303
5011	"ENSDARG00000044365"	"angptl3"	chr6	-	32347290	32347386	32346617	32346890	32347617	32347731
5012	"ENSDARG00000022995"	"clic4"	chr17	+	25469217	25469327	25444322	25444774	25473936	25474062
5013	"ENSDARG00000078675"	"dock7"	chr6	+	32366680	32366773	32364285	32364455	32367522	32367612
5014	"ENSDARG00000078675"	"dock7"	chr6	+	32366680	32366773	32364285	32364455	32368694	32368790
5015	"ENSDARG00000078675"	"dock7"	chr6	+	32367522	32367612	32364285	32364455	32368694	32368790
5016	"ENSDARG00000078675"	"dock7"	chr6	+	32367522	32367612	32366680	32366773	32368694	32368790
5018	"ENSDARG00000075191"	"oacyl"	chr21	+	10831291	10831427	10829884	10829963	10833633	10833878
5019	"ENSDARG00000044182"	"stau1"	chr6	+	46450171	46450247	46447266	46447413	46450326	46450652
5021	"ENSDARG00000020301"	"os9"	chr6	-	39205201	39205420	39204233	39204343	39208476	39208711
5023	"ENSDARG00000020301"	"os9"	chr6	-	39215300	39215399	39214450	39214652	39215592	39215669
5024	"ENSDARG00000004930"	"lmo7a"	chr9	-	21897941	21898050	21894524	21894648	21899612	21899858
5026	"ENSDARG00000004930"	"lmo7a"	chr9	-	21902968	21903025	21902808	21902864	21904581	21904695
5028	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911601	21911643	21908356	21908382	21912171	21912227
5029	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911774	21911825	21908356	21908382	21912171	21912227
5030	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911774	21911825	21911601	21911643	21912171	21912227
5031	"ENSDARG00000004930"	"lmo7a"	chr9	-	21912171	21912235	21908356	21908382	21915313	21915475
5032	"ENSDARG00000004930"	"lmo7a"	chr9	-	21914142	21914243	21912171	21912235	21915313	21915475
5033	"ENSDARG00000004930"	"lmo7a"	chr9	-	21914142	21914318	21912171	21912235	21915313	21915475
5034	"ENSDARG00000004930"	"lmo7a"	chr9	-	21916223	21916338	21915313	21915475	21917699	21917924
5037	"ENSDARG00000004930"	"lmo7a"	chr9	-	21926844	21927564	21923332	21923362	21933321	21933562
5038	"ENSDARG00000004930"	"lmo7a"	chr9	-	21930020	21930176	21926844	21927564	21931064	21931346
5039	"ENSDARG00000004930"	"lmo7a"	chr9	-	21930020	21930176	21926844	21927564	21933321	21933562
5040	"ENSDARG00000004930"	"lmo7a"	chr9	-	21931592	21931889	21923332	21923362	21933321	21933562
5041	"ENSDARG00000004930"	"lmo7a"	chr9	-	21951702	21951809	21939050	21939081	21960423	21960493
5042	"ENSDARG00000004930"	"lmo7a"	chr9	-	21960423	21960493	21951702	21951809	21963258	21963329
5043	"ENSDARG00000004930"	"lmo7a"	chr9	-	21963258	21963329	21960423	21960493	21969828	21970067
5044	"ENSDARG00000004930"	"lmo7a"	chr9	-	21963262	21963329	21960423	21960493	21969828	21970067
5045	"ENSDARG00000079670"	"lrrc7"	chr6	-	30130121	30130196	30124196	30124839	30130950	30131043
5046	"ENSDARG00000079670"	"lrrc7"	chr6	-	30142408	30142558	30139463	30139601	30147194	30148908
5047	"ENSDARG00000079670"	"lrrc7"	chr6	-	30167282	30167352	30164877	30164977	30169193	30169309
5048	"ENSDARG00000070162"	"stox2a"	chr1	-	39912353	39912506	39904540	39909530	39943418	39943596
5049	"ENSDARG00000070162"	"stox2a"	chr1	-	39912353	39912506	39904540	39909530	39976167	39976492
5050	"ENSDARG00000104555"	"sh2d3cb"	chr5	-	65136011	65136183	65133311	65133423	65137702	65137818
5051	"ENSDARG00000104555"	"sh2d3cb"	chr5	-	65144611	65144740	65141292	65141726	65150802	65150842
5052	"ENSDARG00000055561"	"c1galt1b"	chr6	-	39194411	39195076	39190401	39191195	39197762	39198020
5053	"ENSDARG00000055561"	"c1galt1b"	chr6	-	39197762	39198020	39194411	39195076	39198613	39198912
5054	"ENSDARG00000044751"	"ddt"	chr21	+	15709436	15709612	15709060	15709258	15711093	15711765
5055	"ENSDARG00000045976"	"sidt2"	chr15	+	47549913	47550022	47546581	47546718	47550212	47550289
5056	"ENSDARG00000045976"	"sidt2"	chr15	+	47550531	47550637	47550404	47550451	47550719	47550830
5057	"ENSDARG00000003754"	"tspan2a"	chr6	-	49116079	49116177	49115246	49115321	49139887	49139990
5058	"ENSDARG00000103639"	"si:dkey-36i7.3"	chr15	-	12258284	12258359	12258000	12258071	12259758	12259794
5059	"ENSDARG00000044441"	NA	chr6	+	28109191	28109308	28108919	28109105	28109383	28109467
5060	"ENSDARG00000102716"	"AL645691.2"	chr4	-	34564798	34564972	34555404	34555578	34572239	34572413
5061	"ENSDARG00000102716"	"AL645691.2"	chr4	-	34571763	34571937	34564798	34564972	34572239	34572413
5062	"ENSDARG00000102716"	"AL645691.2"	chr4	-	34572239	34572413	34564798	34564972	34572949	34573116
5063	"ENSDARG00000102716"	"AL645691.2"	chr4	-	34572949	34573116	34572239	34572413	34573885	34574059
5064	"ENSDARG00000102716"	"AL645691.2"	chr4	-	34580323	34580437	34576957	34579018	34586498	34586603
5065	"ENSDARG00000044373"	"atg4c"	chr6	-	32306675	32306754	32304393	32304470	32306861	32307028
5066	"ENSDARG00000044373"	"atg4c"	chr6	-	32306861	32307028	32304393	32304470	32309680	32309751
5068	"ENSDARG00000044373"	"atg4c"	chr6	-	32314408	32314534	32314187	32314271	32314852	32315494
5069	"ENSDARG00000069619"	"atf7ip"	chr1	-	45575836	45575911	45575577	45575639	45576085	45576232
5070	"ENSDARG00000069619"	"atf7ip"	chr1	-	45578689	45578749	45577400	45577986	45580748	45580787
5071	"ENSDARG00000069619"	"atf7ip"	chr1	-	45578689	45578749	45577400	45577986	45614251	45614318
5072	"ENSDARG00000073753"	"tacc1"	chr10	-	20463238	20463282	20462986	20463147	20463878	20463955
5074	"ENSDARG00000031647"	"stat2"	chr6	-	39129913	39129972	39123543	39127656	39136170	39136225
5075	"ENSDARG00000031647"	"stat2"	chr6	-	39141419	39141555	39141260	39141313	39144306	39144405
5076	"ENSDARG00000091625"	NA	chr6	+	46324224	46324275	46322950	46323009	46324619	46324704
5077	"ENSDARG00000091625"	NA	chr6	+	46324619	46324704	46322950	46323009	46324784	46324911
5078	"ENSDARG00000018814"	"esrp2"	chr7	+	34795104	34795257	34794828	34794945	34795775	34795904
5081	"ENSDARG00000098304"	"taok1b"	chr21	-	40541069	40541282	40537088	40537271	40541384	40541624
5082	"ENSDARG00000098304"	"taok1b"	chr21	-	40544306	40544510	40541384	40541624	40546849	40546978
5083	"ENSDARG00000030349"	"cryba2a"	chr6	-	13781998	13782140	13780591	13781008	13782878	13783065
5084	"ENSDARG00000096954"	"si:dkeyp-67f1.1"	chr6	+	46310078	46310182	46309794	46309979	46319237	46319316
5085	"ENSDARG00000097944"	"BX664614.1"	chr6	+	32099543	32099677	32093935	32094143	32102096	32102149
5086	"ENSDARG00000097944"	"BX664614.1"	chr6	+	32102751	32102792	32102096	32102149	32105496	32105562
5087	"ENSDARG00000103253"	"zgc:112023"	chr6	+	9163439	9163576	9163025	9163357	9164225	9164354
5088	"ENSDARG00000103253"	"zgc:112023"	chr6	+	9169808	9169989	9164443	9164599	9171978	9173106
5089	"ENSDARG00000058995"	"jmjd4"	chr2	+	3406296	3406422	3405289	3405455	3407573	3407841
5090	"ENSDARG00000003697"	"slc5a8l"	chr6	-	49068903	49069044	49068258	49068388	49071086	49071241
5091	"ENSDARG00000115862"	"vapal"	chr2	+	58414578	58414682	58411984	58412137	58417761	58417842
5092	"ENSDARG00000115862"	"vapal"	chr2	+	58417761	58417842	58414578	58414682	58425511	58425691
5093	"ENSDARG00000103951"	"tspan34"	chr1	+	57528054	57528270	57525397	57525475	57530410	57530485
5094	"ENSDARG00000103951"	"tspan34"	chr1	+	57530410	57530485	57528054	57528270	57530951	57531059
5095	"ENSDARG00000028393"	"daam2"	chr17	+	48890390	48890561	48887459	48887591	48892565	48892781
5096	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26890181	26890256	26889683	26889823	26892716	26892878
5097	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26890181	26890256	26889683	26889823	26896532	26896592
5099	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26892716	26892878	26889683	26889823	26896532	26896592
5100	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26892716	26892878	26890181	26890256	26896532	26896592
5101	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26893067	26893223	26892716	26892878	26894889	26895177
5102	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26894889	26895177	26892716	26892878	26896532	26896592
5103	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26898637	26899324	26896947	26897119	26906378	26907560
5105	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26901211	26901592	26898637	26899324	26901898	26902318
5106	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26901211	26901592	26898637	26899324	26906378	26907560
5107	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26901898	26902318	26898637	26899324	26906378	26907560
5108	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26901898	26902318	26898637	26899324	26910260	26910501
5109	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26901898	26902318	26901211	26901592	26903805	26904495
5110	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26901898	26902318	26901211	26901592	26906378	26907560
5111	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26901898	26902318	26901211	26901592	26910260	26910501
5112	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26903202	26903553	26901898	26902318	26903805	26904495
5113	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26903202	26903553	26901898	26902318	26906378	26907560
5114	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26903805	26904495	26901211	26901592	26906378	26907560
5115	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26903805	26904495	26901898	26902318	26906378	26907560
5116	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26903805	26904495	26903202	26903553	26906378	26907560
5117	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26906378	26907560	26896947	26897119	26910260	26910501
5118	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26906378	26907560	26898637	26899324	26910260	26910501
5119	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26906378	26907560	26901211	26901592	26910260	26910501
5120	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26906378	26907560	26901898	26902318	26910260	26910501
5121	"ENSDARG00000079895"	"ehbp1l1b"	chr10	+	26916842	26916912	26913763	26914306	26916999	26917049
5123	"ENSDARG00000017311"	"gpsm2"	chr2	-	45507392	45507699	45502609	45502831	45510518	45510704
5124	"ENSDARG00000017311"	"gpsm2"	chr2	-	45510179	45510223	45502609	45502831	45510518	45510654
5125	"ENSDARG00000017311"	"gpsm2"	chr2	-	45510179	45510223	45507098	45507699	45510518	45510654
5126	"ENSDARG00000099546"	"kynu"	chr6	+	614330	614451	612329	612763	615086	615169
5127	"ENSDARG00000099546"	"kynu"	chr6	+	619018	619165	617065	617299	619845	619944
5128	"ENSDARG00000099546"	"kynu"	chr6	+	621366	621452	620241	620294	622511	622742
5129	"ENSDARG00000070045"	"celf4"	chr21	-	12091824	12091968	12086067	12086265	12099340	12099451
5130	"ENSDARG00000070045"	"celf4"	chr21	-	12099340	12099451	12095775	12095838	12102426	12102579
5131	"ENSDARG00000070045"	"celf4"	chr21	-	12102426	12102579	12095775	12095838	12104859	12104998
5132	"ENSDARG00000070045"	"celf4"	chr21	-	12107348	12107428	12107060	12107201	12110347	12110476
5133	"ENSDARG00000070045"	"celf4"	chr21	-	12110347	12110476	12107348	12107428	12119662	12119711
5134	"ENSDARG00000070045"	"celf4"	chr21	-	12119662	12119711	12110347	12110476	12218092	12218175
5135	"ENSDARG00000078789"	"tmem184c"	chr1	+	36730526	36730620	36728278	36728353	36732666	36732779
5136	"ENSDARG00000003631"	"clockb"	chr1	+	19454369	19454508	19446576	19446652	19454599	19454694
5137	"ENSDARG00000008218"	"znf410"	chr20	+	54354462	54354559	54350270	54350322	54355757	54355818
5138	"ENSDARG00000008218"	"znf410"	chr20	+	54356420	54356577	54356137	54356323	54356947	54357011
5140	"ENSDARG00000019181"	"rpsa"	chr6	-	7715183	7715312	7714013	7714182	7715745	7715991
5141	"ENSDARG00000019181"	"rpsa"	chr6	-	7717370	7717489	7715745	7715991	7720286	7720332
5142	"ENSDARG00000019181"	"rpsa"	chr6	-	7718028	7718200	7717370	7717489	7720286	7720332
5146	"ENSDARG00000075648"	"sema5bb"	chr6	+	4093862	4093962	4084692	4084908	4094169	4094215
5147	"ENSDARG00000075648"	"sema5bb"	chr6	+	4094169	4094215	4084692	4084908	4107922	4107985
5148	"ENSDARG00000086739"	"si:ch1073-513e17.1"	chr19	+	43752975	43753037	43750675	43750853	43753925	43754091
5149	"ENSDARG00000086739"	"si:ch1073-513e17.1"	chr19	+	43755507	43755728	43753925	43754091	43757183	43757417
5150	"ENSDARG00000063314"	"apba2a"	chr25	+	31932581	31932794	31928749	31928929	31935477	31935618
5151	"ENSDARG00000063314"	"apba2a"	chr25	+	31932866	31932986	31932581	31932794	31935477	31935618
5153	"ENSDARG00000058522"	"shq1"	chr6	-	44113966	44114087	44089188	44092654	44129542	44129666
5154	"ENSDARG00000058522"	"shq1"	chr6	-	44140762	44140920	44139875	44139929	44147661	44147762
5155	"ENSDARG00000063149"	"tmtc1"	chr4	+	9404890	9405068	9394425	9394838	9417067	9417141
5156	"ENSDARG00000063149"	"tmtc1"	chr4	+	9440270	9440392	9429685	9429796	9445978	9446146
5157	"ENSDARG00000063149"	"tmtc1"	chr4	+	9445978	9446146	9440270	9440392	9447706	9447820
5158	"ENSDARG00000063149"	"tmtc1"	chr4	+	9447706	9447820	9445978	9446146	9448552	9448696
5159	"ENSDARG00000021607"	"negr1"	chr6	+	37038076	37038208	37014595	37014721	37071303	37071424
5160	"ENSDARG00000037121"	"mat2ab"	chr5	-	69208754	69208877	69207475	69207588	69208970	69209048
5161	"ENSDARG00000016963"	"slc16a1a"	chr6	+	49028845	49029090	48982090	48982163	49044985	49045129
5162	"ENSDARG00000016963"	"slc16a1a"	chr6	+	49044985	49045129	49028845	49029090	49045302	49046097
5163	"ENSDARG00000016963"	"slc16a1a"	chr6	+	49045302	49046097	49028845	49029090	49047969	49048199
5164	"ENSDARG00000031202"	"alg11"	chr1	-	29754451	29755029	29750936	29752518	29756930	29757302
5165	"ENSDARG00000036588"	"mhc1zba"	chr1	-	47157850	47157898	47157573	47157641	47158289	47158331
5166	"ENSDARG00000036588"	"mhc1zba"	chr1	-	47158725	47158851	47158289	47158331	47158992	47159277
5167	"ENSDARG00000012944"	"myhz2"	chr5	+	32207807	32208026	32206516	32206553	32208147	32208291
5170	"ENSDARG00000098753"	"elmo1"	chr19	-	33993471	33993512	33989648	33989721	33996145	33996277
5171	"ENSDARG00000057772"	"march7"	chr6	-	11784491	11784540	11781230	11782081	11784682	11784784
5172	"ENSDARG00000057772"	"march7"	chr6	-	11800224	11800421	11797786	11797942	11812062	11812224
5173	"ENSDARG00000096375"	"march7"	chr6	-	11766935	11767059	11765340	11766771	11767192	11767306
5174	"ENSDARG00000000651"	"osgepl1"	chr9	+	41041722	41042110	41040293	41040596	41042475	41042680
5176	"ENSDARG00000005359"	"sucla2"	chr6	+	10051779	10051900	10049967	10050110	10054258	10054347
5177	"ENSDARG00000010029"	"spon1a"	chr18	+	28651309	28651458	28635760	28635883	28821745	28821810
5178	"ENSDARG00000010029"	"spon1a"	chr18	+	28872639	28872807	28867238	28867409	28873270	28873435
5179	"ENSDARG00000061021"	"fam160a1a"	chr1	+	24500756	24501698	24496293	24496493	24503615	24503794
5180	"ENSDARG00000061021"	"fam160a1a"	chr1	+	24503615	24503794	24500756	24501698	24507986	24508101
5181	"ENSDARG00000097193"	"si:dkey-28n18.9"	chr6	-	40426261	40426345	40425379	40425454	40427720	40427848
5182	"ENSDARG00000056122"	"gdi1"	chr23	-	26066574	26066629	26063148	26065315	26067465	26067610
5183	"ENSDARG00000056122"	"gdi1"	chr23	-	26073967	26074166	26069281	26069413	26074241	26074376
5184	"ENSDARG00000023858"	"ccdc174"	chr6	-	40434123	40434224	40432820	40432879	40434597	40434705
5185	"ENSDARG00000077095"	"si:ch211-160o17.4"	chr11	+	2660027	2660147	2656748	2656872	2660587	2660674
5186	"ENSDARG00000077095"	"si:ch211-160o17.4"	chr11	+	2664414	2664601	2661412	2661563	2665155	2665274
5188	"ENSDARG00000077095"	"si:ch211-160o17.4"	chr11	+	2675368	2675521	2673495	2673656	2676972	2677116
5189	"ENSDARG00000078022"	"fyco1b"	chr2	+	50737219	50737363	50733879	50733986	50737939	50738030
5191	"ENSDARG00000042141"	"myo6b"	chr17	-	36745144	36745274	36744919	36745010	36745439	36745517
5193	"ENSDARG00000098706"	"si:ch73-236c18.7"	chr1	+	58472000	58472117	58470286	58470551	58472252	58474121
5194	"ENSDARG00000098706"	"si:ch73-236c18.7"	chr1	+	58472252	58474121	58472000	58472117	58474244	58474418
5195	"ENSDARG00000040455"	"unc50"	chr6	-	3989680	3989801	3987234	3987374	3992664	3992939
5196	"ENSDARG00000056549"	"vps26a"	chr13	-	23064729	23064886	23062417	23062582	23065231	23065307
5197	"ENSDARG00000073850"	"hdac7b"	chr6	-	38907091	38907176	38906750	38907008	38907262	38907396
5198	"ENSDARG00000073850"	"hdac7b"	chr6	-	38910914	38911002	38910531	38910651	38913750	38913806
5199	"ENSDARG00000073850"	"hdac7b"	chr6	-	38924493	38924560	38922961	38923035	38930450	38930726
5200	"ENSDARG00000073850"	"hdac7b"	chr6	-	38925428	38925519	38924493	38924560	38930450	38930726
5201	"ENSDARG00000056862"	"cep63"	chr6	+	27918365	27918452	27917991	27918189	27922158	27922361
5202	"ENSDARG00000035023"	"khdc4"	chr16	-	54793940	54794152	54787372	54787760	54794265	54794323
5203	"ENSDARG00000035023"	"khdc4"	chr16	-	54794265	54794323	54793940	54794152	54794510	54794571
5204	"ENSDARG00000035023"	"khdc4"	chr16	-	54794510	54794571	54794265	54794323	54794700	54794912
5205	"ENSDARG00000077882"	"ccn5"	chr23	+	25995726	25995943	25993685	25994026	25998039	25998288
5206	"ENSDARG00000020279"	"efcab7"	chr6	-	32029914	32030022	32029230	32029702	32032322	32032532
5207	"ENSDARG00000030656"	"sept3"	chr1	-	45624123	45624261	45622355	45622473	45627663	45627745
5208	"ENSDARG00000024492"	"col9a2"	chr19	+	38430285	38430321	38430028	38430082	38430775	38430799
5209	"ENSDARG00000024492"	"col9a2"	chr19	+	38430775	38430799	38430285	38430321	38432853	38432907
5210	"ENSDARG00000024492"	"col9a2"	chr19	+	38439856	38439913	38435387	38435438	38441843	38441897
5211	"ENSDARG00000024492"	"col9a2"	chr19	+	38447276	38447330	38445535	38445589	38447404	38447458
5212	"ENSDARG00000024492"	"col9a2"	chr19	+	38453984	38454038	38447691	38447745	38454522	38454567
5213	"ENSDARG00000024492"	"col9a2"	chr19	+	38454522	38454567	38453984	38454038	38456137	38456191
5214	"ENSDARG00000024492"	"col9a2"	chr19	+	38462595	38462650	38460566	38460713	38464504	38464693
5215	"ENSDARG00000077698"	"rsad1"	chr3	+	50155540	50155674	50155244	50155459	50156178	50156383
5216	"ENSDARG00000077698"	"rsad1"	chr3	+	50159344	50159375	50156178	50156383	50159474	50159710
5217	"ENSDARG00000038866"	"trappc8"	chr20	-	6325833	6325976	6312648	6312738	6341336	6341438
5218	"ENSDARG00000038866"	"trappc8"	chr20	-	6396947	6397056	6386615	6386810	6410790	6411015
5219	"ENSDARG00000038866"	"trappc8"	chr20	-	6417510	6417661	6417318	6417419	6421798	6421914
5220	"ENSDARG00000038866"	"trappc8"	chr20	-	6447673	6447757	6438421	6438511	6465659	6465854
5222	"ENSDARG00000014761"	"mfsd6l"	chr3	+	25850691	25850745	25849559	25849729	25850865	25852579
5223	"ENSDARG00000071197"	"usp40"	chr6	+	8654024	8654092	8652309	8653046	8655862	8655976
5224	"ENSDARG00000071197"	"usp40"	chr6	+	8666929	8667014	8666065	8666237	8668352	8668423
5225	"ENSDARG00000071197"	"usp40"	chr6	+	8668352	8668423	8666065	8666237	8669723	8670076
5229	"ENSDARG00000034768"	"phf3"	chr13	+	37656252	37656503	37653932	37654071	37656585	37656705
5230	"ENSDARG00000061896"	"slco2a1"	chr6	+	27643544	27643707	27640149	27640287	27646604	27646820
5231	"ENSDARG00000061896"	"slco2a1"	chr6	+	27649890	27649966	27647106	27647243	27653245	27653410
5233	"ENSDARG00000053547"	"jakmip2"	chr21	-	43044954	43045020	43043499	43043568	43045271	43045325
5235	"ENSDARG00000019897"	"gpat4"	chr10	-	41366246	41366326	41362389	41362988	41368338	41368467
5236	"ENSDARG00000019897"	"gpat4"	chr10	-	41373213	41373303	41371083	41371177	41376835	41376910
5237	"ENSDARG00000091734"	"traf3ip2l"	chr6	+	36880648	36881313	36878814	36878904	36887206	36887249
5239	"ENSDARG00000044278"	"synpr"	chr6	-	41228184	41228303	41225810	41226009	41229676	41229787
5240	"ENSDARG00000059794"	"kdm6al"	chr6	+	59854799	59854863	59854223	59854630	59862645	59862754
5241	"ENSDARG00000059794"	"kdm6al"	chr6	+	59862645	59862754	59854223	59854630	59865033	59865154
5242	"ENSDARG00000059794"	"kdm6al"	chr6	+	59873954	59874174	59872305	59872404	59877396	59877534
5244	"ENSDARG00000059794"	"kdm6al"	chr6	+	59889614	59889820	59884386	59884492	59889928	59889990
5245	"ENSDARG00000059794"	"kdm6al"	chr6	+	59892028	59892216	59891218	59891333	59892844	59892986
5246	"ENSDARG00000089326"	"arhgap20"	chr9	-	29532329	29532441	29529400	29530925	29532592	29532773
5247	"ENSDARG00000087873"	"eevs"	chr6	-	43442621	43442858	43442079	43442332	43448706	43449013
5248	"ENSDARG00000087873"	"eevs"	chr6	-	43445141	43445775	43442621	43442858	43448706	43449013
5249	"ENSDARG00000061804"	"si:ch211-194e15.5"	chr19	-	30900938	30901046	30897254	30900790	30901439	30901562
5251	"ENSDARG00000057833"	"gulp1b"	chr6	-	11508363	11508450	11504359	11504498	11512585	11512702
5252	"ENSDARG00000057833"	"gulp1b"	chr6	-	11540291	11540375	11512795	11512933	11614278	11614339
5253	"ENSDARG00000057833"	"gulp1b"	chr6	-	11540291	11540375	11523936	11523998	11614278	11614339
5254	"ENSDARG00000034685"	"tmem198b"	chr6	+	13862043	13862625	13852135	13852413	13866408	13866611
5255	"ENSDARG00000008969"	"fgb"	chr1	+	10052009	10052024	10051762	10051907	10053083	10053287
5256	"ENSDARG00000071198"	"fopnl"	chr6	-	8594609	8594694	8592038	8592177	8597271	8597469
5259	"ENSDARG00000063580"	"ppp1r9ala"	chr9	+	3122026	3122215	3113210	3113400	3124663	3124717
5261	"ENSDARG00000061854"	"lman2"	chr14	-	26415743	26415905	26414600	26414715	26417085	26417168
5262	"ENSDARG00000061854"	"lman2"	chr14	-	26417085	26417168	26415743	26415905	26419131	26419249
5264	"ENSDARG00000101791"	"kyat3"	chr6	+	25261924	25262069	25261565	25261630	25263790	25263940
5265	"ENSDARG00000101791"	"kyat3"	chr6	+	25265599	25265686	25265438	25265512	25265825	25266058
5266	"ENSDARG00000045911"	"tulp4a"	chr4	+	348162	348387	347532	347690	349106	349341
5267	"ENSDARG00000090213"	"rheb"	chr24	-	41319538	41319586	41318131	41318213	41319978	41320037
5268	"ENSDARG00000104071"	"hikeshi"	chr1	+	37983	38221	36551	36878	38492	38644
5269	"ENSDARG00000104071"	"hikeshi"	chr1	+	38492	38644	37983	38221	38757	38876
5270	"ENSDARG00000057276"	"iqca1"	chr6	+	15887384	15887562	15871623	15871823	15889643	15889882
5271	"ENSDARG00000004211"	"ccdc106a"	chr16	-	17647086	17647317	17646225	17646432	17647735	17647786
5272	"ENSDARG00000004211"	"ccdc106a"	chr16	-	17653549	17653651	17649717	17649903	17653778	17653856
5273	"ENSDARG00000059836"	"ddit3"	chr6	+	58917361	58917428	58915888	58916005	58917807	58918011
5274	"ENSDARG00000054963"	"alg1"	chr3	+	28864951	28865041	28861111	28861260	28865469	28865580
5275	"ENSDARG00000054963"	"alg1"	chr3	+	28865469	28865580	28864951	28865041	28865756	28865878
5276	"ENSDARG00000043079"	NA	chr8	+	53939425	53939565	53928471	53928561	53939895	53940035
