ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
12072	"ENSDARG00000030789"	"ddx18"	chr9	+	38348635	38348788	38348636	38348788	38348401	38348563
12073	"ENSDARG00000030789"	"ddx18"	chr9	+	38348635	38348788	38348677	38348788	38348401	38348563
12074	"ENSDARG00000030789"	"ddx18"	chr9	+	38348636	38348788	38348677	38348788	38348401	38348563
12075	"ENSDARG00000030789"	"ddx18"	chr9	+	38350747	38350819	38350762	38350819	38348875	38348989
12076	"ENSDARG00000004687"	"acaa1"	chr24	+	20326759	20326839	20326770	20326839	20326538	20326596
12077	"ENSDARG00000004687"	"acaa1"	chr24	+	20328948	20329150	20328970	20329150	20328702	20328893
12078	"ENSDARG00000059897"	"ntrk2a"	chr8	+	49818758	49818871	49818776	49818871	49803987	49804087
12079	"ENSDARG00000059897"	"ntrk2a"	chr8	+	49854340	49854581	49854380	49854581	49851110	49851283
12080	"ENSDARG00000001220"	"mycbp2"	chr9	-	17060591	17060726	17060591	17060720	17060830	17060932
12081	"ENSDARG00000001220"	"mycbp2"	chr9	-	17076821	17076887	17076821	17076883	17076986	17077211
12082	"ENSDARG00000001220"	"mycbp2"	chr9	-	17080831	17081031	17080831	17081028	17081921	17082079
12083	"ENSDARG00000001220"	"mycbp2"	chr9	-	17113277	17113418	17113277	17113310	17117059	17117176
12084	"ENSDARG00000001220"	"mycbp2"	chr9	-	17127000	17127176	17127000	17127173	17127249	17127299
12085	"ENSDARG00000001220"	"mycbp2"	chr9	-	17127000	17127191	17127000	17127173	17127249	17127299
12086	"ENSDARG00000001220"	"mycbp2"	chr9	-	17127000	17127191	17127000	17127176	17127249	17127299
12087	"ENSDARG00000001220"	"mycbp2"	chr9	-	17130873	17131096	17130873	17131045	17134119	17134338
12088	"ENSDARG00000001220"	"mycbp2"	chr9	-	17161074	17161158	17161074	17161156	17161252	17161387
12089	"ENSDARG00000001220"	"mycbp2"	chr9	-	17179985	17180096	17179985	17180072	17182463	17182609
12090	"ENSDARG00000001220"	"mycbp2"	chr9	-	17183627	17183838	17183627	17183832	17185417	17185576
12091	"ENSDARG00000001220"	"mycbp2"	chr9	-	17205695	17205834	17205695	17205802	17217476	17217550
12092	"ENSDARG00000043643"	"ehbp1"	chr17	+	24185850	24186116	24186007	24186116	24182202	24182286
12093	"ENSDARG00000043643"	"ehbp1"	chr17	+	24209335	24209514	24209340	24209514	24186007	24186242
12094	"ENSDARG00000043643"	"ehbp1"	chr17	+	24254399	24254579	24254408	24254579	24247536	24247705
12095	"ENSDARG00000008255"	"cnot6a"	chr21	-	32779969	32780114	32779969	32780106	32781518	32781612
12096	"ENSDARG00000060345"	"apoda.1"	chr2	-	37207798	37208293	37207798	37208223	37208409	37208495
12097	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208493	37208409	37208490	37208572	37208694
12098	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208494	37208409	37208490	37208572	37208694
12099	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208495	37208409	37208490	37208572	37208694
12100	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208511	37208409	37208490	37208572	37208694
12101	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208494	37208409	37208493	37208572	37208694
12102	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208495	37208409	37208493	37208572	37208694
12103	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208511	37208409	37208493	37208572	37208694
12104	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208495	37208409	37208494	37208572	37208694
12105	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208511	37208409	37208494	37208572	37208694
12106	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208409	37208511	37208409	37208495	37208572	37208694
12107	"ENSDARG00000060345"	"apoda.1"	chr2	-	37208572	37208694	37208572	37208693	37208786	37208906
12108	"ENSDARG00000099510"	"cnn3a"	chr24	-	31174070	31174187	31174070	31174135	31174270	31174408
12109	"ENSDARG00000078842"	"tns1a"	chr6	-	20771017	20771109	20771017	20771089	20771258	20771336
12110	"ENSDARG00000078842"	"tns1a"	chr6	-	20771017	20771277	20771017	20771089	20771451	20771547
12111	"ENSDARG00000078842"	"tns1a"	chr6	-	20771258	20771336	20771258	20771277	20771451	20771547
12112	"ENSDARG00000078842"	"tns1a"	chr6	-	20783343	20783427	20783343	20783413	20784157	20784233
12113	"ENSDARG00000078842"	"tns1a"	chr6	-	20790748	20790879	20790748	20790808	20801859	20801976
12114	"ENSDARG00000078842"	"tns1a"	chr6	-	20802059	20802128	20802059	20802125	20802225	20802355
12115	"ENSDARG00000078842"	"tns1a"	chr6	-	20814240	20814348	20814240	20814324	20814412	20814477
12116	"ENSDARG00000078842"	"tns1a"	chr6	-	20822844	20822894	20822844	20822891	20823356	20823407
12117	"ENSDARG00000052176"	"shfl"	chr3	-	53500417	53500585	53500417	53500573	53500675	53500711
12118	"ENSDARG00000070590"	"nt5c1ab"	chr17	-	43551481	43551945	43551481	43551574	43558124	43558494
12119	"ENSDARG00000053505"	"fbxo22"	chr7	+	29966810	29966976	29966836	29966976	29964867	29965020
12120	"ENSDARG00000008979"	"golga1"	chr8	-	41478626	41478729	41478626	41478699	41478811	41478901
12121	"ENSDARG00000008979"	"golga1"	chr8	-	41485965	41486061	41485965	41486058	41488526	41488652
12122	"ENSDARG00000014302"	"brinp2"	chr2	-	34460844	34461023	34460844	34461021	34464827	34465018
12123	"ENSDARG00000014302"	"brinp2"	chr2	-	34460844	34461026	34460844	34461021	34464827	34465018
12124	"ENSDARG00000014302"	"brinp2"	chr2	-	34460844	34461026	34460844	34461023	34464827	34465018
12125	"ENSDARG00000051986"	"ndufs8a"	chr1	+	44818661	44818759	44818669	44818759	44816336	44816402
12126	"ENSDARG00000078825"	"bub1ba"	chr20	+	53485976	53486092	53485979	53486092	53484298	53484422
12127	"ENSDARG00000078825"	"bub1ba"	chr20	+	53490828	53490866	53490831	53490866	53486018	53486092
12128	"ENSDARG00000078825"	"bub1ba"	chr20	+	53492186	53492224	53492189	53492224	53491002	53491078
12129	"ENSDARG00000078825"	"bub1ba"	chr20	+	53492189	53492428	53492352	53492428	53491002	53491078
12130	"ENSDARG00000002523"	"hsdl2"	chr10	+	11265209	11265403	11265213	11265403	11261575	11261631
12131	"ENSDARG00000002523"	"hsdl2"	chr10	+	11265209	11265403	11265331	11265403	11261575	11261631
12132	"ENSDARG00000002523"	"hsdl2"	chr10	+	11265213	11265403	11265331	11265403	11261575	11261631
12133	"ENSDARG00000002523"	"hsdl2"	chr10	+	11265209	11265403	11265237	11265403	11261575	11262000
12134	"ENSDARG00000002523"	"hsdl2"	chr10	+	11267502	11267666	11267506	11267666	11265386	11265403
12135	"ENSDARG00000002523"	"hsdl2"	chr10	+	11279238	11279303	11279276	11279303	11278850	11279045
12136	"ENSDARG00000002523"	"hsdl2"	chr10	+	11280116	11280245	11280118	11280245	11279418	11279559
12137	"ENSDARG00000063665"	"mat2al"	chr10	-	4972897	4973031	4972897	4972994	4975366	4975549
12138	"ENSDARG00000063665"	"mat2al"	chr10	-	4977599	4977711	4977599	4977671	4979243	4979366
12139	"ENSDARG00000063665"	"mat2al"	chr10	-	4977599	4977712	4977599	4977671	4979243	4979366
12140	"ENSDARG00000063665"	"mat2al"	chr10	-	4977599	4977712	4977599	4977711	4979243	4979366
12141	"ENSDARG00000113599"	"hbbe1.1"	chr3	+	55114346	55114569	55114348	55114569	55114096	55114245
12142	"ENSDARG00000113599"	"hbbe1.1"	chr3	+	55114663	55114874	55114702	55114874	55114346	55114569
12143	"ENSDARG00000074384"	"slc12a8"	chr9	+	38645181	38645328	38645214	38645328	38644975	38645067
12144	"ENSDARG00000076297"	"nfatc3a"	chr7	-	34865808	34865949	34865808	34865947	34866054	34866227
12145	"ENSDARG00000062817"	"crym"	chr12	+	10448521	10448831	10448594	10448831	10448241	10448436
12146	"ENSDARG00000062817"	"crym"	chr12	+	10457841	10457963	10457862	10457963	10455199	10455383
12147	"ENSDARG00000054433"	"yipf6"	chr5	+	35749446	35749707	35749666	35749707	35748830	35748959
12148	"ENSDARG00000042509"	"glod4"	chr15	-	16178774	16179086	16178774	16179059	16179166	16179253
12149	"ENSDARG00000043105"	"qtrt1"	chr3	-	47118443	47118551	47118443	47118534	47119649	47119725
12150	"ENSDARG00000043105"	"qtrt1"	chr3	-	47118443	47118553	47118443	47118534	47119649	47119725
12151	"ENSDARG00000043105"	"qtrt1"	chr3	-	47118443	47118553	47118443	47118551	47119649	47119725
12152	"ENSDARG00000036541"	"rhbdf1a"	chr3	-	54907571	54907635	54907571	54907624	54907719	54907820
12153	"ENSDARG00000036541"	"rhbdf1a"	chr3	-	54910525	54910637	54910525	54910581	54911800	54912052
12154	"ENSDARG00000036541"	"rhbdf1a"	chr3	-	54921654	54921776	54921654	54921773	54922674	54922814
12155	"ENSDARG00000022564"	NA	chr18	-	27313737	27313798	27313737	27313794	27313904	27313988
12156	"ENSDARG00000101018"	"ptdss2"	chr25	+	7552940	7553108	7552962	7553108	7552474	7552589
12157	"ENSDARG00000057209"	"plppr5a"	chr2	-	20303991	20304124	20303991	20304088	20323531	20323901
12158	"ENSDARG00000087538"	"kif3a"	chr14	+	23994086	23994197	23994090	23994197	23993813	23993994
12159	"ENSDARG00000087538"	"kif3a"	chr14	+	23995884	23995938	23995887	23995938	23994277	23994403
12160	"ENSDARG00000042368"	"kif26aa"	chr20	+	27533351	27533535	27533357	27533535	27531585	27531848
12161	"ENSDARG00000010789"	"homer3b"	chr11	+	13445929	13446086	13445936	13446086	13424115	13424559
12162	"ENSDARG00000010789"	"homer3b"	chr11	+	13452310	13452439	13452331	13452439	13448744	13448876
12163	"ENSDARG00000010789"	"homer3b"	chr11	+	13463652	13463699	13463690	13463699	13452331	13452439
12164	"ENSDARG00000011299"	"blzf1"	chr1	+	494539	495018	494952	495018	494340	494382
12165	"ENSDARG00000052139"	"notch3"	chr3	-	53538568	53538802	53538568	53538690	53540071	53540217
12166	"ENSDARG00000039116"	"nr5a5"	chr3	-	53457522	53457781	53457522	53457764	53457858	53458006
12167	"ENSDARG00000060069"	"isoc1"	chr10	+	16559136	16559501	16559384	16559501	16557262	16557466
12168	"ENSDARG00000005993"	"prc1b"	chr7	-	50364345	50364579	50364345	50364432	50366572	50366695
12169	"ENSDARG00000005993"	"prc1b"	chr7	-	50366572	50366706	50366572	50366695	50366778	50366911
12170	"ENSDARG00000032129"	"gtf2f1"	chr3	-	33930758	33930900	33930758	33930897	33931163	33931237
12171	"ENSDARG00000032129"	"gtf2f1"	chr3	-	33930758	33930900	33930758	33930897	33931166	33931237
12172	"ENSDARG00000032129"	"gtf2f1"	chr3	-	33931163	33931237	33931163	33931233	33932138	33932270
12173	"ENSDARG00000032129"	"gtf2f1"	chr3	-	33932138	33932290	33932138	33932270	33932374	33932433
12174	"ENSDARG00000032129"	"gtf2f1"	chr3	-	33936711	33936982	33936711	33936905	33937507	33937580
12175	"ENSDARG00000032129"	"gtf2f1"	chr3	-	33937507	33937580	33937507	33937578	33937700	33937756
12176	"ENSDARG00000017794"	"sdr16c5b"	chr7	+	58701729	58701861	58701823	58701861	58700049	58700390
12177	"ENSDARG00000034043"	"irx5a"	chr7	-	35708299	35708705	35708299	35708680	35709737	35710263
12178	"ENSDARG00000052150"	"pbx4"	chr3	+	53052733	53052924	53052741	53052924	53047853	53048098
12179	"ENSDARG00000052150"	"pbx4"	chr3	+	53052741	53053152	53053016	53053152	53047853	53048098
12180	"ENSDARG00000052150"	"pbx4"	chr3	+	53068735	53068848	53068768	53068848	53061758	53061915
12181	"ENSDARG00000060207"	"traf7"	chr3	+	35618268	35618302	35618282	35618302	35617910	35618003
12182	"ENSDARG00000103672"	"cirbpa"	chr2	+	58845367	58845497	58845373	58845497	58845143	58845294
12183	"ENSDARG00000103672"	"cirbpa"	chr2	+	58845367	58845497	58845454	58845497	58845143	58845294
12184	"ENSDARG00000103672"	"cirbpa"	chr2	+	58845373	58845497	58845454	58845497	58845143	58845294
12185	"ENSDARG00000103672"	"cirbpa"	chr2	+	58846457	58846513	58846459	58846513	58845367	58845497
12186	"ENSDARG00000103672"	"cirbpa"	chr2	+	58847964	58848084	58848065	58848084	58846457	58846513
12187	"ENSDARG00000103672"	"cirbpa"	chr2	+	58848197	58848884	58848581	58848884	58846457	58846513
12188	"ENSDARG00000103672"	"cirbpa"	chr2	+	58848197	58848884	58848661	58848884	58846457	58846513
12189	"ENSDARG00000103672"	"cirbpa"	chr2	+	58848581	58848884	58848661	58848884	58846457	58846513
12190	"ENSDARG00000020834"	"si:dkey-230p4.1"	chr9	+	12925265	12925409	12925286	12925409	12921738	12921919
12191	"ENSDARG00000057032"	"ppm1nb"	chr21	-	21370311	21370424	21370311	21370366	21370561	21370679
12192	"ENSDARG00000057032"	"ppm1nb"	chr21	-	21370311	21370426	21370311	21370366	21370561	21370679
12193	"ENSDARG00000057032"	"ppm1nb"	chr21	-	21370311	21370426	21370311	21370424	21370561	21370679
12194	"ENSDARG00000057032"	"ppm1nb"	chr21	-	21371856	21372105	21371856	21372090	21372540	21373242
12195	"ENSDARG00000090871"	"si:dkey-210j14.4"	chr3	-	52669964	52670082	52669964	52670075	52672271	52672378
12196	"ENSDARG00000063555"	NA	chr12	-	3773648	3773896	3773648	3773881	3774155	3774520
12197	"ENSDARG00000063555"	NA	chr12	-	3774155	3774520	3774155	3774518	3777830	3777981
12198	"ENSDARG00000061985"	"rbm47"	chr1	-	19361164	19361355	19361164	19361301	19363874	19364078
12199	"ENSDARG00000061985"	"rbm47"	chr1	-	19363874	19364081	19363874	19364078	19366019	19366488
12200	"ENSDARG00000114159"	"FO904989.1"	chr19	-	2411329	2411599	2411329	2411539	2418997	2419054
12201	"ENSDARG00000089883"	"si:dkey-210j14.3"	chr3	-	52641736	52642294	52641736	52642225	52642372	52642496
12202	"ENSDARG00000026902"	"cryzl1"	chr1	+	47099267	47099288	47099275	47099288	47098846	47098958
12203	"ENSDARG00000026902"	"cryzl1"	chr1	+	47099267	47099570	47099471	47099570	47098846	47098958
12204	"ENSDARG00000026902"	"cryzl1"	chr1	+	47099275	47099570	47099471	47099570	47098846	47098958
12205	"ENSDARG00000026902"	"cryzl1"	chr1	+	47101521	47101627	47101557	47101627	47101326	47101439
12206	"ENSDARG00000026902"	"cryzl1"	chr1	+	47104325	47104371	47104333	47104371	47101521	47101627
12207	"ENSDARG00000043213"	"adam17a"	chr17	-	35253488	35253528	35253488	35253525	35256195	35256249
12208	"ENSDARG00000043213"	"adam17a"	chr17	-	35269986	35270100	35269986	35270085	35271314	35271401
12209	"ENSDARG00000007098"	"itm2ba"	chr6	-	10017987	10018191	10017987	10018138	10018278	10018389
12210	"ENSDARG00000007098"	"itm2ba"	chr6	-	10017987	10018209	10017987	10018138	10018278	10018389
12211	"ENSDARG00000007098"	"itm2ba"	chr6	-	10017987	10018209	10017987	10018191	10018278	10018389
12212	"ENSDARG00000007098"	"itm2ba"	chr6	-	10018278	10018389	10018278	10018387	10020000	10020216
12213	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020150	10020000	10020112	10022170	10022302
12214	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020159	10020000	10020112	10022170	10022302
12215	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020213	10020000	10020112	10022170	10022302
12216	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020216	10020000	10020112	10022170	10022302
12217	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020159	10020000	10020150	10022170	10022302
12218	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020213	10020000	10020150	10022170	10022302
12219	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020216	10020000	10020150	10022170	10022302
12220	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020213	10020000	10020159	10022170	10022302
12221	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020216	10020000	10020159	10022170	10022302
12222	"ENSDARG00000007098"	"itm2ba"	chr6	-	10020000	10020216	10020000	10020213	10022170	10022302
12223	"ENSDARG00000037905"	"cacna1aa"	chr3	-	33777610	33777812	33777610	33777809	33788360	33788474
12224	"ENSDARG00000037905"	"cacna1aa"	chr3	-	33784922	33784964	33784922	33784961	33788360	33788474
12225	"ENSDARG00000037905"	"cacna1aa"	chr3	-	33777610	33777812	33777610	33777809	33791647	33791783
12226	"ENSDARG00000037905"	"cacna1aa"	chr3	-	33784922	33784964	33784922	33784961	33791647	33791783
12227	"ENSDARG00000037905"	"cacna1aa"	chr3	-	33794245	33794355	33794245	33794331	33797332	33797436
12228	"ENSDARG00000037905"	"cacna1aa"	chr3	-	33818904	33819106	33818904	33819086	33820215	33820356
12229	"ENSDARG00000037905"	"cacna1aa"	chr3	-	33848839	33848896	33848839	33848893	33849127	33849243
12230	"ENSDARG00000093176"	"zgc:77118"	chr15	-	35118631	35118727	35118631	35118646	35122323	35122477
12231	"ENSDARG00000097451"	"chmp6a"	chr3	+	51677368	51677459	51677392	51677459	51677236	51677317
12232	"ENSDARG00000039150"	"lgmn"	chr13	-	36041820	36041888	36041820	36041887	36041971	36042142
12233	"ENSDARG00000039150"	"lgmn"	chr13	-	36043612	36043820	36043612	36043804	36044318	36044408
12234	"ENSDARG00000039150"	"lgmn"	chr13	-	36043612	36043822	36043612	36043804	36044318	36044408
12235	"ENSDARG00000039150"	"lgmn"	chr13	-	36043612	36043822	36043612	36043820	36044318	36044408
12236	"ENSDARG00000039150"	"lgmn"	chr13	-	36044318	36044408	36044318	36044405	36045307	36045426
12237	"ENSDARG00000039150"	"lgmn"	chr13	-	36045307	36045426	36045307	36045425	36045515	36045582
12238	"ENSDARG00000039150"	"lgmn"	chr13	-	36047383	36047488	36047383	36047465	36048622	36048720
12239	"ENSDARG00000039150"	"lgmn"	chr13	-	36047383	36047504	36047383	36047488	36048622	36048720
12240	"ENSDARG00000044521"	"eef1b2"	chr6	-	13196619	13196656	13196619	13196653	13198216	13198261
12241	"ENSDARG00000044521"	"eef1b2"	chr6	-	13198216	13198261	13198216	13198257	13199870	13199967
12242	"ENSDARG00000044521"	"eef1b2"	chr6	-	13201011	13201213	13201011	13201212	13201328	13201977
12243	"ENSDARG00000044521"	"eef1b2"	chr6	-	13201011	13201221	13201011	13201212	13201328	13201977
12244	"ENSDARG00000044521"	"eef1b2"	chr6	-	13201011	13201221	13201011	13201213	13201328	13201977
12245	"ENSDARG00000044521"	"eef1b2"	chr6	-	13201011	13201459	13201011	13201452	13204570	13204634
12246	"ENSDARG00000044521"	"eef1b2"	chr6	-	13201328	13201454	13201328	13201452	13204570	13204634
12247	"ENSDARG00000044521"	"eef1b2"	chr6	-	13201328	13201746	13201328	13201452	13204570	13204634
12248	"ENSDARG00000044521"	"eef1b2"	chr6	-	13201328	13201459	13201328	13201454	13204570	13204634
12249	"ENSDARG00000044521"	"eef1b2"	chr6	-	13201328	13201746	13201328	13201454	13204570	13204634
12250	"ENSDARG00000044521"	"eef1b2"	chr6	-	13201328	13201746	13201328	13201459	13204570	13204634
12251	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204559	13204634	13204559	13204633	13204818	13205264
12252	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204818	13204991	13204818	13204948	13205141	13205164
12253	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204559	13204948	13204559	13204634	13205141	13205264
12254	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204559	13204940	13204559	13204634	13205141	13205265
12255	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204559	13204991	13204559	13204634	13205141	13205265
12256	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204559	13204991	13204559	13204940	13205141	13205265
12257	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204820	13205264	13204820	13204948	13205892	13206039
12258	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204818	13205164	13204818	13204948	13205892	13206255
12259	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204818	13205263	13204818	13204948	13205892	13206255
12260	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204818	13205263	13204818	13205164	13205892	13206255
12261	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204820	13205264	13204820	13205164	13205892	13206255
12262	"ENSDARG00000044521"	"eef1b2"	chr6	-	13204820	13205264	13204820	13205263	13205892	13206255
12263	"ENSDARG00000075225"	"si:ch211-223a10.1"	chr13	+	31085094	31085169	31085107	31085169	31074755	31074888
12264	"ENSDARG00000075225"	"si:ch211-223a10.1"	chr13	+	31087107	31087285	31087122	31087285	31086957	31087031
12265	"ENSDARG00000069175"	"vps4b"	chr2	-	13257678	13257819	13257678	13257752	13258993	13259213
12266	"ENSDARG00000069175"	"vps4b"	chr2	-	13258993	13259213	13258993	13259181	13261620	13261702
12267	"ENSDARG00000069175"	"vps4b"	chr2	-	13265084	13265549	13265084	13265233	13266258	13266378
12268	"ENSDARG00000069175"	"vps4b"	chr2	-	13265515	13265672	13265515	13265549	13266258	13266378
12269	"ENSDARG00000069175"	"vps4b"	chr2	-	13267665	13267777	13267665	13267773	13268336	13268564
12270	"ENSDARG00000086228"	"si:dkey-120c6.5"	chr3	-	50143738	50144093	50143738	50143843	50145817	50145940
12271	"ENSDARG00000086228"	"si:dkey-120c6.5"	chr3	-	50145817	50145940	50145817	50145937	50146634	50146854
12272	"ENSDARG00000086228"	"si:dkey-120c6.5"	chr3	-	50145817	50145970	50145817	50145937	50146634	50146854
12273	"ENSDARG00000086228"	"si:dkey-120c6.5"	chr3	-	50145817	50145970	50145817	50145940	50146634	50146854
12274	"ENSDARG00000053467"	"gtpbp1"	chr3	+	33443788	33443900	33443839	33443900	33440614	33441059
12275	"ENSDARG00000053467"	"gtpbp1"	chr3	+	33443788	33444115	33443990	33444115	33440614	33441059
12276	"ENSDARG00000053467"	"gtpbp1"	chr3	+	33443839	33444115	33443990	33444115	33440614	33441059
12277	"ENSDARG00000053467"	"gtpbp1"	chr3	+	33449287	33449432	33449322	33449432	33449102	33449217
12278	"ENSDARG00000053467"	"gtpbp1"	chr3	+	33455688	33455850	33455742	33455850	33452070	33452249
12279	"ENSDARG00000053467"	"gtpbp1"	chr3	+	33456100	33456139	33456104	33456139	33455688	33455850
12280	"ENSDARG00000051761"	"trim44"	chr25	-	37335432	37335854	37335432	37335852	37337874	37338048
12281	"ENSDARG00000028889"	"ndufb10"	chr3	-	18407161	18407301	18407161	18407299	18409484	18409623
12282	"ENSDARG00000028889"	"ndufb10"	chr3	-	18407161	18407323	18407161	18407299	18409484	18409623
12283	"ENSDARG00000028889"	"ndufb10"	chr3	-	18407161	18407323	18407161	18407301	18409484	18409623
12284	"ENSDARG00000102245"	"tk1"	chr11	+	45155042	45155156	45155044	45155156	45153513	45153545
12285	"ENSDARG00000102245"	"tk1"	chr11	+	45155042	45155156	45155069	45155156	45153513	45153545
12286	"ENSDARG00000102245"	"tk1"	chr11	+	45155044	45155156	45155069	45155156	45153513	45153545
12287	"ENSDARG00000102245"	"tk1"	chr11	+	45155944	45158055	45157902	45158055	45155710	45155830
12288	"ENSDARG00000055527"	"cmn"	chr12	+	13132215	13132687	13132663	13132687	13130082	13130133
12289	"ENSDARG00000055527"	"cmn"	chr12	+	13131401	13131458	13131404	13131458	13131257	13131305
12290	"ENSDARG00000055527"	"cmn"	chr12	+	13134937	13134991	13134970	13134991	13133134	13133182
12291	"ENSDARG00000055527"	"cmn"	chr12	+	13136046	13136265	13136211	13136265	13133134	13133182
12292	"ENSDARG00000055527"	"cmn"	chr12	+	13135229	13135292	13135244	13135292	13135112	13135163
12293	"ENSDARG00000055527"	"cmn"	chr12	+	13135229	13135481	13135427	13135481	13135112	13135163
12294	"ENSDARG00000055527"	"cmn"	chr12	+	13135244	13135615	13135427	13135615	13135112	13135163
12295	"ENSDARG00000055527"	"cmn"	chr12	+	13137379	13137632	13137394	13137632	13137204	13137258
12296	"ENSDARG00000055527"	"cmn"	chr12	+	13140827	13140884	13140839	13140884	13140629	13140683
12297	"ENSDARG00000055527"	"cmn"	chr12	+	13142094	13142153	13142117	13142153	13141967	13142027
12298	"ENSDARG00000055527"	"cmn"	chr12	+	13146021	13146081	13146030	13146081	13145408	13145477
12299	"ENSDARG00000055527"	"cmn"	chr12	+	13146021	13146081	13146033	13146081	13145408	13145477
12300	"ENSDARG00000055527"	"cmn"	chr12	+	13146030	13146081	13146033	13146081	13145408	13145477
12301	"ENSDARG00000055527"	"cmn"	chr12	+	13160011	13160086	13160014	13160086	13151884	13151953
12302	"ENSDARG00000055527"	"cmn"	chr12	+	13163393	13163444	13163398	13163444	13160559	13160805
12303	"ENSDARG00000069946"	"itga6b"	chr1	+	31038366	31038860	31038743	31038860	31036515	31036777
12304	"ENSDARG00000069946"	"itga6b"	chr1	+	31043566	31043730	31043568	31043730	31043402	31043464
12305	"ENSDARG00000069946"	"itga6b"	chr1	+	31052973	31053127	31052975	31053127	31052321	31052437
12306	"ENSDARG00000069946"	"itga6b"	chr1	+	31054873	31054976	31054878	31054976	31054706	31054784
12307	"ENSDARG00000069946"	"itga6b"	chr1	+	31056950	31057124	31056977	31057124	31054914	31054976
12308	"ENSDARG00000069946"	"itga6b"	chr1	+	31056950	31057124	31056988	31057124	31054914	31054976
12309	"ENSDARG00000069946"	"itga6b"	chr1	+	31056977	31057124	31056988	31057124	31054914	31054976
12310	"ENSDARG00000107441"	NA	chr12	-	3316973	3317120	3316973	3317117	3317223	3317315
12311	"ENSDARG00000107441"	NA	chr12	-	3320722	3320855	3320722	3320849	3321395	3321571
12312	"ENSDARG00000107441"	NA	chr12	-	3321661	3321785	3321661	3321754	3323442	3323576
12313	"ENSDARG00000038114"	"xpa"	chr1	+	12071920	12072086	12071922	12072086	12071585	12071691
12314	"ENSDARG00000100487"	"nploc4"	chr12	-	35958588	35958691	35958588	35958686	35960582	35960702
12315	"ENSDARG00000040407"	"usp22"	chr12	+	1511972	1512120	1511973	1512120	1511004	1511171
12316	"ENSDARG00000040407"	"usp22"	chr12	+	1521593	1521919	1521769	1521919	1521205	1521268
12317	"ENSDARG00000052617"	"raver1"	chr3	+	46580318	46580390	46580322	46580390	46580133	46580228
12318	"ENSDARG00000102482"	"zgc:165573"	chr21	-	32035974	32036106	32035974	32036076	32036457	32036597
12319	"ENSDARG00000013804"	"capns1b"	chr15	+	29117030	29117123	29117044	29117123	29116814	29116845
12320	"ENSDARG00000095614"	"cacna1eb"	chr2	+	1040036	1040249	1040039	1040249	1038881	1038962
12321	"ENSDARG00000095614"	"cacna1eb"	chr2	+	1060206	1060454	1060229	1060454	1057750	1058458
12322	"ENSDARG00000095614"	"cacna1eb"	chr2	+	1063396	1063526	1063402	1063526	1062655	1062824
12323	"ENSDARG00000070081"	"rspo3"	chr16	+	40314349	40314493	40314351	40314493	40314005	40314200
12324	"ENSDARG00000070081"	"rspo3"	chr16	+	40314349	40314493	40314383	40314493	40314005	40314200
12325	"ENSDARG00000070081"	"rspo3"	chr16	+	40314351	40314493	40314383	40314493	40314005	40314200
12326	"ENSDARG00000070081"	"rspo3"	chr16	+	40320144	40320230	40320156	40320230	40319922	40320066
12327	"ENSDARG00000069313"	"oxa1l"	chr7	-	19591082	19591163	19591082	19591155	19592989	19593152
12328	"ENSDARG00000069313"	"oxa1l"	chr7	-	19592989	19593152	19592989	19593104	19593280	19593385
12329	"ENSDARG00000044615"	"zak"	chr6	+	6947361	6947733	6947646	6947733	6944530	6944668
12330	"ENSDARG00000044615"	"zak"	chr6	+	6957801	6957908	6957806	6957908	6955392	6955467
