ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1748	"ENSDARG00000000966"	"ncor2"	chr8	-	43459482	43459549	43465600	43465653	43459097	43459270	43471931	43471988	1748	7,13,3,4,12,17	20,14,10,1,14,14	10,11,18,15,22,17	14,9,35,14,32,16	202	216	0.918251606745	1.0	0.272,0.498,0.243,0.811,0.478,0.565	0.433,0.567,0.355,0.534,0.424,0.532	0.004
1749	"ENSDARG00000092693"	"tpt1"	chr1	-	34710949	34711055	34711583	34711771	34708683	34708800	34713598	34713707	1749	3695,3649,3196,5824,3977,5859	7106,6263,5581,10831,7353,10960	3613,4009,5913,4296,6164,5309	5923,7148,10295,7200,11265,10261	337	255	0.562157897625	1.0	0.282,0.306,0.302,0.289,0.29,0.288	0.316,0.298,0.303,0.311,0.293,0.281	-0.008
1750	"ENSDARG00000045064"	"ablim1b"	chr12	+	30192451	30192610	30196240	30196285	30189714	30189792	30196749	30196788	1750	162,147,59,39,161,162	1,2,2,2,5,2	90,174,200,116,153,147	0,1,1,2,4,1	308	194	0.176497006756	1.0	0.99,0.979,0.949,0.925,0.953,0.981	1.0,0.991,0.992,0.973,0.96,0.989	-0.021
1751	"ENSDARG00000045064"	"ablim1b"	chr12	+	30192451	30192610	30196749	30196788	30189714	30189792	30198505	30198541	1751	116,101,47,28,121,111	14,18,8,7,17,14	49,113,156,78,100,118	3,15,22,13,14,14	308	188	0.496878049513	1.0	0.835,0.774,0.782,0.709,0.813,0.829	0.909,0.821,0.812,0.786,0.813,0.837	-0.039
1752	"ENSDARG00000045064"	"ablim1b"	chr12	+	30196240	30196285	30196749	30196788	30192451	30192610	30198505	30198541	1752	3,2,2,0,3,0	65,69,20,19,66,65	4,2,3,10,11,5	47,79,74,51,69,50	194	188	0.000108921226045	0.0190536568366	0.043,0.027,0.088,0.0,0.042,0.0	0.076,0.024,0.038,0.16,0.134,0.088	-0.053
1753	"ENSDARG00000045064"	"ablim1b"	chr12	+	30204815	30204863	30207277	30207424	30200651	30200769	30207898	30207984	1753	17,20,9,7,18,28	66,49,21,17,74,61	18,22,31,15,34,18	48,47,94,23,45,67	197	296	0.243178164512	1.0	0.279,0.38,0.392,0.382,0.268,0.408	0.36,0.413,0.331,0.495,0.532,0.288	-0.052
1754	"ENSDARG00000067832"	"tle2c"	chr2	-	52359912	52359957	52361838	52361902	52357268	52357331	52364821	52364922	1754	18,17,13,22,17,30	9,13,8,12,18,26	14,10,27,14,35,26	17,4,13,7,27,23	213	194	0.888722638215	1.0	0.646,0.544,0.597,0.625,0.462,0.512	0.429,0.695,0.654,0.646,0.541,0.507	-0.014
1755	"ENSDARG00000074583"	"grid1a"	chr17	+	26352232	26352399	26354642	26354883	26346171	26346367	26361668	26363402	1755	19,19,10,27,10,24	12,11,8,19,16,22	15,25,30,22,38,27	13,27,34,24,21,22	316	390	0.614963944389	1.0	0.661,0.681,0.607,0.637,0.435,0.574	0.587,0.533,0.521,0.531,0.691,0.602	0.022
1756	"ENSDARG00000105088"	"tenm4"	chr15	-	10234516	10234615	10237365	10237440	10229582	10229818	10243652	10243899	1756	1,3,0,0,2,2	3,3,0,0,5,4	2,0,4,2,11,2	8,1,10,7,14,7	224	248	1	1.0	0.27,0.525,NA,NA,0.307,0.356	0.217,0.0,0.307,0.24,0.465,0.24	0.12
1757	"ENSDARG00000076862"	"gask1a"	chr16	-	8193077	8193181	8196048	8196171	8188187	8189698	8215867	8217151	1757	19,14,9,22,9,18	5,8,13,15,19,7	11,6,23,14,14,19	7,5,18,6,5,6	272	253	0.32913065078	1.0	0.779,0.619,0.392,0.577,0.306,0.705	0.594,0.527,0.543,0.685,0.723,0.747	-0.073
1758	"ENSDARG00000076862"	"gask1a"	chr16	-	8196048	8196171	8215867	8217151	8193077	8193181	8251676	8251985	1758	172,161,159,210,193,249	10,18,7,24,18,25	157,210,314,162,251,277	7,17,21,12,23,19	1433	272	0.282832879361	1.0	0.766,0.629,0.812,0.624,0.671,0.654	0.81,0.701,0.739,0.719,0.674,0.735	-0.037
1760	"ENSDARG00000052604"	"cpeb2"	chr23	+	2151067	2151118	2154967	2155141	2144119	2144210	2158018	2158108	1760	10,5,5,6,9,7	51,51,31,29,60,59	4,4,12,11,9,11	40,44,82,39,43,78	200	323	0.86851021216	1.0	0.241,0.137,0.207,0.25,0.195,0.161	0.139,0.128,0.191,0.313,0.253,0.186	-0.003
1761	"ENSDARG00000069956"	"pdlim2"	chr8	-	38204779	38204898	38250695	38250768	38197678	38197818	38253532	38253681	1761	4,15,7,18,18,14	21,20,15,19,18,21	5,14,19,6,16,11	13,13,18,16,24,18	222	268	0.834514195994	1.0	0.187,0.475,0.36,0.534,0.547,0.446	0.317,0.565,0.56,0.312,0.446,0.425	-0.013
1762	"ENSDARG00000059770"	"cpt1aa"	chr7	+	48811425	48811533	48814298	48814383	48811140	48811218	48815486	48815682	1762	18,18,13,35,24,40	22,9,1,16,13,24	10,22,28,36,39,23	11,22,24,13,19,22	257	234	0.284554917956	1.0	0.427,0.646,0.922,0.666,0.627,0.603	0.453,0.477,0.515,0.716,0.651,0.488	0.099
1763	"ENSDARG00000059770"	"cpt1aa"	chr7	+	48813851	48813939	48814298	48814383	48811425	48811533	48815486	48815682	1763	10,2,8,6,14,5	57,44,17,49,50,70	3,4,12,10,7,8	40,50,82,46,75,49	237	234	0.454886477289	1.0	0.148,0.043,0.317,0.108,0.217,0.066	0.069,0.073,0.126,0.177,0.084,0.139	0.039
1764	"ENSDARG00000056831"	"gng2"	chr13	+	12063318	12063400	12087534	12087647	12045491	12045613	12087963	12088518	1764	12,20,17,21,24,32	126,152,124,276,195,219	17,30,36,28,65,32	131,155,298,145,195,228	231	262	0.00183904366737	0.140267058847	0.097,0.13,0.135,0.079,0.122,0.142	0.128,0.18,0.121,0.18,0.274,0.137	-0.053
1765	"ENSDARG00000020898"	"cyb5r4"	chr16	+	3068050	3068160	3069716	3069870	3067133	3067343	3071222	3071323	1765	0,0,0,0,0,0	19,17,5,3,19,20	0,0,4,1,0,0	6,6,15,8,17,14	259	303	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.238,0.128,0.0,0.0	-0.061
1766	"ENSDARG00000001807"	"tnfrsf21"	chr20	-	35827606	35828131	35831682	35832325	35816446	35816712	35841216	35841570	1766	95,82,43,75,133,134	81,65,63,75,98,103	78,109,128,90,221,158	80,89,143,88,129,138	792	674	0.886431083717	1.0	0.5,0.518,0.367,0.46,0.536,0.525	0.453,0.51,0.432,0.465,0.593,0.494	-0.007
1767	"ENSDARG00000094526"	"ksr2"	chr5	-	12353720	12353762	12357531	12357700	12351074	12351141	12373392	12373502	1767	16,14,20,23,24,51	3,2,4,5,14,6	32,21,22,17,19,37	3,5,8,7,1,11	318	191	1	1.0	0.762,0.808,0.75,0.734,0.507,0.836	0.865,0.716,0.623,0.593,0.919,0.669	0.002
1768	"ENSDARG00000027495"	"elovl4b"	chr23	+	40418222	40418313	40420341	40420529	40410643	40410924	40422836	40422917	1768	32,45,30,45,46,72	80,76,58,93,104,101	44,38,59,34,51,57	85,72,112,95,91,139	240	337	0.487773612252	1.0	0.36,0.454,0.421,0.405,0.383,0.5	0.421,0.426,0.425,0.334,0.44,0.365	0.019
1769	"ENSDARG00000043673"	"si:dkey-174m14.3"	chr20	+	9396529	9396691	9408222	9408289	9355911	9355998	9412603	9412711	1769	15,16,5,8,12,17	11,11,6,15,12,12	14,17,23,7,17,19	10,16,22,10,27,24	311	216	0.488614556886	1.0	0.486,0.503,0.367,0.27,0.41,0.496	0.493,0.425,0.421,0.327,0.304,0.355	0.034
1770	"ENSDARG00000074638"	"loxhd1b"	chr8	-	728985	729171	737361	737570	727047	727175	744467	744594	1770	4,1,2,10,0,0	2,1,2,1,2,2	4,1,8,1,0,2	1,6,4,0,1,3	358	335	0.967985037806	1.0	0.652,0.483,0.483,0.903,0.0,0.0	0.789,0.135,0.652,1.0,0.0,0.384	-0.073
1771	"ENSDARG00000019253"	"rhag"	chr20	-	14031897	14032045	14034677	14034828	14028563	14028730	14039697	14039881	1771	288,184,242,282,363,332	270,234,218,335,426,357	253,339,471,282,413,364	202,315,430,293,463,394	300	297	0.174150419198	1.0	0.514,0.438,0.524,0.455,0.458,0.479	0.554,0.516,0.52,0.488,0.469,0.478	-0.026
1772	"ENSDARG00000061235"	"alg5"	chr10	-	34989077	34989229	34991547	34991607	34985169	34985255	34992354	34992428	1772	0,0,1,0,0,0	72,72,45,137,82,84	1,0,1,0,0,1	59,63,93,71,85,107	209	301	1	1.0	0.0,0.0,0.031,0.0,0.0,0.0	0.024,0.0,0.015,0.0,0.0,0.013	-0.003
1773	"ENSDARG00000037046"	"rad51b"	chr20	+	9485318	9485502	9498179	9498252	9479789	9479909	9519390	9519500	1773	1,1,2,6,4,10	2,0,1,0,0,0	4,2,9,0,4,4	3,5,2,0,0,0	333	222	1	1.0	0.25,1.0,0.571,1.0,1.0,1.0	0.471,0.211,0.75,NA,1.0,1.0	0.117
1774	"ENSDARG00000006332"	"snx14"	chr20	-	868598	868721	872683	872707	866368	866501	874772	874807	1774	18,11,11,20,11,19	3,1,0,2,1,4	4,20,16,17,23,25	0,1,2,3,1,6	173	272	0.743928454137	1.0	0.904,0.945,1.0,0.94,0.945,0.882	1.0,0.969,0.926,0.899,0.973,0.868	-0.003
1775	"ENSDARG00000027916"	"fntb"	chr20	+	28805960	28806025	28812148	28812221	28803641	28804152	28814833	28814925	1775	32,39,31,33,41,36	36,27,41,48,38,41	28,37,43,36,65,35	33,45,48,26,44,50	214	222	0.702762734036	1.0	0.48,0.6,0.44,0.416,0.528,0.477	0.468,0.46,0.482,0.59,0.605,0.421	-0.014
1776	"ENSDARG00000039684"	"sirt5"	chr20	-	7061936	7062090	7064651	7064723	7057544	7057632	7065795	7065929	1776	34,20,20,31,18,31	47,58,48,74,66,93	27,15,33,27,27,17	56,41,81,52,71,54	221	303	0.887655967858	1.0	0.498,0.321,0.364,0.365,0.272,0.314	0.398,0.334,0.358,0.416,0.343,0.301	-0.003
1777	"ENSDARG00000002391"	"tlcd1"	chr21	-	26083182	26083265	26088336	26088419	26080214	26080771	26089611	26089964	1777	35,19,25,30,24,34	23,15,21,33,20,34	19,13,33,21,33,27	9,19,10,17,21,30	232	232	0.388358974299	1.0	0.603,0.559,0.543,0.476,0.545,0.5	0.679,0.406,0.767,0.553,0.611,0.474	-0.044
1778	"ENSDARG00000032261"	"rngtt"	chr20	-	946658	946782	956894	956961	943878	944622	971216	971317	1778	15,8,13,19,19,25	51,40,23,60,40,65	13,15,21,11,10,12	30,38,40,29,41,59	216	273	0.895238848921	1.0	0.271,0.202,0.417,0.286,0.375,0.327	0.354,0.333,0.399,0.324,0.236,0.204	0.005
1779	"ENSDARG00000018192"	"ubr5"	chr16	-	52550430	52550586	52552282	52552367	52547065	52547179	52553856	52554035	1779	67,42,34,80,57,106	155,124,111,253,146,240	52,62,87,65,74,104	180,181,233,141,211,293	234	305	0.70525455185	1.0	0.36,0.306,0.285,0.292,0.337,0.365	0.274,0.309,0.327,0.375,0.314,0.316	0.005
1780	"ENSDARG00000018192"	"ubr5"	chr16	-	52565189	52565407	52568035	52568149	52562264	52562385	52569917	52570090	1780	56,34,23,60,43,96	174,137,127,230,223,281	33,46,89,54,73,91	161,183,258,210,272,278	263	367	0.511766235841	1.0	0.31,0.257,0.202,0.267,0.212,0.323	0.222,0.26,0.325,0.264,0.272,0.314	-0.014
1781	"ENSDARG00000042566"	"rps7"	chr20	-	30372923	30373074	30373713	30373778	30372351	30372463	30374462	30374606	1781	4667,3828,3624,8250,4981,7042	3007,2943,2989,6484,3970,5057	4256,5109,6628,4821,7036,7538	3255,3714,5079,3841,5860,5705	214	300	0.671115620104	1.0	0.685,0.646,0.63,0.641,0.638,0.661	0.647,0.659,0.647,0.638,0.627,0.649	0.006
1782	"ENSDARG00000008209"	"myt1la"	chr20	+	30540514	30540605	30546131	30546239	30538118	30538250	30548360	30548581	1782	28,26,11,22,20,37	30,41,22,18,29,45	12,25,24,32,38,30	29,28,49,33,60,35	240	257	0.54426393323	1.0	0.5,0.404,0.349,0.567,0.425,0.468	0.307,0.489,0.344,0.509,0.404,0.479	0.03
1783	"ENSDARG00000099183"	"fkbp10a"	chr19	+	18523345	18523535	18524549	18524695	18506845	18506994	18525290	18525480	1783	19,12,13,28,11,24	10,10,11,17,7,17	7,23,21,10,16,11	6,10,17,6,7,2	339	295	0.351226520231	1.0	0.623,0.511,0.507,0.589,0.578,0.551	0.504,0.667,0.518,0.592,0.665,0.827	-0.069
1784	"ENSDARG00000077489"	"lrfn2b"	chr20	+	55936	56037	66835	68232	25369	26570	74973	76300	1784	22,18,31,19,29,35	192,198,147,258,179,301	28,33,57,23,54,29	163,205,322,235,303,318	250	1546	0.365249176656	1.0	0.415,0.36,0.566,0.313,0.5,0.418	0.515,0.499,0.523,0.377,0.524,0.361	-0.038
1785	"ENSDARG00000006568"	"kcnmb2"	chr2	+	7822577	7822664	7826017	7826188	7818367	7818481	7826718	7826914	1785	2,7,1,10,2,4	20,8,10,8,13,10	5,1,6,2,10,1	11,12,19,7,17,14	236	320	0.678467753137	1.0	0.119,0.543,0.119,0.629,0.173,0.352	0.381,0.102,0.3,0.279,0.444,0.088	0.057
1786	"ENSDARG00000003058"	"fgfr1op"	chr20	+	30600156	30600225	30603096	30603186	30596507	30596725	30603319	30603438	1786	51,44,25,91,48,54	17,13,26,31,22,17	54,58,73,52,60,64	14,26,26,17,35,40	218	239	0.819900125188	1.0	0.767,0.788,0.513,0.763,0.705,0.777	0.809,0.71,0.755,0.77,0.653,0.637	-0.003
1787	"ENSDARG00000012071"	"angptl1a"	chr20	+	15997186	15998081	16001863	16002057	15982481	15983028	16003823	16004094	1787	165,181,155,277,229,236	36,53,44,93,36,62	167,227,306,156,258,257	40,64,86,40,58,66	1044	343	0.952373292366	1.0	0.601,0.529,0.536,0.495,0.676,0.556	0.578,0.538,0.539,0.562,0.594,0.561	0.003
1788	"ENSDARG00000020469"	"map3k7"	chr20	-	24167291	24167398	24171882	24171964	24167064	24167206	24172057	24172140	1788	23,19,26,26,29,28	36,37,40,42,37,44	25,23,40,16,27,30	38,48,80,34,50,64	231	256	0.151113439797	1.0	0.415,0.363,0.419,0.407,0.465,0.414	0.422,0.347,0.357,0.343,0.374,0.342	0.05
1789	"ENSDARG00000013539"	"ikzf1"	chr13	-	15968370	15968403	15969153	15969429	15965877	15966045	15982574	15982697	1789	16,3,11,12,22,13	0,3,1,0,0,0	8,11,10,21,17,13	0,0,0,1,0,0	425	182	0.621633421406	1.0	1.0,0.3,0.825,1.0,1.0,1.0	1.0,1.0,1.0,0.9,1.0,1.0	-0.129
1790	"ENSDARG00000005416"	"map3k5"	chr20	-	3009845	3009922	3012051	3012161	3005471	3006588	3013765	3013878	1790	71,93,89,110,92,161	38,47,27,41,32,44	64,100,135,98,149,133	35,54,45,48,79,59	259	226	0.082270906257	0.971291789149	0.62,0.633,0.742,0.701,0.715,0.762	0.615,0.618,0.724,0.64,0.622,0.663	0.049
1791	"ENSDARG00000005416"	"map3k5"	chr20	-	3061057	3061226	3069419	3069443	3053245	3053352	3077297	3077437	1791	3,5,1,2,2,9	30,28,35,38,30,35	3,8,3,4,9,12	37,23,32,35,71,42	173	318	0.144785913118	1.0	0.155,0.247,0.05,0.088,0.109,0.321	0.13,0.39,0.147,0.174,0.189,0.344	-0.067
1792	"ENSDARG00000020235"	"sept9a"	chr3	-	34477152	34477356	34525942	34526626	34470598	34470727	34546317	34547000	1792	196,113,135,106,209,211	161,102,67,122,132,152	118,163,273,204,201,167	112,113,186,120,197,128	833	353	1	1.0	0.34,0.319,0.461,0.269,0.402,0.37	0.309,0.379,0.383,0.419,0.302,0.356	0.002
1793	"ENSDARG00000020235"	"sept9a"	chr3	-	34477152	34477356	34525942	34526626	34470598	34470727	34561274	34561624	1793	182,114,128,112,209,215	161,102,67,122,132,152	119,158,282,209,203,166	112,111,186,121,200,127	833	353	0.894322938165	1.0	0.324,0.321,0.447,0.28,0.402,0.375	0.31,0.376,0.391,0.423,0.301,0.356	-0.001
1794	"ENSDARG00000002642"	"sh3gl1b"	chr8	-	18853733	18853806	18857246	18857315	18853454	18853598	18879505	18879905	1794	9,9,8,15,13,15	26,20,23,28,27,26	10,19,34,9,22,31	22,26,49,19,43,34	218	222	0.0913698632165	1.0	0.261,0.314,0.262,0.353,0.329,0.37	0.316,0.427,0.414,0.325,0.343,0.481	-0.07
1795	"ENSDARG00000021509"	"tab2"	chr20	+	1336968	1337135	1338751	1340285	1329508	1329802	1341696	1341857	1795	28,31,37,22,36,58	414,375,300,419,481,495	22,38,66,43,62,36	416,403,607,413,633,529	316	1683	0.794100265891	1.0	0.265,0.306,0.396,0.219,0.285,0.384	0.22,0.334,0.367,0.357,0.343,0.266	-0.005
1796	"ENSDARG00000029370"	"ankrd6b"	chr20	-	1212386	1212464	1213703	1213802	1211530	1211629	1214309	1214408	1796	14,9,2,12,13,18	8,3,6,6,4,11	8,17,20,9,15,21	10,9,6,4,17,11	248	227	0.772028559796	1.0	0.616,0.733,0.234,0.647,0.748,0.6	0.423,0.634,0.753,0.673,0.447,0.636	0.002
1797	"ENSDARG00000029370"	"ankrd6b"	chr20	-	1222073	1222172	1230001	1230257	1216751	1216850	1239475	1239596	1797	62,56,35,52,72,69	18,14,14,8,14,18	51,37,74,75,73,72	8,20,32,13,17,18	405	248	0.600601921409	1.0	0.678,0.71,0.605,0.799,0.759,0.701	0.796,0.531,0.586,0.779,0.724,0.71	0.021
1798	"ENSDARG00000041779"	"trdn"	chr20	+	40199191	40199218	40202449	40203526	40188357	40188384	40206960	40207011	1798	1,1,6,5,6,6	246,156,140,460,321,361	0,6,10,7,6,18	236,182,353,258,289,247	176	1226	0.0117141858068	0.417250973636	0.028,0.043,0.23,0.07,0.115,0.104	0.0,0.187,0.165,0.159,0.126,0.337	-0.064
1799	"ENSDARG00000068830"	"zgc:172139"	chr4	-	74974896	74975037	74977388	74977490	74974471	74974660	74978815	74978893	1799	13,1,5,9,8,13	19,14,10,4,14,28	3,8,18,7,12,10	7,10,22,11,32,18	251	290	0.833147903668	1.0	0.442,0.076,0.366,0.722,0.398,0.349	0.331,0.48,0.486,0.424,0.302,0.391	-0.01
1800	"ENSDARG00000068830"	"zgc:172139"	chr4	-	74977388	74977490	74978815	74978893	74974896	74975037	74979424	74979529	1800	9,3,3,5,10,10	7,12,14,8,9,15	5,7,8,9,19,14	6,6,11,7,12,7	227	251	0.0268092326624	0.606839953523	0.587,0.217,0.192,0.409,0.551,0.424	0.48,0.563,0.446,0.587,0.636,0.689	-0.17
1801	"ENSDARG00000028475"	"lin9"	chr20	+	43700858	43700989	43701560	43701686	43698555	43698660	43702240	43702398	1801	11,9,26,9,22,20	13,22,8,13,7,26	16,8,26,24,23,15	15,17,22,17,27,21	280	275	0.583649889777	1.0	0.454,0.287,0.761,0.405,0.755,0.43	0.512,0.316,0.537,0.581,0.456,0.412	0.046
1802	"ENSDARG00000059939"	"dab1a"	chr20	-	8168201	8168264	8175605	8175659	8165529	8165592	8193377	8193497	1802	1,1,5,1,5,6	2,1,0,0,1,3	3,4,12,4,13,6	2,1,2,1,4,4	203	212	0.186676541222	1.0	0.343,0.511,1.0,1.0,0.839,0.676	0.61,0.807,0.862,0.807,0.772,0.61	-0.017
1803	"ENSDARG00000059939"	"dab1a"	chr20	-	8168201	8168264	8189615	8189654	8165529	8165592	8193377	8193497	1803	9,4,2,4,6,9	2,1,0,0,1,3	7,6,6,1,12,6	2,1,2,1,4,4	188	212	0.0387878063684	0.714615000564	0.835,0.819,1.0,1.0,0.871,0.772	0.798,0.871,0.772,0.53,0.772,0.628	0.154
1804	"ENSDARG00000059939"	"dab1a"	chr20	-	8175605	8175659	8189615	8189654	8165529	8165592	8193377	8193497	1804	9,4,2,4,6,9	1,1,5,1,5,6	7,6,6,1,12,6	3,4,12,4,13,6	188	203	0.0813634000295	0.967667690359	0.907,0.812,0.302,0.812,0.564,0.618	0.716,0.618,0.351,0.213,0.499,0.519	0.183
1805	"ENSDARG00000059939"	"dab1a"	chr20	-	8175605	8175659	8189615	8189654	8168201	8168264	8193377	8193497	1805	8,4,1,2,5,5	0,1,0,0,1,1	3,1,6,0,10,3	2,2,2,0,5,3	188	203	1	1.0	1.0,0.812,1.0,1.0,0.844,0.844	0.618,0.351,0.764,NA,0.684,0.519	0.329
1806	"ENSDARG00000026369"	"dbi"	chr9	+	910864	910982	912145	912208	907458	907585	913724	914886	1806	293,230,212,681,332,460	226,188,204,672,308,421	437,267,632,347,384,715	380,253,544,349,344,551	267	212	0.794913689783	1.0	0.507,0.493,0.452,0.446,0.461,0.465	0.477,0.456,0.48,0.441,0.47,0.507	-0.001
1807	"ENSDARG00000023678"	"ercc5"	chr1	-	477811	477956	479784	479998	476926	477127	483755	483875	1807	32,40,13,56,32,51	27,24,11,53,25,38	27,25,47,27,52,52	15,22,26,32,48,55	363	294	0.703443900692	1.0	0.49,0.574,0.489,0.461,0.509,0.521	0.593,0.479,0.594,0.406,0.467,0.434	0.012
1808	"ENSDARG00000041569"	"ces2a"	chr18	-	17412886	17413061	17415226	17415422	17412599	17412753	17415496	17415589	1808	1162,1099,1251,1747,1273,1561	1140,1179,1261,2020,1219,1539	773,1159,1999,1615,2748,1322	772,1144,2015,1548,2737,1327	345	324	0.593081405657	1.0	0.489,0.467,0.482,0.448,0.495,0.488	0.485,0.488,0.482,0.495,0.485,0.483	-0.008
1809	"ENSDARG00000041569"	"ces2a"	chr18	-	17413213	17413352	17415226	17415422	17412886	17413038	17415496	17415609	1809	1161,1102,1251,1747,1274,1559	673,705,826,1197,771,913	772,1155,1999,1615,2747,1323	480,682,1189,1008,1647,725	345	288	0.447827462259	1.0	0.59,0.566,0.558,0.549,0.58,0.588	0.573,0.586,0.584,0.572,0.582,0.604	-0.012
1810	"ENSDARG00000041569"	"ces2a"	chr18	-	17413213	17413352	17415226	17415422	17412886	17413061	17415496	17415589	1810	1161,1099,1251,1747,1273,1558	25,30,25,45,25,44	772,1153,2001,1615,2748,1322	16,35,34,50,80,27	345	288	0.694700692578	1.0	0.975,0.968,0.977,0.97,0.977,0.967	0.976,0.965,0.98,0.964,0.966,0.976	0.001
1811	"ENSDARG00000070584"	"clic5b"	chr20	+	43961024	43961131	43963967	43964149	43959922	43960048	43967766	43967977	1811	64,80,61,74,69,84	144,109,97,138,86,193	77,83,95,73,122,84	130,138,167,131,197,131	256	331	0.74680960965	1.0	0.365,0.487,0.448,0.409,0.509,0.36	0.434,0.437,0.424,0.419,0.445,0.453	-0.006
1812	"ENSDARG00000010407"	"ppp4r4"	chr20	+	27332238	27332312	27352337	27352440	27330757	27331301	27352530	27352678	1812	2,1,2,4,10,3	5,11,7,10,14,12	0,0,1,5,16,7	14,11,20,4,16,13	223	252	0.538803724743	1.0	0.311,0.093,0.244,0.311,0.447,0.22	0.0,0.0,0.053,0.586,0.531,0.378	0.013
1813	"ENSDARG00000093381"	"tgm2l"	chr18	-	18804588	18804725	18832857	18832994	18803538	18804510	18835796	18835957	1813	8,22,18,33,21,9	4,0,0,1,1,0	8,24,41,16,41,13	0,1,2,0,0,0	286	286	0.792582905633	1.0	0.667,1.0,1.0,0.971,0.955,1.0	1.0,0.96,0.953,1.0,1.0,1.0	-0.053
1814	"ENSDARG00000006672"	"fam49a"	chr20	+	35288890	35288971	35289387	35289467	35282693	35282747	35290906	35291028	1814	68,66,56,67,53,75	21,22,8,26,17,35	63,75,90,50,93,68	28,34,34,20,25,37	230	229	0.180990134783	1.0	0.763,0.749,0.875,0.72,0.756,0.681	0.691,0.687,0.725,0.713,0.787,0.647	0.049
1815	"ENSDARG00000095865"	"oxr1a"	chr16	-	43484907	43485089	43490970	43491123	43480956	43481513	43517429	43517546	1815	77,85,56,70,60,118	81,77,42,59,80,113	80,82,138,103,125,115	79,73,121,71,154,108	302	331	0.768116646917	1.0	0.51,0.547,0.594,0.565,0.451,0.534	0.526,0.552,0.556,0.614,0.471,0.539	-0.01
1816	"ENSDARG00000101828"	"si:dkey-16p6.1"	chr4	-	71505861	71506035	71506336	71506510	71495483	71495657	71507048	71507222	1816	2,2,1,0,0,3	0,0,0,0,1,1	1,0,0,3,4,1	0,0,0,0,0,1	323	323	1	1.0	1.0,1.0,1.0,NA,0.0,0.75	1.0,NA,NA,1.0,1.0,0.5	-0.125
1817	"ENSDARG00000101828"	"si:dkey-16p6.1"	chr4	-	71515018	71515153	71516242	71516356	71512050	71512173	71519940	71520112	1817	1,2,2,0,1,4	2,0,2,6,2,1	1,2,2,2,4,3	4,4,4,6,0,7	263	284	0.670676017707	1.0	0.351,1.0,0.519,0.0,0.351,0.812	0.213,0.351,0.351,0.265,1.0,0.316	0.09
1818	"ENSDARG00000008203"	"pax1a"	chr17	+	42276393	42276521	42276840	42277051	42274824	42275556	42277810	42278340	1818	11,5,5,8,3,11	9,8,8,18,20,23	7,9,5,10,6,16	4,10,18,9,15,9	277	360	0.167394559145	1.0	0.614,0.448,0.448,0.366,0.163,0.383	0.695,0.539,0.265,0.591,0.342,0.698	-0.118
1819	"ENSDARG00000002230"	"sypb"	chr8	-	49415705	49415830	49427268	49427334	49413739	49413938	49431798	49432010	1819	12,9,6,24,18,13	291,280,206,400,287,464	8,15,9,12,30,14	268,348,494,279,501,438	215	274	0.515703235947	1.0	0.05,0.039,0.036,0.071,0.074,0.034	0.037,0.052,0.023,0.052,0.071,0.039	0.005
1820	"ENSDARG00000033899"	"ap2m1b"	chr18	+	45958333	45958448	45962472	45962738	45955041	45955177	45965611	45965694	1820	295,242,175,262,317,365	464,383,342,479,549,649	242,286,418,235,406,394	401,500,771,445,681,645	264	415	0.964044268446	1.0	0.5,0.498,0.446,0.462,0.476,0.469	0.487,0.473,0.46,0.454,0.484,0.49	0.0
1821	"ENSDARG00000033899"	"ap2m1b"	chr18	+	45975232	45975352	45978101	45978237	45969112	45969257	45979866	45979964	1821	179,157,102,214,199,246	277,202,164,349,287,372	149,182,308,144,244,244	194,314,459,265,368,368	269	285	0.682108479665	1.0	0.406,0.452,0.397,0.394,0.424,0.412	0.449,0.38,0.416,0.365,0.413,0.413	0.008
1822	"ENSDARG00000039577"	"ptk2bb"	chr20	-	19841525	19841626	19844564	19844680	19841224	19841314	19845410	19845511	1822	50,47,41,64,69,71	19,24,13,18,32,21	59,54,105,47,65,68	21,22,36,14,17,17	265	250	0.3563745873	1.0	0.713,0.649,0.748,0.77,0.67,0.761	0.726,0.698,0.733,0.76,0.783,0.791	-0.03
1823	"ENSDARG00000008861"	"tfap2e"	chr19	-	47438014	47438246	47448457	47448512	47436061	47436180	47452598	47452874	1823	15,12,9,32,15,19	110,85,59,157,73,105	13,20,34,15,22,31	91,122,159,81,119,129	204	381	0.459309878045	1.0	0.203,0.209,0.222,0.276,0.277,0.253	0.211,0.234,0.285,0.257,0.257,0.31	-0.019
1824	"ENSDARG00000068246"	"plcb3"	chr7	-	60267904	60267965	60269106	60269187	60260301	60260388	60269270	60269347	1824	13,9,8,6,13,22	17,14,8,13,14,21	3,14,27,13,26,12	23,18,14,9,17,18	230	210	0.764237277402	1.0	0.411,0.37,0.477,0.296,0.459,0.489	0.106,0.415,0.638,0.569,0.583,0.378	-0.031
